wavelength,0
3852.00,1.4806
3854.00,1.4603
3856.00,1.4799
3858.00,1.4858
3860.00,1.4832
3862.00,1.4521
3864.00,1.4487
3866.00,1.4163
3868.00,1.3844
3870.00,1.3693
3872.00,1.3579
3874.00,1.2877
3876.00,1.2487
3878.00,1.2043
3880.00,1.1158
3882.00,1.0571
3884.00,1.049
3886.00,1.0787
3888.00,1.1018
3890.00,1.1642
3892.00,1.213
3894.00,1.2423
3896.00,1.3275
3898.00,1.3732
3900.00,1.4507
3902.00,1.435
3904.00,1.4536
3906.00,1.5324
3908.00,1.5299
3910.00,1.5386
3912.00,1.598
3914.00,1.5891
3916.00,1.6183
3918.00,1.6069
3920.00,1.6146
3922.00,1.5887
3924.00,1.5512
3926.00,1.5641
3928.00,1.6583
3930.00,1.6127
3932.00,1.5647
3934.00,1.5686
3936.00,1.5343
3938.00,1.6122
3940.00,1.5301
3942.00,1.4838
3944.00,1.4749
3946.00,1.4359
3948.00,1.3788
3950.00,1.3411
3952.00,1.2882
3954.00,1.254
3956.00,1.1749
3958.00,1.132
3960.00,1.0408
3962.00,0.99414
3964.00,0.89203
3966.00,0.91238
3968.00,0.96673
3970.00,1.0201
3972.00,1.0796
3974.00,1.1388
3976.00,1.208
3978.00,1.247
3980.00,1.3164
3982.00,1.409
3984.00,1.4644
3986.00,1.4606
3988.00,1.5141
3990.00,1.5846
3992.00,1.582
3994.00,1.5857
3996.00,1.6617
3998.00,1.6526
4000.00,1.6528
4002.00,1.6863
4004.00,1.7444
4006.00,1.7822
4008.00,1.8022
4010.00,1.8041
4012.00,1.8103
4014.00,1.8107
4016.00,1.8754
4018.00,1.8822
4020.00,1.8152
4022.00,1.8925
4024.00,1.9242
4026.00,1.9131
4028.00,1.8787
4030.00,1.9302
4032.00,1.9493
4034.00,1.9107
4036.00,1.9039
4038.00,1.8776
4040.00,1.9065
4042.00,1.9088
4044.00,1.8978
4046.00,1.8847
4048.00,1.8595
4050.00,1.8652
4052.00,1.8338
4054.00,1.8014
4056.00,1.7938
4058.00,1.8005
4060.00,1.7095
4062.00,1.7244
4064.00,1.6812
4066.00,1.6548
4068.00,1.6514
4070.00,1.5436
4072.00,1.5325
4074.00,1.5339
4076.00,1.4898
4078.00,1.3925
4080.00,1.3665
4082.00,1.3392
4084.00,1.2869
4086.00,1.1566
4088.00,1.1149
4090.00,1.0944
4092.00,0.9727
4094.00,0.89198
4096.00,0.85485
4098.00,0.82516
4100.00,0.85918
4102.00,0.94863
4104.00,1.0071
4106.00,1.0706
4108.00,1.1393
4110.00,1.225
4112.00,1.3178
4114.00,1.3682
4116.00,1.3691
4118.00,1.4143
4120.00,1.4514
4122.00,1.4811
4124.00,1.5263
4126.00,1.5876
4128.00,1.6094
4130.00,1.6283
4132.00,1.6929
4134.00,1.7197
4136.00,1.7223
4138.00,1.7717
4140.00,1.7564
4142.00,1.7832
4144.00,1.7803
4146.00,1.7974
4148.00,1.8584
4150.00,1.8557
4152.00,1.8774
4154.00,1.9268
4156.00,1.9243
4158.00,1.9659
4160.00,1.9489
4162.00,1.9349
4164.00,2.0076
4166.00,2.0073
4168.00,1.9826
4170.00,2.0422
4172.00,1.9991
4174.00,1.9848
4176.00,2.0236
4178.00,2.0887
4180.00,2.073
4182.00,2.0559
4184.00,2.0918
4186.00,2.0795
4188.00,2.1056
4190.00,2.1317
4192.00,2.108
4194.00,2.0633
4196.00,2.1874
4198.00,2.1258
4200.00,2.1117
4202.00,2.1286
4204.00,2.1387
4206.00,2.1189
4208.00,2.1102
4210.00,2.0739
4212.00,2.1146
4214.00,2.1537
4216.00,2.1367
4218.00,2.0768
4220.00,2.1073
4222.00,2.1152
4224.00,2.1393
4226.00,2.1352
4228.00,2.084
4230.00,2.0987
4232.00,2.103
4234.00,2.0974
4236.00,2.1028
4238.00,2.024
4240.00,2.0792
4242.00,2.1052
4244.00,2.1099
4246.00,2.0733
4248.00,2.0257
4250.00,2.0596
4252.00,2.0502
4254.00,2.037
4256.00,2.0202
4258.00,1.9819
4260.00,1.9677
4262.00,1.9961
4264.00,1.9734
4266.00,1.9243
4268.00,1.9741
4270.00,2.0022
4272.00,1.9168
4274.00,1.9053
4276.00,1.9438
4278.00,1.853
4280.00,1.8075
4282.00,1.8701
4284.00,1.8187
4286.00,1.7891
4288.00,1.769
4290.00,1.7152
4292.00,1.7393
4294.00,1.7144
4296.00,1.6599
4298.00,1.6697
4300.00,1.6772
4302.00,1.6205
4304.00,1.5953
4306.00,1.5209
4308.00,1.5255
4310.00,1.4995
4312.00,1.4282
4314.00,1.4102
4316.00,1.3404
4318.00,1.2851
4320.00,1.2321
4322.00,1.1951
4324.00,1.146
4326.00,1.1123
4328.00,1.0746
4330.00,0.96515
4332.00,0.91447
4334.00,0.82683
4336.00,0.79205
4338.00,0.83516
4340.00,0.88956
4342.00,1.0046
4344.00,1.0556
4346.00,1.098
4348.00,1.1744
4350.00,1.2383
4352.00,1.2618
4354.00,1.2933
4356.00,1.3407
4358.00,1.4275
4360.00,1.3974
4362.00,1.4613
4364.00,1.5003
4366.00,1.5339
4368.00,1.5358
4370.00,1.5413
4372.00,1.6164
4374.00,1.6661
4376.00,1.6778
4378.00,1.6539
4380.00,1.7115
4382.00,1.7507
4384.00,1.7269
4386.00,1.7931
4388.00,1.7889
4390.00,1.8279
4392.00,1.8162
4394.00,1.8393
4396.00,1.909
4398.00,1.8526
4400.00,1.8588
4402.00,1.9039
4404.00,1.9071
4406.00,1.9362
4408.00,1.9629
4410.00,1.9701
4412.00,1.9816
4414.00,2.0205
4416.00,1.9697
4418.00,2.0171
4420.00,2.0922
4422.00,2.029
4424.00,1.9983
4426.00,2.0068
4428.00,2.0426
4430.00,2.0613
4432.00,2.0479
4434.00,2.0423
4436.00,2.0624
4438.00,2.0586
4440.00,2.0523
4442.00,2.0605
4444.00,2.0451
4446.00,2.0406
4448.00,2.0578
4450.00,2.1072
4452.00,2.0786
4454.00,2.0967
4456.00,2.1034
4458.00,2.1145
4460.00,2.1049
4462.00,2.092
4464.00,2.142
4466.00,2.1164
4468.00,2.1236
4470.00,2.1636
4472.00,2.1401
4474.00,2.1405
4476.00,2.1668
4478.00,2.1409
4480.00,2.1354
4482.00,2.1844
4484.00,2.1498
4486.00,2.1415
4488.00,2.1643
4490.00,2.1429
4492.00,2.1366
4494.00,2.1505
4496.00,2.1645
4498.00,2.1204
4500.00,2.149
4502.00,2.1559
4504.00,2.1382
4506.00,2.0914
4508.00,2.1134
4510.00,2.1584
4512.00,2.1328
4514.00,2.07
4516.00,2.1567
4518.00,2.1376
4520.00,2.1384
4522.00,2.1239
4524.00,2.1197
4526.00,2.1103
4528.00,2.1732
4530.00,2.1575
4532.00,2.1249
4534.00,2.107
4536.00,2.1553
4538.00,2.1577
4540.00,2.1377
4542.00,2.1904
4544.00,2.1463
4546.00,2.1411
4548.00,2.1377
4550.00,2.1186
4552.00,2.171
4554.00,2.1756
4556.00,2.1223
4558.00,2.1174
4560.00,2.1319
4562.00,2.105
4564.00,2.1019
4566.00,2.1348
4568.00,2.1249
4570.00,2.1083
4572.00,2.1346
4574.00,2.1619
4576.00,2.1245
4578.00,2.1875
4580.00,2.171
4582.00,2.159
4584.00,2.0802
4586.00,2.1745
4588.00,2.0961
4590.00,2.0988
4592.00,2.1077
4594.00,2.1617
4596.00,2.1422
4598.00,2.1114
4600.00,2.1311
4602.00,2.1447
4604.00,2.1108
4606.00,2.1247
4608.00,2.1045
4610.00,2.0906
4612.00,2.1083
4614.00,2.0818
4616.00,2.049
4618.00,2.1244
4620.00,2.0787
4622.00,2.0811
4624.00,2.116
4626.00,2.1012
4628.00,2.0941
4630.00,2.1669
4632.00,2.1574
4634.00,2.0701
4636.00,2.0789
4638.00,2.1084
4640.00,2.1126
4642.00,2.1057
4644.00,2.0767
4646.00,2.1142
4648.00,2.0931
4650.00,2.0627
4652.00,2.047
4654.00,2.1125
4656.00,2.1189
4658.00,2.1249
4660.00,2.1038
4662.00,2.0947
4664.00,2.0864
4666.00,2.1049
4668.00,2.1313
4670.00,2.071
4672.00,2.0631
4674.00,2.0837
4676.00,2.1115
4678.00,2.0934
4680.00,2.0676
4682.00,2.0512
4684.00,2.1177
4686.00,2.0449
4688.00,2.0802
4690.00,2.0557
4692.00,2.0888
4694.00,2.0435
4696.00,2.0812
4698.00,2.0445
4700.00,2.0686
4702.00,2.0956
4704.00,2.0459
4706.00,2.0418
4708.00,2.0488
4710.00,2.0217
4712.00,2.0588
4714.00,2.0399
4716.00,2.0337
4718.00,2.0485
4720.00,2.0353
4722.00,2.0432
4724.00,2.06
4726.00,2.0746
4728.00,2.0506
4730.00,2.0579
4732.00,2.0262
4734.00,2.0152
4736.00,2.0004
4738.00,1.9915
4740.00,1.9794
4742.00,1.9777
4744.00,1.9745
4746.00,1.9296
4748.00,1.9506
4750.00,1.9644
4752.00,1.9494
4754.00,1.9556
4756.00,1.969
4758.00,1.9159
4760.00,1.9098
4762.00,1.9178
4764.00,1.8583
4766.00,1.9468
4768.00,1.9121
4770.00,1.9072
4772.00,1.8707
4774.00,1.8841
4776.00,1.915
4778.00,1.851
4780.00,1.8072
4782.00,1.8345
4784.00,1.8326
4786.00,1.8031
4788.00,1.777
4790.00,1.8219
4792.00,1.7825
4794.00,1.7507
4796.00,1.7629
4798.00,1.7469
4800.00,1.7036
4802.00,1.6838
4804.00,1.6684
4806.00,1.6889
4808.00,1.6606
4810.00,1.6438
4812.00,1.6533
4814.00,1.6191
4816.00,1.5463
4818.00,1.5318
4820.00,1.5553
4822.00,1.5012
4824.00,1.4832
4826.00,1.4602
4828.00,1.4413
4830.00,1.4243
4832.00,1.3741
4834.00,1.364
4836.00,1.3178
4838.00,1.2966
4840.00,1.233
4842.00,1.2013
4844.00,1.1534
4846.00,1.1238
4848.00,1.0712
4850.00,1.0208
4852.00,0.93961
4854.00,0.90293
4856.00,0.85607
4858.00,0.84736
4860.00,0.91644
4862.00,0.97796
4864.00,0.99343
4866.00,1.0364
4868.00,1.1013
4870.00,1.1434
4872.00,1.1792
4874.00,1.2134
4876.00,1.2708
4878.00,1.3189
4880.00,1.3113
4882.00,1.3454
4884.00,1.4163
4886.00,1.3923
4888.00,1.4246
4890.00,1.4498
4892.00,1.4757
4894.00,1.5177
4896.00,1.5292
4898.00,1.5311
4900.00,1.5709
4902.00,1.6046
4904.00,1.5932
4906.00,1.6038
4908.00,1.6677
4910.00,1.7027
4912.00,1.6765
4914.00,1.6603
4916.00,1.6599
4918.00,1.6766
4920.00,1.6953
4922.00,1.7243
4924.00,1.7231
4926.00,1.7308
4928.00,1.7272
4930.00,1.7223
4932.00,1.8017
4934.00,1.811
4936.00,1.8213
4938.00,1.8051
4940.00,1.8108
4942.00,1.7921
4944.00,1.8099
4946.00,1.8467
4948.00,1.8195
4950.00,1.8382
4952.00,1.8385
4954.00,1.852
4956.00,1.8666
4958.00,1.877
4960.00,1.8796
4962.00,1.8285
4964.00,1.8451
4966.00,1.88
4968.00,1.8504
4970.00,1.8541
4972.00,1.8811
4974.00,1.8926
4976.00,1.942
4978.00,1.9031
4980.00,1.9296
4982.00,1.9308
4984.00,1.9232
4986.00,1.8892
4988.00,1.9071
4990.00,1.9455
4992.00,1.936
4994.00,1.9028
4996.00,1.8944
4998.00,1.931
5000.00,1.9575
5002.00,1.8994
5004.00,1.9176
5006.00,1.9566
5008.00,1.9319
5010.00,1.9347
5012.00,1.9504
5014.00,1.9233
5016.00,1.9338
5018.00,1.9349
5020.00,1.9705
5022.00,1.9601
5024.00,1.951
5026.00,1.9299
5028.00,1.9543
5030.00,1.9344
5032.00,1.9341
5034.00,1.9053
5036.00,2.0084
5038.00,1.9352
5040.00,1.9291
5042.00,1.9549
5044.00,1.9805
5046.00,1.9212
5048.00,1.9059
5050.00,1.9339
5052.00,1.9753
5054.00,1.9734
5056.00,1.9635
5058.00,1.956
5060.00,1.9562
5062.00,1.9833
5064.00,1.9947
5066.00,1.9683
5068.00,1.9634
5070.00,1.9508
5072.00,1.9993
5074.00,1.9751
5076.00,1.9256
5078.00,1.9458
5080.00,1.966
5082.00,1.9896
5084.00,1.9773
5086.00,1.983
5088.00,1.9154
5090.00,1.9453
5092.00,1.9441
5094.00,1.9456
5096.00,1.9806
5098.00,1.9572
5100.00,1.9904
