Phase,Magnitude
0.005,18.680231573717542
0.015,18.680502191284486
0.025,18.680211197581826
0.035,18.679571420685956
0.045,18.678763504060157
0.055,18.677916236176365
0.065,18.677091370598205
0.07500000000000001,18.67627439573534
0.08499999999999999,18.675372180732356
0.095,18.674217804984664
0.10500000000000001,18.67258223092586
0.11499999999999999,18.67019186291207
0.125,18.666750506056268
0.135,18.661963846132743
0.14500000000000002,18.655564350633277
0.155,18.647334460959716
0.165,18.637126107909815
0.175,18.624874920461252
0.185,18.610607978564225
0.195,18.594444538408258
0.20500000000000002,18.576589779072084
0.215,18.55732222490473
0.225,18.536976032890493
0.235,18.515919750484816
0.245,18.494533410713963
0.255,18.4731859166194
0.265,18.452214572287424
0.275,18.431908355755702
0.28500000000000003,18.412496128685575
0.295,18.394140480134492
0.305,18.376937356826947
0.315,18.360921093302604
0.325,18.34607397380821
0.335,18.332339078690133
0.34500000000000003,18.319634925253396
0.355,18.307870326371997
0.365,18.29695796351204
0.375,18.286825392230632
0.385,18.27742254107525
0.395,18.268725190906043
0.405,18.260734385115768
0.41500000000000004,18.25347217320987
0.425,18.246974483947746
0.435,18.24128221969711
0.445,18.236431831523753
0.455,18.232446659156082
0.465,18.2293302007585
0.475,18.22706222889198
0.485,18.225598319061742
0.495,18.22487294428523
0.505,18.22480585809349
0.515,18.22531108607923
0.525,18.226307516297695
0.535,18.22772985775152
0.545,18.229538648786146
0.555,18.231728054511812
0.5650000000000001,18.234330390252158
0.575,18.237416627615836
0.585,18.241092549269766
0.595,18.24549067626867
0.605,18.250758550685156
0.615,18.257044368306573
0.625,18.264481277429606
0.635,18.273171855017885
0.645,18.283174317723123
0.655,18.29449191432559
0.665,18.3070666856471
0.675,18.320778390793755
0.685,18.33544892070695
0.6950000000000001,18.350851997167222
0.7050000000000001,18.366727438608176
0.715,18.38279881462913
0.725,18.398792955391748
0.735,18.41445956710541
0.745,18.42958915423872
0.755,18.44402757085641
0.765,18.457685808733373
0.775,18.470544053707023
0.785,18.482649565310965
0.795,18.49410850907477
0.805,18.505072441397807
0.8150000000000001,18.515720658712155
0.8250000000000001,18.526240025851095
0.835,18.5368041531449
0.845,18.54755387165222
0.855,18.55858085150657
0.865,18.569915927624493
0.875,18.581523264985275
0.885,18.593300952083396
0.895,18.605088006734384
0.905,18.61667717018735
0.915,18.627832311289318
0.925,18.638308815375485
0.935,18.647875035919704
0.9450000000000001,18.656332770045417
0.9550000000000001,18.663534794146237
0.965,18.669397757307056
0.975,18.673909154453376
0.985,18.677127649139948
0.995,18.679176636666437
1.005,18.680231573717542
1.015,18.680502191284486
1.025,18.680211197581826
1.035,18.679571420685956
1.045,18.678763504060157
1.055,18.677916236176365
1.065,18.677091370598205
1.075,18.67627439573534
1.085,18.675372180732356
1.095,18.674217804984664
1.105,18.67258223092586
1.115,18.67019186291207
1.125,18.666750506056268
1.135,18.661963846132743
1.145,18.655564350633277
1.155,18.647334460959716
1.165,18.637126107909815
1.175,18.624874920461252
1.185,18.610607978564225
1.195,18.594444538408258
1.205,18.576589779072084
1.215,18.55732222490473
1.225,18.536976032890493
1.2349999999999999,18.515919750484816
1.245,18.494533410713963
1.255,18.4731859166194
1.2650000000000001,18.452214572287424
1.275,18.431908355755702
1.2850000000000001,18.412496128685575
1.295,18.394140480134492
1.305,18.376937356826947
1.315,18.360921093302604
1.325,18.34607397380821
1.335,18.332339078690133
1.345,18.319634925253396
1.355,18.307870326371997
1.365,18.29695796351204
1.375,18.286825392230632
1.385,18.27742254107525
1.395,18.268725190906043
1.405,18.260734385115768
1.415,18.25347217320987
1.425,18.246974483947746
1.435,18.24128221969711
1.445,18.236431831523753
1.455,18.232446659156082
1.465,18.2293302007585
1.475,18.22706222889198
1.4849999999999999,18.225598319061742
1.495,18.22487294428523
1.505,18.22480585809349
1.5150000000000001,18.22531108607923
1.525,18.226307516297695
1.5350000000000001,18.22772985775152
1.545,18.229538648786146
1.5550000000000002,18.231728054511812
1.565,18.234330390252158
1.575,18.237416627615836
1.585,18.241092549269766
1.595,18.24549067626867
1.605,18.250758550685156
1.615,18.257044368306573
1.625,18.264481277429606
1.635,18.273171855017885
1.645,18.283174317723123
1.655,18.29449191432559
1.665,18.3070666856471
1.675,18.320778390793755
1.685,18.33544892070695
1.695,18.350851997167222
1.705,18.366727438608176
1.7149999999999999,18.38279881462913
1.725,18.398792955391748
1.7349999999999999,18.41445956710541
1.745,18.42958915423872
1.755,18.44402757085641
1.7650000000000001,18.457685808733373
1.775,18.470544053707023
1.7850000000000001,18.482649565310965
1.795,18.49410850907477
1.8050000000000002,18.505072441397807
1.815,18.515720658712155
1.8250000000000002,18.526240025851095
1.835,18.5368041531449
1.845,18.54755387165222
1.855,18.55858085150657
1.865,18.569915927624493
1.875,18.581523264985275
1.885,18.593300952083396
1.895,18.605088006734384
1.905,18.61667717018735
1.915,18.627832311289318
1.925,18.638308815375485
1.935,18.647875035919704
1.945,18.656332770045417
1.955,18.663534794146237
1.9649999999999999,18.669397757307056
1.975,18.673909154453376
1.9849999999999999,18.677127649139948
1.995,18.679176636666437
