wavelength,flux,error
3797.51904296875,9.85529899597168,2.691281795501709
3798.394775390625,7.57769250869751,2.602428436279297
3799.2685546875,3.3985135555267334,2.4562745094299316
3800.142578125,7.592324256896973,2.5370099544525146
3801.018798828125,8.913676261901855,2.5422990322113037
3801.893310546875,8.72951602935791,2.5614614486694336
3802.77001953125,13.167716026306152,2.6481733322143555
3803.644775390625,10.295559883117676,2.5872302055358887
3804.52197265625,5.513693332672119,2.4533169269561768
3805.397216796875,2.96466064453125,2.3996193408966064
3806.272705078125,3.6363768577575684,2.366086959838867
3807.150390625,3.8090012073516846,2.4130795001983643
3808.026123046875,1.6381968259811401,2.367506742477417
3808.904296875,3.8506994247436523,2.4238014221191406
3809.780517578125,5.661468029022217,2.499927520751953
3810.658935546875,4.626291275024414,2.527674674987793
3811.53564453125,9.939277648925781,2.8073651790618896
3812.41259765625,12.077047348022461,2.8052568435668945
3813.291748046875,6.40233039855957,2.701176881790161
3814.1689453125,3.1539664268493652,2.609142303466797
3815.04833984375,7.3077778816223145,2.672508955001831
3815.926025390625,3.219377040863037,2.580003261566162
3816.805908203125,-2.204545259475708,2.4758341312408447
3817.68408203125,2.9862349033355713,2.555222511291504
3818.562255859375,9.275221824645996,2.7018585205078125
3819.44287109375,4.898665904998779,2.6220457553863525
3820.321533203125,5.1431779861450195,2.611333131790161
3821.202392578125,7.201399803161621,2.6164188385009766
3822.08154296875,7.536456108093262,2.5936198234558105
3822.962890625,7.4279584884643555,2.564868927001953
3823.84228515625,7.02701473236084,2.530263900756836
3824.72412109375,8.00120735168457,2.5130081176757812
3825.60400390625,8.27219295501709,2.463587999343872
3826.484130859375,7.979096412658691,2.4025323390960693
3827.366455078125,9.080123901367188,2.385467290878296
3828.246826171875,7.9993510246276855,2.3587329387664795
3829.129638671875,7.846752166748047,2.3974504470825195
3830.010498046875,1.8842198848724365,2.345500946044922
3830.893798828125,3.6958401203155518,2.314396619796753
3831.775146484375,6.843008995056152,2.4156227111816406
3832.656494140625,4.965237140655518,2.40836501121521
3833.540283203125,6.579453945159912,2.4010515213012695
3834.42236328125,10.327378273010254,2.4042296409606934
3835.306396484375,7.937629222869873,2.3405396938323975
3836.188720703125,9.428265571594238,2.3265252113342285
3837.073486328125,10.725666046142578,2.306865930557251
3837.9560546875,5.4476494789123535,2.13311505317688
3838.839111328125,5.975823879241943,2.1566929817199707
3839.724365234375,9.838284492492676,2.1819634437561035
3840.607666015625,8.818404197692871,2.2061192989349365
3841.4931640625,6.042364597320557,2.2194995880126953
3842.376953125,5.595491886138916,2.295100212097168
3843.262939453125,7.8080153465271,2.41603684425354
3844.147216796875,10.390199661254883,2.5238006114959717
3845.031494140625,6.750206470489502,2.418403148651123
3845.918212890625,5.018089294433594,2.2823216915130615
3846.802978515625,2.4234185218811035,2.239591598510742
3847.68994140625,3.8889153003692627,2.216834306716919
3848.5751953125,7.310188293457031,2.2508881092071533
3849.462646484375,6.775028228759766,2.213798761367798
3850.34814453125,4.957071781158447,2.1391870975494385
3851.23388671875,4.8292951583862305,2.1148533821105957
3852.1220703125,4.83134126663208,2.111469268798828
3853.00830078125,8.364996910095215,2.190058708190918
3853.896728515625,10.04834270477295,2.191812753677368
3854.783203125,2.962735891342163,1.9836018085479736
3855.672119140625,3.317094087600708,2.0166373252868652
3856.55908203125,2.5495805740356445,1.9718133211135864
3857.4462890625,1.9968818426132202,1.9209895133972168
3858.3359375,5.0555267333984375,1.9745794534683228
3859.223388671875,7.705543041229248,2.090789794921875
3860.113525390625,6.911589622497559,2.1034963130950928
3861.00146484375,5.90221643447876,2.083772659301758
3861.891845703125,3.6426236629486084,2.0075974464416504
3862.7802734375,4.525433540344238,2.0867373943328857
3863.668701171875,4.844844341278076,2.0933427810668945
3864.559814453125,4.070700168609619,2.0172486305236816
3865.44873046875,4.618797302246094,2.028494358062744
3866.340087890625,4.351221084594727,2.0011672973632812
3867.229736328125,3.9687583446502686,1.9839448928833008
3868.121337890625,5.95579195022583,1.9766426086425781
3869.01123046875,6.172518730163574,1.9753749370574951
3869.9013671875,3.3917908668518066,1.8832424879074097
3870.793701171875,5.029843807220459,1.9560983180999756
3871.68408203125,7.10524320602417,2.033092737197876
3872.576904296875,6.469648838043213,2.050973653793335
3873.4677734375,6.0402326583862305,2.055595636367798
3874.361083984375,2.4531288146972656,2.063284397125244
3875.25244140625,3.180624008178711,2.1471662521362305
3876.143798828125,7.778500556945801,2.2588260173797607
3877.03759765625,3.7859621047973633,2.201618194580078
3877.9296875,5.0188164710998535,2.179985523223877
3878.82373046875,6.912622451782227,2.156785726547241
3879.716064453125,3.2753169536590576,2.05448842048645
3880.61083984375,6.910513401031494,2.1157774925231934
3881.503662109375,7.04940128326416,2.0607151985168457
3882.396484375,5.531077861785889,1.951941728591919
3883.291748046875,4.411027908325195,1.8738757371902466
3884.18505859375,4.253434181213379,1.8268656730651855
3885.080810546875,6.336753845214844,1.8361682891845703
3885.974609375,4.661307334899902,1.7934280633926392
3886.87060546875,7.038987159729004,1.8174320459365845
3887.764892578125,9.505900382995605,1.8523145914077759
