mjd,phase,mag,magerr
58381.1129745,0.4691477526794188,16.72740364074707,0.014463362284004688
58271.3960069,0.09104682932957076,16.796287536621094,0.014687073417007923
58256.3947338,0.6140053547569551,16.911418914794922,0.01531157735735178
58256.3938194,0.6105018516536802,16.892013549804688,0.015213778242468834
58271.395544,0.08927323835087009,16.81476593017578,0.014785286039113998
58256.3942824,0.612275825755205,16.905359268188477,0.015280812047421932
58256.3979398,0.6262890718644485,16.930343627929688,0.015408962033689022
58256.3983912,0.6280186008079909,16.98303985595703,0.015690891072154045
58249.413287,0.8647485015972052,16.88595962524414,0.01518369372934103
58256.3824074,0.5667770295694936,16.797962188720703,0.014768265187740326
58541.5255787,0.08644344401545823,16.728557586669922,0.014468156732618809
58256.3814931,0.5632739096472505,16.72126007080078,0.014437948353588581
58256.3933681,0.6087727058038581,16.86963653564453,0.015103557147085667
58256.3974769,0.6245154808857478,16.90854263305664,0.015296951867640018
58256.3833218,0.5702805326727685,16.796188354492188,0.01476029958575964
58256.3846991,0.575557626754744,16.782066345214844,0.014697455801069736
58256.3993056,0.6315221039694734,16.937618255615234,0.015446928329765797
58326.3081944,0.48586181324208155,16.688030242919922,0.014303507283329964
58219.5171528,0.31838074410916306,17.003124237060547,0.015836099162697792
58255.3113542,0.4630607125000097,16.71443748474121,0.0144099285826087
58781.0915856,0.978226541512413,16.81658172607422,0.014715010300278664
58256.3988542,0.6297925749677233,16.954286575317383,0.01553507149219513
58232.3795949,0.6005392061488237,16.829723358154297,0.014913564547896385
58227.3989005,0.5171203060890548,16.716650009155273,0.014418993145227432
58256.3929051,0.6069987317023333,16.873085021972656,0.015120369382202625
58216.4095255,0.41157643363112584,16.811660766601562,0.014688130468130112
58281.215463,0.7140726722427644,17.428470611572266,0.019291114062070847
58256.4006713,0.6367547528643627,16.928321838378906,0.015398461371660233
58224.4301736,0.14250976336188614,16.93041229248047,0.015409314073622227
58256.3856019,0.5790166846709326,16.80486297607422,0.014799400232732296
58219.4051157,0.88911310795811,16.78201675415039,0.014697232283651829
58256.3951968,0.6157793288584799,16.832592010498047,0.01492694579064846
58198.4966435,0.778770752454875,17.261688232421875,0.017474332824349403
58243.3175116,0.5089217560889665,16.731895446777344,0.014270258136093616
58357.2850579,0.17301964800572023,16.986352920532227,0.01572672836482525
58328.3323843,0.24150002203532495,17.399126052856445,0.01900525577366352
58247.2785301,0.6854753117950168,17.23862648010254,0.017306268215179443
58280.3379398,0.3518622101692017,16.867380142211914,0.01500024739652872
58249.4224537,0.8998705070698634,16.773847579956055,0.014661327935755253
58299.3514583,0.20173195903771557,17.18889617919922,0.016957193613052368
58326.2890509,0.41251392228878103,16.792587280273438,0.014744177460670471
58263.3954051,0.43692044852650724,16.729324340820312,0.01447134930640459
58317.2291667,0.6997707806585822,17.23575210571289,0.017285602167248726
58281.349294,0.22684314750949852,17.353450775146484,0.018575778231024742
58302.3192477,0.5727504915266763,16.72971534729004,0.014472978189587593
58222.4075694,0.3929471285373438,16.808595657348633,0.014671456068754196
58367.1629282,0.019858188228681684,16.691043853759766,0.014068769291043282
58256.3860648,0.5807902756787371,16.79102325439453,0.014737198129296303
58386.2153704,0.01886322075733915,16.703556060791016,0.01412961259484291
58306.204838,0.46030259047984146,16.705368041992188,0.014138487167656422
58305.3713773,0.2669166090199724,17.265291213989258,0.017500948160886765
58256.3828704,0.5685510036710184,16.750341415405273,0.014559841714799404
58276.2973843,0.870564422570169,16.835365295410156,0.014939915388822556
58218.339375,0.80575151546509,17.103008270263672,0.016395265236496925
58258.4108912,0.33886721992166713,16.914859771728516,0.015329132787883282
58226.4421296,0.8512740586302243,16.897972106933594,0.015179041773080826
