mjd,phase,mag,magerr
58221.2519444,0.9951986139421933,14.486818313598633,0.015348208136856556
58534.3824421,0.6578730301298492,15.577427864074707,0.014297954738140106
58324.1660417,0.9110272395555512,14.594098091125488,0.015173193998634815
58447.4863426,0.7329393643485673,15.243940353393555,0.014411026611924171
58511.3881944,0.622263563942397,15.68708324432373,0.014317390508949757
58785.5102662,0.26010058033352834,15.254816055297852,0.014403755776584148
58423.5339815,0.27917088586400496,15.329706192016602,0.014359763823449612
58443.4298843,0.9625387039013731,14.497775077819824,0.015329831279814243
58502.5516204,0.7656292073806981,15.08525562286377,0.01454074401408434
58280.1763657,0.7121730461112747,15.335240364074707,0.014356945641338825
58494.4484722,0.22909120697295293,15.073765754699707,0.014551756903529167
58432.5275579,0.20432736988004763,14.968280792236328,0.01466233842074871
58440.5264931,0.6953826485696482,15.436838150024414,0.014316377229988575
58491.5372917,0.9585355895505927,14.507061004638672,0.015314341522753239
58572.2858796,0.20044929262803635,14.977416038513184,0.014652106910943985
58443.4289468,0.9621295413962798,14.513481140136719,0.015303680673241615
58218.2492708,0.6847117479592271,15.48599624633789,0.01430472731590271
58670.185162,0.9276121032853553,14.54236125946045,0.015256207436323166
58424.5247917,0.7116000895548495,15.35307788848877,0.01434827409684658
58654.1976852,0.9500377286967705,14.513668060302734,0.015303372405469418
58455.4676042,0.21628117705404293,15.01900863647461,0.014607078395783901
58218.2483565,0.6843127108659246,15.496784210205078,0.014302901923656464
58465.5097685,0.5990833641444624,15.758722305297852,0.01434771902859211
58679.2174653,0.8696705555375956,14.658348083496094,0.015073897317051888
58426.5300116,0.5867582627106458,15.793124198913574,0.014367558062076569
58218.2954051,0.7048466018459294,15.390007019042969,0.014332395978271961
58250.2228935,0.6392796391482989,15.651527404785156,0.014307632111012936
58258.2029861,0.12211125348767382,14.66867733001709,0.01505834236741066
58255.2434954,0.8304711323798983,14.81635570526123,0.014849157072603703
58471.551875,0.2361003250007343,15.129613876342773,0.014500195160508156
58224.2436111,0.3008816284891509,15.400480270385742,0.014328403398394585
58474.4919097,0.519249069475336,15.86356258392334,0.014419452287256718
58256.2471412,0.26850230533455033,15.263504028320312,0.014398107305169106
58449.5069329,0.6148057948848873,15.746231079101562,0.014341373927891254
58833.4478704,0.18198855737864505,14.91331672668457,0.014726351946592331
58438.5257523,0.822179333816166,14.855720520019531,0.014797833748161793
58602.2776273,0.29004765881836647,15.367313385009766,0.014341822825372219
58231.279537,0.37164112828395446,15.717567443847656,0.014328519813716412
58246.2212847,0.8928174944740022,14.625360488891602,0.015124339610338211
58475.5001273,0.9592755588164437,14.521271705627441,0.015290796756744385
58423.5395718,0.28161071639624424,15.324967384338379,0.014362224377691746
58448.5509606,0.19758124427244184,14.962790489196777,0.014668540097773075
58294.2349074,0.8478829856649099,14.771093368530273,0.014910555444657803
58426.5346759,0.5887939498024934,15.80012321472168,0.014372026547789574
58468.5059259,0.9067262998032675,14.598381996154785,0.015166438184678555
58247.2376736,0.33641026599070756,15.55989933013916,0.014297696761786938
58269.1775579,0.9118533698820102,14.579700469970703,0.015196024440228939
