wavelength,flux,error
3589.219970703125,24.99046516418457,7.265738487243652
3590.045654296875,50.43416213989258,6.802982330322266
3590.87353515625,32.50908279418945,6.369099140167236
3591.699462890625,21.914566040039062,5.28336763381958
3592.52587890625,31.590124130249023,5.307703495025635
3593.354248046875,26.98006820678711,4.791415214538574
3594.180908203125,15.658989906311035,4.667553424835205
3595.009765625,26.559328079223633,5.238945007324219
3595.836669921875,39.24554443359375,5.548478603363037
3596.666015625,40.12091064453125,5.718491077423096
3597.493408203125,34.56196594238281,5.416013240814209
3598.32080078125,31.347164154052734,5.428454875946045
3599.150634765625,27.62407875061035,5.041715621948242
3599.978759765625,29.30500030517578,4.9857025146484375
3600.808837890625,25.56263542175293,5.086850643157959
3601.63720703125,37.9468994140625,5.4215168952941895
3602.4677734375,44.41055679321289,5.267932415008545
3603.29638671875,25.921302795410156,4.946288108825684
3604.125244140625,29.72014617919922,4.8610076904296875
3604.95654296875,26.09767723083496,4.8616943359375
3605.785888671875,25.611804962158203,4.721902370452881
3606.6171875,25.008132934570312,4.7822489738464355
3607.447021484375,25.944700241088867,4.835309982299805
3608.27880859375,31.275157928466797,4.955813884735107
3609.10888671875,31.037494659423828,5.027705192565918
3609.939208984375,24.50348472595215,4.921827793121338
3610.771728515625,34.6046028137207,5.023468494415283
3611.602294921875,36.301185607910156,5.185685634613037
3612.43505859375,29.994937896728516,4.944929122924805
3613.26611328125,33.29549789428711,5.0069708824157715
3614.099365234375,34.79961013793945,4.963351726531982
3614.9306640625,26.710693359375,4.850947856903076
3615.762451171875,41.62394714355469,5.099315166473389
3616.59619140625,32.54075622558594,4.966248035430908
3617.42822265625,19.711565017700195,4.578306674957275
3618.262451171875,36.688201904296875,4.795890808105469
3619.0947265625,25.89398956298828,4.374777317047119
3619.92919921875,31.790918350219727,4.383640289306641
3620.761962890625,36.04143142700195,4.61433219909668
3621.596923828125,30.152843475341797,4.4965500831604
3622.43017578125,27.350488662719727,4.478882312774658
3623.263427734375,36.39055252075195,4.658749103546143
3624.098876953125,37.04693603515625,4.592441082000732
3624.9326171875,25.238855361938477,4.190184116363525
3625.7685546875,30.159610748291016,4.298925876617432
3626.602783203125,30.273611068725586,4.362981796264648
3627.43896484375,25.22864532470703,4.3979644775390625
3628.2734375,29.77977752685547,4.416488170623779
3629.108154296875,30.959074020385742,4.383981704711914
3629.945068359375,27.78059196472168,4.32446813583374
3630.780029296875,25.794147491455078,4.253859043121338
3631.617431640625,27.85445213317871,4.166219711303711
3632.452880859375,34.432823181152344,4.35603141784668
3633.290283203125,39.03740692138672,4.440913200378418
3634.126220703125,30.565797805786133,4.299088478088379
3634.962158203125,27.942689895629883,4.156648635864258
3635.800537109375,35.11711120605469,4.190831184387207
3636.636962890625,33.67384719848633,4.066431045532227
3637.4755859375,31.282367706298828,4.0093302726745605
3638.312255859375,37.464290618896484,4.297485828399658
3639.1513671875,27.575225830078125,4.099041938781738
3639.988525390625,30.6895751953125,4.097775936126709
3640.825927734375,31.00091552734375,4.076169013977051
3641.665283203125,32.575584411621094,4.2176690101623535
3642.503173828125,30.629112243652344,4.107725143432617
3643.343017578125,25.12103271484375,4.037862300872803
3644.18115234375,39.1046257019043,4.299680709838867
3645.021484375,36.55544662475586,4.3209028244018555
3645.860107421875,32.83017349243164,4.075307369232178
3646.698974609375,28.079954147338867,3.949486255645752
3647.539794921875,28.70317268371582,3.768498182296753
3648.37890625,35.9847297668457,3.8258590698242188
3649.22021484375,27.828121185302734,3.657285213470459
3650.0595703125,23.643028259277344,3.698347568511963
3650.9013671875,35.21577072143555,4.047079563140869
3651.7412109375,35.07762908935547,4.096513748168945
3652.581298828125,29.85527229309082,3.900115728378296
3653.423583984375,37.42871856689453,3.9632210731506348
3654.26416015625,31.484933853149414,3.8482069969177246
3655.106689453125,23.49720573425293,3.6501283645629883
3655.947509765625,34.438297271728516,3.699765682220459
3656.790771484375,30.2492618560791,3.584568977355957
3657.6318359375,25.92685317993164,3.5411417484283447
3658.473388671875,41.511959075927734,3.917874813079834
3659.31689453125,22.59844970703125,3.5854556560516357
3660.15869140625,23.342071533203125,3.6059458255767822
3661.0029296875,33.5436897277832,3.8611912727355957
3661.844970703125,37.28443908691406,3.974257469177246
3662.689453125,33.51935958862305,3.8547141551971436
3663.531982421875,32.2481689453125,3.8266234397888184
3664.374755859375,38.43889617919922,3.82496976852417
3665.2197265625,33.25144958496094,3.6089999675750732
3666.06298828125,27.327417373657227,3.5056488513946533
3666.908447265625,33.74191665649414,3.662799119949341
3667.751953125,38.351688385009766,3.8031833171844482
3668.59765625,27.667720794677734,3.589531660079956
3669.441650390625,26.73530387878418,3.442321538925171
3670.285888671875,29.001628875732422,3.384960889816284
3671.132080078125,26.56846046447754,3.2459497451782227
3671.976806640625,31.998292922973633,3.39066743850708
3672.823486328125,40.51129913330078,3.60894513130188
3673.66845703125,38.188865661621094,3.5296878814697266
3674.515625,32.90554428100586,3.4015746116638184
3675.36083984375,29.692874908447266,3.2441227436065674
3676.206298828125,29.281387329101562,3.1995322704315186
3677.05419921875,33.10625457763672,3.1465656757354736
3677.89990234375,32.73423385620117,3.1717824935913086
3678.748046875,26.225967407226562,3.174920082092285
3679.594482421875,33.771026611328125,3.405458688735962
3680.44287109375,36.13576889038086,3.4506173133850098
3681.28955078125,33.438255310058594,3.400317907333374
3682.136474609375,29.69243049621582,3.166595220565796
