mjd,phase,mag,magerr
58324.214838,0.5866985594620928,18.05943489074707,0.026684096083045006
58367.20625,0.197524375107605,18.232534408569336,0.029837951064109802
58216.4109375,0.5413576563005336,18.12262535095215,0.027777856215834618
58657.3728125,0.2017549688462168,18.33489990234375,0.03195100650191307
58299.3253241,0.44475984788732603,18.111896514892578,0.02908123843371868
58229.4278356,0.2821092603262514,18.330801010131836,0.031862594187259674
58386.2158333,0.9019429278559983,17.96909523010254,0.025227205827832222
58323.2534954,0.10078558512032032,18.057209014892578,0.026646723970770836
58359.2142477,0.9044440425932407,18.07921028137207,0.027019575238227844
58373.1850926,0.09659759944770485,18.026580810546875,0.026140108704566956
58325.2232523,0.29226220754208043,18.39228057861328,0.033223725855350494
58301.3649537,0.9622834504116327,18.03424835205078,0.026265593245625496
58306.3660185,0.29875212657498196,18.360164642333984,0.032503314316272736
58332.2992593,0.3110336716636084,18.36969757080078,0.032714974135160446
58370.1408449,0.8912245569517836,18.125953674316406,0.027837244793772697
58379.2578009,0.43367633974412456,18.125778198242188,0.02783411554992199
58266.3438773,0.543434645049274,18.149995803833008,0.02827167883515358
58290.345706,0.5431679078610614,18.149742126464844,0.028267040848731995
58324.200081,0.5178379704011604,18.199291229248047,0.029192889109253883
58306.2020023,0.5334033325780183,18.160411834716797,0.02846289612352848
58361.1461921,0.9194761962862685,18.073265075683594,0.0269180778414011
58358.2249884,0.28826337098143995,18.35711669921875,0.03243601322174072
58299.3855093,0.7256020466447808,18.42278480529785,0.03392750397324562
58281.3469444,0.5522466537659056,18.18505859375,0.02892264723777771
58390.1797338,0.3986918310401961,18.154661178588867,0.02835710346698761
58384.1451042,0.23929972853511572,18.401979446411133,0.033445410430431366
58229.4302083,0.29318099038209766,18.328847885131836,0.03182055801153183
58219.4617014,0.7771372428978793,18.383268356323242,0.03301946073770523
58222.401875,0.49686931259930134,18.10845184326172,0.02752697840332985
58286.3256829,0.7845341163920239,18.428287506103516,0.034056518226861954
58388.1834259,0.08332027727738023,18.02863311767578,0.02617361955344677
58257.2973148,0.3294600513181649,18.245464324951172,0.030094152316451073
58374.1845949,0.7605751819210127,18.42257308959961,0.03392257168889046
58678.1996065,0.3858238109969534,18.120914459228516,0.027747400104999542
58257.4027431,0.8214201275841333,18.231304168701172,0.029813731089234352
58268.4339583,0.29637961531989276,18.362178802490234,0.03254787623882294
58257.3843866,0.7357631916529499,18.500076293945312,0.03579901158809662
58286.3050116,0.6880756291211583,18.4097957611084,0.03362547978758812
58321.2429051,0.7187680681818165,18.415897369384766,0.03376693278551102
58308.2440509,0.06221471476601437,17.99825668334961,0.025684218853712082
58269.3626273,0.6298277700552717,18.26456069946289,0.030478091910481453
58270.3750694,0.3541863412829116,18.20742416381836,0.030977949500083923
58298.297037,0.6464637531316839,18.230928421020508,0.029806315898895264
58268.3770833,0.03098380286246538,17.996875762939453,0.02566230483353138
58349.2755787,0.5276328878826462,18.103269577026367,0.027436044067144394
58263.3916204,0.7673182726139203,18.44963264465332,0.03456302359700203
58311.1966898,0.8401136138127185,18.235187530517578,0.029890261590480804
58278.2794213,0.23826361226383597,18.416696548461914,0.03378550708293915
58322.2556713,0.44463898724643514,18.15951919555664,0.02844643034040928
58781.092037,0.5127722531324252,18.060222625732422,0.026697346940636635
58379.2410069,0.35531049757264555,18.19293785095215,0.029071833938360214
58357.264919,0.8082915297709405,18.305458068847656,0.031323064118623734
58272.3084375,0.3758619063301012,18.15479278564453,0.028359511867165565
58219.4523032,0.7332824221812189,18.475893020629883,0.035199545323848724
58271.3908912,0.09431560663506389,18.053102493286133,0.026577960699796677
58294.2606597,0.8115163581678644,18.332298278808594,0.031894855201244354
58224.4330093,0.9747512966860086,17.984867095947266,0.025472838431596756
58218.4143981,0.8901058541378006,18.129173278808594,0.027894873172044754
58377.1761921,0.7202651962870732,18.43372344970703,0.034184589982032776
58331.1952894,0.1595789272687398,18.170684814453125,0.028653252869844437
58198.4341551,0.6562979432055727,18.304492950439453,0.03130277618765831
58280.3234606,0.7763641978381202,18.4563045501709,0.03472333773970604
58266.3309606,0.4831614478607662,18.18268585205078,0.028877945616841316
58226.4977662,0.6095264191390015,18.190528869628906,0.029026105999946594
58226.4092014,0.19625649286899716,18.285755157470703,0.03091207519173622
58217.4804398,0.5319762388244271,18.171676635742188,0.02867172844707966
58297.3325463,0.14586079976288602,18.11829376220703,0.027700847014784813
58279.2697222,0.8593047019094229,18.157981872558594,0.02841811068356037
58352.2443287,0.380711012869142,18.124046325683594,0.027803190052509308
58383.1342245,0.5222317844163626,18.12917137145996,0.02789483033120632
58290.3447685,0.5387932516168803,18.180057525634766,0.028828522190451622
58294.282419,0.9130517797893845,18.02050018310547,0.026041226461529732
58307.1872222,0.13073495193384588,18.12870216369629,0.027886435389518738
58321.2641204,0.8177650226280093,18.310855865478516,0.03143693879246712
58400.1987384,0.1503729959949851,18.08407211303711,0.027102986350655556
58217.4071991,0.19021316041471437,18.22622299194336,0.029713965952396393
58331.2144097,0.24879998317919672,18.48258399963379,0.035364095121622086
58278.3049306,0.3572976588620804,18.19078254699707,0.029030920937657356
58284.3171991,0.41234616038855165,18.15682029724121,0.02839675359427929
58198.4527315,0.7429809985333122,18.472633361816406,0.03511970117688179
58216.3620139,0.31306546163978055,18.295520782470703,0.031114863231778145
58390.2347338,0.6553383310092613,18.227277755737305,0.02973463572561741
58281.3271759,0.4600009022396989,18.13302993774414,0.027964117005467415
58388.2203241,0.25549834792036563,18.356718063354492,0.03242720663547516
58357.183044,0.4262382172746584,18.09335708618164,0.0272633396089077
58371.1369444,0.5393236537929624,18.123058319091797,0.027785563841462135
58304.3250463,0.7749635497457348,18.429092407226562,0.03407543525099754
58350.20625,0.8704243751126342,18.148983001708984,0.02825319766998291
58218.3870949,0.7627009319257922,18.45923614501953,0.034794069826602936
58374.1495486,0.5970386322587729,18.222824096679688,0.029647499322891235
58358.2016551,0.17938319320091978,18.222064971923828,0.029632678255438805
58219.3903588,0.4442312684841454,18.108980178833008,0.027536271139979362
58354.2472801,0.7270831306814216,18.448495864868164,0.03453579545021057
58709.261169,0.3283929047174752,18.24903678894043,0.030165478587150574
58268.3943866,0.11172619165154174,18.121490478515625,0.029264621436595917
58276.3238542,0.11300085356924683,18.08150863647461,0.027058962732553482
58300.3454398,0.20492573879892007,18.35852813720703,0.032467156648635864
58481.5495602,0.7577127613476478,18.523942947387695,0.03640340641140938
58219.4532755,0.7378194656921551,18.483409881591797,0.03538447991013527
58357.2845949,0.900105181906838,18.113582611083984,0.027617422863841057
58287.2843981,0.2581868540728465,18.444782257080078,0.0344470739364624
58291.2688657,0.8509080160292797,18.1785888671875,0.02880096063017845
58325.2223032,0.2878334221895784,18.349456787109375,0.03226768597960472
58303.3241551,0.10450494318502024,18.07597541809082,0.02696426957845688
58376.1739005,0.04327190318144858,18.011430740356445,0.02589477226138115
58322.2547338,0.44026433100225404,18.10487174987793,0.027464108541607857
58353.1802778,0.7481302982196212,18.50490379333496,0.035920239984989166
58266.3319329,0.48769849131349474,18.082523345947266,0.027076374739408493
58330.3387269,0.16260133357718587,18.201526641845703,0.02923564985394478
58575.4531713,0.9401332372799516,18.035781860351562,0.026290809735655785
58247.4431829,0.3471243663225323,18.139673233032227,0.028083983808755875
58356.2238426,0.9503167244256474,17.995819091796875,0.025645537301898003
58371.1378819,0.5436983100371435,18.131378173828125,0.027934441342949867
