Wavelength,Flux
3795.0,10.049953200600363
3805.0,15.458623806635538
3815.0,13.821632471951572
3825.0,14.059776219454678
3835.0,8.993376016616821
3845.0,15.033748279918324
3855.0,16.249503048983488
3865.0,17.327881971995037
3875.0,16.076694748618387
3885.0,9.705898545005105
3895.0,12.936201442371715
3905.0,15.465510021556508
3915.0,14.961795113303445
3925.0,12.090122309598057
3935.0,6.877754027193243
3945.0,14.36212192882191
3955.0,14.994088086214932
3965.0,6.898304245688698
3975.0,12.640435435555197
3985.0,16.227103753523394
3995.0,16.41050910949707
4005.0,16.846751299771395
4015.0,18.128751754760742
4025.0,16.527089985934172
4035.0,17.426672077178956
4045.0,16.96538561040705
4055.0,17.223543513904918
4065.0,16.983449363708495
4075.0,15.490033409812234
4085.0,17.275744351473723
4095.0,13.931704330444337
4105.0,13.56906305659901
4115.0,17.282899856567383
4125.0,15.524167754433371
4135.0,17.923603317954324
4145.0,16.89152364730835
4155.0,16.553321361541748
4165.0,16.904054728421297
4175.0,14.463723278045654
4185.0,16.30157878182151
4195.0,16.771499729156496
4205.0,16.55881271362305
4215.0,17.433494307778098
4225.0,16.22406883239746
4235.0,16.084024047851564
4245.0,16.50434923171997
4255.0,16.801166361028496
4265.0,17.381010913848876
4275.0,16.79141616821289
4285.0,15.961930847167968
4295.0,15.203416442871093
4305.0,15.012794876098633
4315.0,15.425853061676026
4325.0,16.26861162185669
4335.0,12.442524099349976
4345.0,13.88198642730713
4355.0,16.58420858383179
4365.0,17.09514274597168
4375.0,16.705749034881592
4385.0,15.0059814453125
4395.0,15.15933895111084
4405.0,16.277818489074708
4415.0,14.912399768829346
4425.0,16.589233493804933
4435.0,16.667921913994682
4445.0,15.091019535064698
4455.0,16.072797107696534
4465.0,15.077678108215332
4475.0,16.732409053378635
4485.0,15.550632286071778
4495.0,16.40398244857788
4505.0,17.068118625217014
4515.0,16.21510534286499
4525.0,15.387625376383463
4535.0,15.528825378417968
4545.0,15.896747493743897
4555.0,15.348581631978353
4565.0,16.0512601852417
4575.0,16.13702000512017
4585.0,15.075571823120118
4595.0,16.4044828414917
4605.0,17.22113218307495
4615.0,16.271287070380318
4625.0,16.294260660807293
4635.0,16.628184604644776
4645.0,16.851735326978897
4655.0,16.123948838975693
4665.0,15.56851406097412
4675.0,16.579176902770996
4685.0,17.456704245673286
4695.0,16.754120296902126
4705.0,16.401479721069336
4715.0,16.752690845065647
4725.0,16.891927613152397
4735.0,16.458172268337673
4745.0,16.90302064683702
4755.0,16.614210605621338
4765.0,16.237609015570747
4775.0,16.45656416151259
4785.0,16.702781253390842
4795.0,16.44339582655165
4805.0,15.712834040323893
4815.0,16.23584196302626
4825.0,15.761897087097168
4835.0,16.450886302524143
4845.0,15.501032723320854
4855.0,11.408478048112658
4865.0,12.813707245720757
4875.0,15.173980500963
4885.0,15.0028715133667
4895.0,15.69861376285553
4905.0,15.801185290018717
4915.0,15.297026740180122
4925.0,15.250771098666721
4935.0,15.242105589972603
4945.0,15.982924779256185
4955.0,15.402592658996582
4965.0,15.970298131306967
4975.0,16.016235457526314
4985.0,15.029301537407768
4995.0,15.538980364799498
5005.0,15.218139542473686
5015.0,14.42222097184923
5025.0,15.534898042678833
5035.0,15.011857986450195
5045.0,15.902241110801697
5055.0,15.883510165744358
5065.0,15.363248189290365
5075.0,14.78105354309082
5085.0,15.892947832743326
5095.0,15.55579960346222
5105.0,15.687424341837565
5115.0,15.956703662872314
5125.0,14.89003160264757
5135.0,14.849642992019653
5145.0,14.894276936848959
5155.0,14.83859133720398
5165.0,13.317509055137634
5175.0,14.941813892788357
5185.0,14.054816007614136
5195.0,14.268742561340332
5205.0,14.230337142944336
5215.0,15.056782364845276
5225.0,14.50558598836263
5235.0,14.342774987220764
5245.0,14.906482458114624
5255.0,14.661705732345581
5265.0,13.325798988342285
5275.0,14.03161370754242
5285.0,15.027281045913696
5295.0,14.791403532028198
5305.0,14.821883201599121
5315.0,14.52374988132053
5325.0,13.934624195098877
5335.0,13.913554430007935
5345.0,14.813490986824036
5355.0,15.06884765625
5365.0,14.155746579170227
5375.0,15.121836066246033
5385.0,14.654379963874817
5395.0,14.472936868667603
5405.0,13.821827054023743
5415.0,14.409864902496338
5425.0,14.08901584148407
5435.0,14.726346969604492
5445.0,14.724399328231812
5455.0,14.658254504203796
5465.0,14.733548045158386
5475.0,14.190866947174072
5485.0,15.021899938583374
5495.0,14.922326683998108
5505.0,14.280353426933289
5515.0,14.641613125801086
5525.0,14.178677320480347
5535.0,14.529519319534302
5545.0,14.390884399414062
5555.0,14.224364042282104
5565.0,14.404212594032288
5575.0,12.917940616607666
5585.0,14.435889720916748
5595.0,13.982859339032855
5605.0,14.19090485572815
5615.0,14.246295690536499
5625.0,14.122003197669983
5635.0,14.390307971409388
5645.0,14.071582317352295
5655.0,13.785324096679688
5665.0,14.067704609462194
5675.0,14.490878105163574
5685.0,14.156424880027771
5695.0,14.569337027413505
5705.0,14.291316509246826
5715.0,14.211962018694196
5725.0,14.072741508483887
5735.0,14.07741093635559
5745.0,14.19665881565639
5755.0,13.801724791526794
5765.0,14.183657101222447
5775.0,14.158197283744812
5785.0,13.761136872427803
5795.0,14.357239365577698
5805.0,13.8724547794887
5815.0,14.006183505058289
5825.0,14.574940953935895
5835.0,13.993934035301208
5845.0,14.135954039437431
5855.0,13.458404404776436
5865.0,13.653653979301453
5875.0,13.96784005846296
5885.0,13.52530062198639
5895.0,12.79231343950544
5905.0,14.02744538443429
5915.0,14.251445055007935
5925.0,13.311851501464844
5935.0,13.770196233476911
5945.0,13.956770539283752
5955.0,13.7750609261649
5965.0,13.559629167829241
5975.0,13.478328108787537
5985.0,13.296203749520439
5995.0,13.446551186697823
6005.0,14.081152779715401
6015.0,13.680804116385323
6025.0,13.41324257850647
6035.0,13.408101626804896
6045.0,13.529863902500697
6055.0,13.503550393240792
6065.0,13.648260934012276
6075.0,13.432805061340332
6085.0,13.11559786115374
6095.0,13.114030020577568
6105.0,13.42199775150844
6115.0,13.172356741768974
6125.0,13.121890204293388
6135.0,12.609044075012207
6145.0,12.457506724766322
6155.0,12.566359656197685
6165.0,12.70294461931501
6175.0,13.441161836896624
6185.0,13.454370634896415
6195.0,12.55638585771833
6205.0,13.338908195495605
6215.0,12.868989535740443
6225.0,12.85482474735805
6235.0,12.739256858825684
6245.0,11.951573644365583
6255.0,12.925693920680455
6265.0,12.79171861921038
6275.0,12.782733236040388
6285.0,12.88096536908831
6295.0,12.340494292122978
6305.0,12.388990810939244
6315.0,12.520055362156459
6325.0,12.79859719957624
6335.0,12.70816946029663
6345.0,12.509845461164202
6355.0,12.793440546308245
6365.0,12.466408320835658
6375.0,12.647560119628906
6385.0,12.536879675728935
6395.0,12.509756088256836
6405.0,12.337071282523018
6415.0,12.565759522574288
6425.0,12.063481603349958
6435.0,12.028674602508545
6445.0,12.417661121913365
6455.0,11.760635648454938
6465.0,12.176358767918178
6475.0,12.72316281000773
6485.0,12.407370703560966
6495.0,11.490459850856237
6505.0,11.954365889231363
6515.0,11.830751146589005
6525.0,12.189346040998187
6535.0,12.033218065897623
6545.0,11.846769469124931
6555.0,9.902568885258265
6565.0,10.064991553624472
6575.0,11.800389834812709
6585.0,12.166412830352783
6595.0,12.01698466709682
6605.0,11.741786003112793
6615.0,12.170286496480307
6625.0,12.140801974705287
6635.0,11.924520174662272
6645.0,12.106504440307617
6655.0,11.99483315149943
6665.0,11.865661076136998
6675.0,11.761889934539795
6685.0,11.88917909349714
6695.0,11.829480171203613
6705.0,12.065729004996163
6715.0,12.055899779001871
6725.0,11.951239722115654
6735.0,11.7691969871521
6745.0,11.537182262965612
6755.0,11.70278533299764
6765.0,11.6463516553243
6775.0,11.746767044067383
6785.0,11.525793870290121
6795.0,11.473844255719866
6805.0,11.766154289245605
6815.0,11.660133997599283
6825.0,11.611553192138672
6835.0,11.4595840771993
6845.0,11.767698923746744
6855.0,11.448047637939453
6865.0,11.580102920532227
6875.0,11.380188783009848
6885.0,11.293533870152064
6895.0,11.588240623474121
6905.0,11.5388134320577
6915.0,11.518793378557477
6925.0,11.53706439336141
6935.0,11.353226979573568
6945.0,11.156408309936523
6955.0,10.938825334821429
6965.0,11.275802612304688
6975.0,11.125486850738525
6985.0,11.161763827006022
6995.0,10.850887775421143
7005.0,11.008974075317383
7015.0,11.513795057932535
7025.0,11.24627717336019
7035.0,11.23164415359497
7045.0,10.957717577616373
7055.0,11.24608107975551
7065.0,11.019771734873453
7075.0,10.993112564086914
7085.0,11.210749785105387
7095.0,10.908294836680094
7105.0,10.863911469777426
7115.0,10.9876176516215
7125.0,10.893604755401611
7135.0,10.69804588953654
7145.0,10.810536657060895
7155.0,11.011905352274576
7165.0,10.70564635594686
7175.0,10.74940554300944
7185.0,10.83349863688151
