1.468282026270199594e+03 9.988999962806701660e-01
1.468302859298893736e+03 9.996493458747863770e-01
1.468323692327463505e+03 1.000103473663330078e+00
1.468344525355909127e+03 9.997191429138183594e-01
1.468365358384226738e+03 9.991808533668518066e-01
1.468407024440489749e+03 9.985324740409851074e-01
1.468427857468431284e+03 9.994060397148132324e-01
1.468448690496248901e+03 9.992511868476867676e-01
1.468469523523937369e+03 9.999024271965026855e-01
1.468490356551501918e+03 9.989191293716430664e-01
1.468511189578941185e+03 9.993329644203186035e-01
1.468532022606251985e+03 9.989364147186279297e-01
1.468552855633436366e+03 9.994000792503356934e-01
1.468573688660495918e+03 9.995900392532348633e-01
1.468594521687427005e+03 9.995578527450561523e-01
1.468615354714232353e+03 9.991586804389953613e-01
1.468636187740910373e+03 9.995329380035400391e-01
1.468657020767460608e+03 9.996066689491271973e-01
1.468677853793885561e+03 9.996050000190734863e-01
1.468698686820181138e+03 9.989150166511535645e-01
1.468719519846350295e+03 9.998558759689331055e-01
1.468740352872393032e+03 1.000040411949157715e+00
1.468761185898305030e+03 9.995353817939758301e-01
1.468782018924091744e+03 9.995129704475402832e-01
1.468802851949749083e+03 9.998807311058044434e-01
1.468823684975280912e+03 1.000082492828369141e+00
1.468844518000684502e+03 9.993929862976074219e-01
1.468865351025955988e+03 9.995543956756591797e-01
1.468886184051103101e+03 9.996154308319091797e-01
1.468907017076122202e+03 9.992830157279968262e-01
1.468927850101010563e+03 9.998762011528015137e-01
1.468948683125771595e+03 1.000092148780822754e+00
1.468969516150402342e+03 9.996873140335083008e-01
1.468990349174906896e+03 9.999639987945556641e-01
1.469011182199281848e+03 1.000031471252441406e+00
1.469032015223527651e+03 9.999451041221618652e-01
1.469052848247644761e+03 9.997199773788452148e-01
1.469073681271632495e+03 9.998972415924072266e-01
1.469094514295490399e+03 1.000085473060607910e+00
1.469115347319219836e+03 1.000046491622924805e+00
1.469136180342818761e+03 9.979758262634277344e-01
1.469157013366290585e+03 9.934015274047851562e-01
1.469177846389630304e+03 9.924083948135375977e-01
1.469198679412840875e+03 9.923880100250244141e-01
1.469219512435923434e+03 9.924467802047729492e-01
1.469240345458876163e+03 9.928829669952392578e-01
1.469261178481697016e+03 9.930365085601806641e-01
1.469282011504387810e+03 9.962296485900878906e-01
1.469302844526948547e+03 1.000673890113830566e+00
1.469323677549380818e+03 9.999120235443115234e-01
1.469344510571682122e+03 9.996892213821411133e-01
1.469365343593851776e+03 9.998313784599304199e-01
1.469386176615892055e+03 9.999315142631530762e-01
1.469407009637801593e+03 9.998139739036560059e-01
1.469427842659580620e+03 1.000453472137451172e+00
1.469448675681228679e+03 9.996895194053649902e-01
1.469469508702744861e+03 1.000085830688476562e+00
1.469490341724131213e+03 1.000107049942016602e+00
1.469511174745386143e+03 1.000187158584594727e+00
1.469532007766508968e+03 1.000045299530029297e+00
1.469552840787502873e+03 1.000228404998779297e+00
1.469573673808364902e+03 9.997373819351196289e-01
1.469594506829093689e+03 1.000387668609619141e+00
1.469615339849690827e+03 1.000529050827026367e+00
1.469636172870156315e+03 1.000649929046630859e+00
1.469657005890491746e+03 1.000312685966491699e+00
1.469677838910694618e+03 1.000652313232421875e+00
1.469698671930764476e+03 1.000402092933654785e+00
1.469719504950703140e+03 1.000314235687255859e+00
1.469740337970508563e+03 1.000029325485229492e+00
1.469761170990183473e+03 1.000064015388488770e+00
1.469782004009725142e+03 1.000526189804077148e+00
1.469802837029133343e+03 1.000064849853515625e+00
1.469823670048410804e+03 1.000078439712524414e+00
1.469844503067553660e+03 1.000293493270874023e+00
1.469865336086563275e+03 1.000651478767395020e+00
1.469886169105442150e+03 1.000567913055419922e+00
1.469907002124186874e+03 1.000792145729064941e+00
1.469927835142798358e+03 1.000998020172119141e+00
1.469948668161275691e+03 1.000365614891052246e+00
1.469969501179619328e+03 1.000686287879943848e+00
1.469990334197831544e+03 1.001001954078674316e+00
1.470011167215908927e+03 1.000222921371459961e+00
1.470032000233851477e+03 1.000154733657836914e+00
1.470052833251662378e+03 1.000796437263488770e+00
1.470073666269335945e+03 1.000565409660339355e+00
1.470094499286877408e+03 1.000333070755004883e+00
