Wavelength,Flux
3795.0,
3805.0,
3815.0,
3825.0,10.845736885070801
3835.0,10.51830796400706
3845.0,9.681133877147328
3855.0,8.17085110057484
3865.0,8.289958218733469
3875.0,8.1011061668396
3885.0,11.71425385908647
3895.0,10.922887975519354
3905.0,11.796790079637008
3915.0,10.169435197656805
3925.0,10.456602530045943
3935.0,10.385890310460871
3945.0,8.38486402684992
3955.0,9.759130261161111
3965.0,11.904348980296742
3975.0,11.911926356228916
3985.0,9.56896558674899
3995.0,7.052958304231817
4005.0,8.512674635106867
4015.0,9.664983402598988
4025.0,8.836954550309615
4035.0,8.728205013275147
4045.0,8.670849063179709
4055.0,7.7164528586647725
4065.0,8.438671541213989
4075.0,7.158443927764893
4085.0,9.021064021370627
4095.0,9.201983499526978
4105.0,10.394725409421055
4115.0,10.204807138442993
4125.0,7.350486885417592
4135.0,7.428373900326815
4145.0,7.684326887130737
4155.0,7.975096654891968
4165.0,7.147259668870405
4175.0,7.514758586883545
4185.0,8.52088754827326
4195.0,8.26275954246521
4205.0,6.954846143722534
4215.0,7.636353145946156
4225.0,8.079844903945922
4235.0,7.6325578689575195
4245.0,9.279820919036865
4255.0,8.426505435596813
4265.0,7.825745439529419
4275.0,7.96183557510376
4285.0,7.166432857513428
4295.0,8.595414781570435
4305.0,7.258095693588257
4315.0,7.111528730392456
4325.0,7.139935183525085
4335.0,13.287795352935792
4345.0,10.558973407745361
4355.0,9.858298540115356
4365.0,6.9757044315338135
4375.0,8.041141939163207
4385.0,6.659014558792114
4395.0,7.703514289855957
4405.0,6.926037693023682
4415.0,6.9716428279876705
4425.0,7.083545970916748
4435.0,7.619010978274876
4445.0,7.105570220947266
4455.0,6.862226438522339
4465.0,8.614502429962158
4475.0,7.733655399746365
4485.0,7.374848127365112
4495.0,7.451885223388672
4505.0,7.82183673646715
4515.0,7.965837383270264
4525.0,8.130314721001518
4535.0,8.28947548866272
4545.0,7.856994771957398
4555.0,6.7881948418087426
4565.0,6.97308840751648
4575.0,7.251638306511773
4585.0,7.2994835615158085
4595.0,7.345570458306207
4605.0,7.320373439788819
4615.0,7.412816683451335
4625.0,7.8521881103515625
4635.0,7.13413782119751
4645.0,7.584695392184788
4655.0,6.67866129345364
4665.0,6.622292613983154
4675.0,7.911875353919135
4685.0,6.9157885445488825
4695.0,6.845854547288683
4705.0,5.823555660247803
4715.0,6.6591518719991045
4725.0,6.164508687125312
4735.0,6.333767122692532
4745.0,6.1501940621270075
4755.0,5.99798686504364
4765.0,5.843158933851454
4775.0,6.4156868192884655
4785.0,6.006777233547634
4795.0,5.910541746351454
4805.0,4.613992823494805
4815.0,5.422823270161946
4825.0,5.008305629094441
4835.0,5.167708608839247
4845.0,7.71246862411499
4855.0,12.471016142103407
4865.0,10.627460691663954
4875.0,10.963167137569851
4885.0,4.3917619652218285
4895.0,5.938392758369446
4905.0,4.72678189807468
4915.0,4.842717846234639
4925.0,5.591641796959771
4935.0,4.950013584560818
4945.0,5.266130208969116
4955.0,5.3280375599861145
4965.0,6.061661296420628
4975.0,5.861045281092326
4985.0,5.778673701816135
4995.0,5.424238502979279
5005.0,6.1756564776102705
5015.0,5.341868188646105
5025.0,5.652778685092926
5035.0,5.566096835666233
5045.0,5.781883776187897
5055.0,6.399791717529297
5065.0,6.254239453209771
5075.0,5.208555459976196
