wavelength      flux
5578.0900       178863.69
5583.3301       184216.68
5588.5701       189604.28
5593.8102       163545.60
5599.0503       158588.45
5604.2904       161459.25
5609.5304       132160.39
5614.7705       160483.08
5620.0106       139532.89
5625.2506       157706.29
5630.4907       154472.67
5635.7308       161530.37
5640.9708       165408.45
5646.2109       176581.28
5651.4510       178003.46
5656.6910       174584.56
5661.9311       152251.41
5667.1712       158262.06
5672.4113       149899.80
5677.6513       179235.15
5682.8914       181638.79
5688.1315       184069.25
5693.3715       175192.67
5698.6116       195428.83
5703.8517       215672.17
5709.0917       184455.26
5714.3318       198347.76
5719.5719       198904.45
5724.8120       192558.21
5730.0520       199294.13
5735.2921       204076.82
5740.5322       181372.03
5745.7722       206625.65
5751.0123       233581.75
5756.2524       214911.10
5761.4924       231631.12
5766.7325       228889.50
5771.9726       183386.35
5777.2126       220072.48
5782.4527       245203.97
5787.6928       234517.25
5792.9329       254386.29
5798.1729       236938.00
5803.4130       245499.17
5808.6531       229349.50
5813.8931       245981.25
5819.1332       229607.50
5824.3733       251892.40
5829.6133       226258.68
5834.8534       230363.14
5840.0935       207166.86
5845.3335       214780.69
5850.5736       187482.28
5855.8137       214656.33
5861.0538       199617.36
5866.2938       203514.17
5871.5339       209799.35
5876.7740       196663.32
5882.0140       184569.13
5887.2541       206742.84
5892.4942       198991.57
5897.7342       194289.98
5902.9743       184696.20
5908.2144       194671.19
5913.4544       208839.49
5918.6945       199572.46
5923.9346       223960.82
5929.1747       207601.60
5934.4147       208822.03
5939.6548       201949.09
5944.8949       197657.33
5950.1349       226293.46
5955.3750       201024.69
5960.6151       206869.91
5965.8551       218878.02
5971.0952       223770.21
5976.3353       243338.99
5981.5754       235015.90
5986.8154       289213.96
5992.0555       190541.42
5997.2956       219289.97
6002.5356       240911.00
6007.7757       216713.05
6013.0158       243927.88
6018.2558       240462.34
6023.4959       232565.08
6028.7360       242949.67
6033.9760       246121.01
6039.2161       262788.73
6044.4562       259896.88
6049.6963       257620.32
6054.9363       272694.83
6060.1764       248665.35
6065.4165       236426.92
6070.6565       249578.66
6075.8966       263582.83
6081.1367       255261.29
6086.3767       267313.29
6091.6168       259600.01
6096.8569       265480.28
6102.0969       273353.43
6107.3370       292497.10
6112.5771       265160.37
6117.8172       277913.57
6123.0572       252111.95
6128.2973       248947.86
6133.5374       257715.69
6138.7774       248566.48
6144.0175       233924.49
6149.2576       186931.25
6154.4976       194439.48
6159.7377       213350.48
6164.9778       200439.93
6170.2178       220657.01
6175.4579       204638.86
6180.6980       192168.53
6185.9381       183150.19
6191.1781       190721.14
6196.4182       198737.44
6201.6583       197918.00
6206.8983       196716.18
6212.1384       198791.55
6217.3785       188075.31
6222.6185       198362.05
6227.8586       194286.48
6233.0987       213403.61
6238.3388       187153.27
6243.5788       202212.97
6248.8189       195841.15
6254.0590       203476.80
6259.2990       227493.82
6264.5391       228485.42
6269.7792       218099.72
6275.0192       235896.32
6280.2593       221492.03
6285.4994       237931.71
6290.7394       223423.04
6295.9795       259903.47
6301.2196       248317.41
6306.4597       244142.25
6311.6997       233182.47
6316.9398       267932.18
6322.1799       271144.42
6327.4199       293483.11
6332.6600       287850.44
6337.9001       288185.36
6343.1401       251290.77
6348.3802       291611.45
6353.6203       294609.93
6358.8603       302640.28
6364.1004       278640.48
6369.3405       322878.76
6374.5806       319649.97
6379.8206       348071.54
6385.0607       333177.47
6390.3008       348764.72
6395.5408       349266.28
6400.7809       346256.86
6406.0210       321487.02
6416.5011       298873.70
6421.7412       360256.32
6426.9812       367354.09
6432.2213       370478.38
6437.4614       378794.26
6442.7015       392664.75
6447.9415       378277.94
6453.1816       383384.82
6458.4217       405719.71
6463.6617       399216.00
6468.9018       362527.92
6474.1419       387921.39
6479.3819       380693.43
6484.6220       390867.22
6489.8621       391883.78
6495.1022       409038.23
6500.3422       397025.22
6505.5823       428627.94
6510.8224       396575.59
6516.0624       397604.77
6521.3025       408061.22
6526.5426       425856.66
6531.7826       370327.08
6537.0227       380848.48
6542.2628       373184.74
6547.5028       385719.49
6552.7429       355389.30
6557.9830       350975.83
6563.2231       341715.43
6568.4631       354456.69
6573.7032       365359.01
6578.9433       346115.76
6584.1833       339482.42
6589.4234       347954.70
6594.6635       337709.15
6599.9035       322275.15
6605.1436       376983.77
6610.3837       297707.61
6615.6237       338178.38
6620.8638       296711.27
6626.1039       265027.53
6631.3440       300364.53
6636.5840       301455.66
6641.8241       300076.45
6647.0642       282212.41
6652.3042       302703.52
6657.5443       288517.37
6662.7844       274987.99
6668.0244       293040.30
6673.2645       291604.17
6678.5046       280245.77
6683.7446       283038.48
6688.9847       285636.36
6694.2248       263814.21
6699.4649       272257.30
6704.7049       289403.28
6709.9450       259951.64
6715.1851       277487.29
6720.4251       280249.32
6725.6652       282497.48
6730.9053       265322.09
6736.1453       299503.91
6741.3854       281387.56
6746.6255       291820.97
6751.8656       269759.98
6757.1056       270262.79
6762.3457       278518.45
6767.5858       299029.08
6772.8258       296035.97
6778.0659       286476.61
6783.3060       290677.86
6788.5460       291959.62
6793.7861       279305.03
6799.0262       306695.04
6804.2662       294563.59
6809.5063       291257.20
6814.7464       297872.34
6819.9865       306231.00
6825.2265       292723.92
6830.4666       307192.28
6835.7067       285785.35
6840.9467       268994.67
6846.1868       280740.75
6851.4269       291069.20
6856.6669       297881.34
6861.9070       283605.52
6867.1471       275114.97
6872.3871       284375.42
6877.6272       289779.49
6882.8673       308813.26
6888.1074       307065.16
6893.3474       319629.65
6898.5875       316074.77
6903.8276       310662.53
6909.0676       320575.37
6914.3077       324436.44
6919.5478       316767.94
6924.7878       313835.09
6930.0279       340829.38
6935.2680       332808.84
6940.5080       340760.44
6945.7481       343498.74
6950.9882       360263.78
6956.2283       360629.11
6961.4683       360334.45
6966.7084       371662.80
6971.9485       344195.44
6977.1885       359455.08
6982.4286       347072.68
6987.6687       366197.82
6992.9087       366505.47
6998.1488       361387.00
7003.3889       360878.72
7008.6290       372823.30
7013.8690       376159.98
7019.1091       375212.21
7024.3492       371121.00
7029.5892       361143.82
7034.8293       329650.18
7040.0694       323855.35
7045.3094       287725.86
7050.5495       283190.77
7055.7896       289663.07
7061.0296       290362.49
7066.2697       263184.72
7071.5098       265033.21
7076.7499       249346.04
7081.9899       260636.81
7087.2300       251943.92
7092.4701       287455.98
7097.7101       256090.53
7102.9502       276942.43
7108.1903       245599.97
7113.4303       246103.87
7118.6704       254518.97
7123.9105       252402.59
7129.1505       252604.15
7134.3906       246414.09
7139.6307       260391.79
7144.8708       267085.47
7150.1108       263650.13
7155.3509       271207.80
7160.5910       259569.09
7165.8310       286833.23
7171.0711       281967.14
7176.3112       276447.53
7181.5512       285006.60
7186.7913       273145.48
7192.0314       281465.70
7197.2714       287372.20
7202.5115       310327.96
7207.7516       296121.98
7212.9917       313747.51
7218.2317       322634.20
7223.4718       318318.57
7228.7119       322148.76
7233.9519       340358.74
7239.1920       327276.59
7244.4321       345261.34
7249.6721       365070.80
7254.9122       354572.11
7260.1523       362231.64
7265.3924       362346.25
7270.6324       380691.57
7275.8725       379418.35
7281.1126       384790.74
7286.3526       404722.94
7291.5927       442701.50
7296.8328       431412.91
7302.0728       463979.13
7307.3129       467617.48
7312.5530       483204.75
7317.7930       486310.02
7323.0331       486383.72
7328.2732       472724.37
7333.5133       486458.99
7338.7533       454670.01
7343.9934       496277.91
7349.2335       485153.14
7354.4735       530898.32
7359.7136       517462.42
7364.9537       529217.09
7370.1937       555555.57
7375.4338       529966.50
7380.6739       545772.67
7385.9139       538424.34
7391.1540       537428.00
7396.3941       549786.48
7401.6342       522038.49
7406.8742       522603.32
7412.1143       534565.62
7417.3544       540579.56
7422.5944       542092.44
7427.8345       552929.86
7433.0746       519238.53
7438.3146       529238.78
7443.5547       545458.70
7448.7948       566769.71
7454.0348       543240.00
7459.2749       569871.80
7464.5150       557515.46
7469.7551       550799.47
7474.9951       535886.66
7480.2352       537460.38
7485.4753       565937.08
7490.7153       584218.23
7495.9554       559867.05
7501.1955       570098.61
7506.4355       567136.10
7511.6756       546752.78
7516.9157       582198.78
7522.1558       584746.70
7527.3958       593099.92
7532.6359       551348.36
7537.8760       573742.38
7543.1160       594769.99
7548.3561       561368.74
7553.5962       580954.01
7558.8362       512481.45
7564.0763       517491.64
7569.3164       527793.28
7574.5564       474829.13
7579.7965       401498.21
7585.0366       376978.65
7590.2767       342970.11
7595.5167       353977.34
7600.7568       338187.66
7605.9969       372423.94
7611.2369       364073.63
7616.4770       359480.95
7621.7171       339250.42
7626.9571       344032.88
7632.1972       342329.85
7637.4373       379939.21
7642.6773       348021.24
7647.9174       402089.52
7653.1575       365941.45
7658.3976       376324.41
7663.6376       367941.13
7668.8777       379939.21
7674.1178       373094.16
7679.3578       387015.01
7684.5979       367325.85
7689.8380       384092.40
7695.0780       367337.84
7700.3181       389399.24
7705.5582       375555.30
7710.7982       391706.56
7716.0383       351251.50
7721.2784       414549.06
7726.5185       370602.05
7731.7585       390490.98
7736.9986       361872.18
7742.2387       378648.72
7747.4787       355951.05
7752.7188       364301.36
7757.9589       375308.59
7763.1989       349726.27
7768.4390       366675.07
7773.6791       401221.82
7778.9192       334771.62
7784.1592       383836.04
7789.3993       378440.45
7794.6394       381587.88
7799.8794       400656.43
7805.1195       339921.96
7810.3596       349439.17
7815.5996       374463.93
7820.8397       351822.96
7826.0798       348641.38
7831.3198       345607.79
7836.5599       379051.32
7841.8000       341872.22
7847.0401       352101.35
7852.2801       352539.74
7857.5202       366495.20
7862.7603       348813.42
7868.0003       368248.77
7873.2404       353238.83
7878.4805       355023.96
7883.7205       384341.16
7888.9606       345012.22
7894.2007       343352.47
7899.4407       354032.62
7904.6808       325336.32
7909.9209       326476.85
7915.1610       338880.12
7920.4010       337383.17
7925.6411       346649.98
7930.8812       362688.69
7936.1212       332684.50
7941.3613       366417.75
7946.6014       354586.46
7951.8414       371770.00
7957.0815       333811.29
7962.3216       356906.28
7967.5616       318425.25
7972.8017       337561.39
7978.0418       355375.39
7983.2819       337074.28
7988.5219       349808.51
7993.7620       376320.75
7999.0021       354357.77
8004.2421       371549.59
8009.4822       384409.07
8014.7223       396639.85
8019.9623       382483.59
8025.2024       375400.56
8030.4425       369073.97
8035.6826       398918.97
8040.9226       393142.52
8046.1627       394311.56
8051.4028       408065.01
8056.6428       402838.70
8061.8829       396855.95
8067.1230       420099.29
8072.3630       402838.70
8077.6031       421268.33
8082.8432       428626.43
8088.0832       414185.30
8093.3233       425119.30
8098.5634       434609.18
8103.8035       443273.86
8109.0435       457783.76
8114.2836       434815.49
8119.5237       452694.98
8124.7637       459502.94
8130.0038       418036.27
8135.2439       422849.98
8140.4839       432683.70
8145.7240       402838.70
8161.4442       414523.43
8166.6843       416263.08
8171.9244       445071.66
8177.1644       429832.34
8182.4045       419603.21
8187.6446       442636.15
8192.8846       401302.10
8198.1247       390098.77
8203.3648       412018.34
8208.6048       399353.70
8213.8449       413390.77
8219.0850       392263.47
8224.3250       397545.30
8229.5651       408742.77
8234.8052       428839.46
8240.0453       419358.80
8245.2853       417648.00
8250.5254       421069.59
8255.7655       431548.22
8261.0055       371784.77
8266.2456       406639.59
8271.4857       409453.95
8276.7257       398268.66
8281.9658       376258.89
8287.2059       391485.32
8292.4460       376836.19
8297.6860       395136.77
8302.9261       389729.95
8308.1662       401128.12
8313.4062       380669.86
8318.6463       389631.90
8323.8864       379717.23
8329.1264       401914.26
8334.3665       387930.13
8339.6066       407516.67
8344.8466       380463.79
8350.0867       397549.82
8355.3268       396943.49
8360.5669       422601.72
8365.8069       403396.01
8371.0470       409089.40
8376.2871       378093.36
8381.5271       403473.91
8386.7672       383938.57
8392.0073       405190.55
8397.2473       384537.45
8402.4874       435741.56
8407.7275       508009.47
8418.2076       415405.46
8423.4477       396605.98
8428.6878       394157.30
8433.9278       363364.40
8439.1679       365045.90
8444.4080       332456.81
8449.6480       337967.28
8454.8881       370278.35
8460.1282       329361.82
8465.3682       341458.17
8470.6083       358750.28
8475.8484       334165.40
8481.0884       360130.40
8486.3285       349313.57
8491.5686       360098.41
8496.8087       351548.15
8502.0487       346537.97
8507.2888       367147.50
8512.5289       362488.27
8517.7689       366893.36
8523.0090       369095.91
8528.2491       351056.95
8533.4891       350541.19
8538.7292       372087.41
8543.9693       365927.87
8549.2094       392589.30
8554.4494       373828.28
8559.6895       376100.55
8564.9296       330874.79
8570.1696       385164.47
8575.4097       345664.96
8580.6498       375802.61
8585.8898       363752.46
8591.1299       363392.76
8596.3700       343968.65
8601.6100       392439.00
8606.8501       380304.54
8612.0902       390351.01
8617.3303       405146.72
8622.5703       347187.43
8627.8104       397292.21
8633.0505       406425.37
8638.2905       388382.31
8643.5306       381330.93
8648.7707       373351.74
8654.0107       404990.15
8659.2508       390309.76
8664.4909       395117.92
8669.7309       397286.31
8674.9710       377205.15
8680.2111       390781.14
8685.4512       416330.41
8690.6912       383238.93
8695.9313       385313.04
8701.1714       417693.56
8706.4114       413381.52
8711.6515       385401.13
8716.8916       417693.56
8722.1316       384826.19
8727.3717       424784.48
8732.6118       424209.54
8737.8518       422024.77
8743.0919       411211.11
8748.3320       412380.16
8753.5721       403417.49
8758.8121       419686.68
8764.0522       394259.98
8769.2923       411016.27
8774.5323       421245.40
8779.7724       446911.56
8785.0125       408775.61
8790.2525       454242.86
