Wavelength,Flux
3795.0,6.943835020065308
3805.0,6.3144073983033495
3815.0,5.607422308488325
3825.0,7.592248266393488
3835.0,6.970704754193624
3845.0,6.438211072574962
3855.0,5.147128181024031
3865.0,4.86302383740743
3875.0,5.18635817007585
3885.0,7.024737184697932
3895.0,9.427940498698842
3905.0,5.581623489206487
3915.0,4.103356784040278
3925.0,4.993804866617376
3935.0,5.640707839619029
3945.0,4.313600605184382
3955.0,5.440381093458696
3965.0,6.675077264959162
3975.0,8.882303498008035
3985.0,7.3061487891457295
3995.0,6.3642660704526035
4005.0,6.081832495602694
4015.0,6.92416035045277
4025.0,6.502175721255216
4035.0,6.643329691886902
4045.0,5.908367655493996
4055.0,4.120969555594704
4065.0,4.342475843429566
4075.0,5.761781193993309
4085.0,4.910317746075717
4095.0,7.468125677108764
4105.0,9.742442954670299
4115.0,9.059573984146118
4125.0,6.9043920690363105
4135.0,5.44667492129586
4145.0,5.58237133026123
4155.0,6.006291913986206
4165.0,6.090698047117754
4175.0,4.263849914073944
4185.0,5.093238548798994
4195.0,5.289713025093079
4205.0,6.062107896804809
4215.0,5.20373383435336
4225.0,3.3285714745521546
4235.0,4.962932300567627
4245.0,5.222133779525757
4255.0,5.341302221471613
4265.0,4.7906142473220825
4275.0,5.489673233032226
4285.0,4.924800896644593
4295.0,5.0640909433364865
4305.0,5.3511357545852665
4315.0,6.012762784957886
4325.0,5.492916631698608
4335.0,8.049228811264038
4345.0,10.243757629394532
4355.0,8.690742206573486
4365.0,6.728818464279175
4375.0,5.824264430999756
4385.0,5.36198251247406
4395.0,6.405760860443115
4405.0,5.223063516616821
4415.0,6.13918981552124
4425.0,5.5429318189620975
4435.0,5.448331197102864
4445.0,5.459980750083924
4455.0,5.599041318893432
4465.0,6.079226112365722
4475.0,6.941929976145427
4485.0,7.499988126754761
4495.0,6.256684160232544
4505.0,6.175965918434991
4515.0,5.594249582290649
4525.0,5.195486466089885
4535.0,6.104353380203247
4545.0,7.108695983886719
4555.0,6.630010233985053
4565.0,6.051191997528076
4575.0,6.714675002627903
4585.0,6.152327060699463
4595.0,5.464661386277941
4605.0,5.821583080291748
4615.0,6.159228854709202
4625.0,6.730067253112793
4635.0,5.763156795501709
4645.0,6.701894283294678
4655.0,7.230683750576443
4665.0,5.588193249702454
4675.0,6.377367761400011
4685.0,10.580379486083984
4695.0,10.956816249423557
4705.0,7.445173835754394
4715.0,6.325612968868679
4725.0,6.257131947411431
4735.0,6.181893083784315
4745.0,6.296981122758654
4755.0,5.502517509460449
4765.0,5.910486274295383
4775.0,5.500612099965413
4785.0,5.77903217739529
4795.0,5.568731255001492
4805.0,5.660375489128961
4815.0,5.954655117458767
4825.0,5.719006220499675
4835.0,6.375754939185248
4845.0,6.550216833750407
4855.0,7.427898459964329
4865.0,10.329980532328287
4875.0,8.545632203420004
4885.0,6.526574929555257
4895.0,6.56463485956192
4905.0,6.4192663298712835
4915.0,6.304069572024876
4925.0,6.914769172668457
4935.0,6.7468863063388405
4945.0,6.292796770731608
4955.0,5.787670195102692
4965.0,6.293633566962348
4975.0,5.9530935817294655
4985.0,6.186248885260688
4995.0,5.683675765991211
5005.0,5.79876693089803
5015.0,6.256514814164904
5025.0,5.653278648853302
5035.0,5.8735049565633135
5045.0,5.329177379608154
5055.0,5.473952717251247
5065.0,5.69814666112264
5075.0,4.846281409263611
