Wavelength,Flux
4267.5,1.2811454537782863
4282.5,1.258704268778734
4297.5,1.2679646976162617
4312.5,1.2411108165899782
4327.5,1.204772093708418
4342.5,1.1899884021057463
4357.5,1.145468974662722
4372.5,1.1434136655518947
4387.5,1.1146051231676466
4402.5,1.1340739030200182
4417.5,1.1093044831681766
4432.5,1.080665151945371
4447.5,1.0427455386273685
4462.5,1.0520040111614304
4477.5,1.0347088125846222
4492.5,1.0315064931052869
4507.5,0.980014361996618
4522.5,0.9539554772299921
4537.5,0.8946477086579065
4552.5,0.9083889548207406
4567.5,0.8877166711447794
4582.5,0.9070276601447741
4597.5,0.901462292521222
4612.5,0.8818480426108858
4627.5,0.8795568254469694
4642.5,0.8928655130979604
4657.5,0.9016733418608617
4672.5,0.8884443355249353
4687.5,0.8906858896281804
4702.5,0.9013461961019883
4717.5,0.8928150177509749
4732.5,0.8709148550490086
4747.5,0.8635018785792878
4762.5,0.8590619396007823
4777.5,0.8548567291526217
4792.5,0.8485076515983735
4807.5,0.8431788819293008
4822.5,0.8327628831559523
4837.5,0.8389928214920791
4852.5,0.8300747402003785
4867.5,0.8422114971071611
4882.5,0.8441739338450788
4897.5,0.8308523372367678
4912.5,0.8379637927861276
4927.5,0.8266064256697014
4942.5,0.8247697663538506
4957.5,0.8483518237953506
4972.5,0.838933330191147
4987.5,0.8506536354010853
5002.5,0.9133165051638109
5017.5,0.9209872770092691
5032.5,0.9177466304007783
5047.5,0.922230079502815
5062.5,0.9547048213717222
5077.5,1.0079309395746299
5092.5,1.0715026687810982
5107.5,1.1345503189928194
5122.5,1.142531953531991
5137.5,1.1888358650217856
5152.5,1.187009101179368
5167.5,1.0682571415867874
5182.5,0.9786005947202119
5197.5,0.9006803600596069
5212.5,0.8636996381963604
5227.5,0.8329935740538246
5242.5,0.8187788766032308
5257.5,0.8066799204427676
5272.5,0.8059329708390951
5287.5,0.7649759842607031
5302.5,0.7526461096067089
5317.5,0.7564746583664504
5332.5,0.753098442247333
5347.5,0.7427247717449378
5362.5,0.746057247531797
5377.5,0.7316319733205079
5392.5,0.7326794264707429
5407.5,0.7245452700824503
5422.5,0.718440954102235
5437.5,0.7157622371591263
5452.5,0.7068309509554291
5467.5,0.6935462816362998
5482.5,0.6946984700870483
5497.5,0.7111426152205557
5512.5,0.7106007874157392
5527.5,0.7169652213767133
5542.5,0.7338869306403838
5557.5,0.7363966514663728
5572.5,0.7308171729415085
5587.5,0.7388896472745569
5602.5,0.7232203463669671
5617.5,0.7163504354731584
5632.5,0.7096354723234782
5647.5,0.708765238062688
5662.5,0.7074818192498432
5677.5,0.6802918293809573
5692.5,0.6744115304612782
5707.5,0.6673874870722708
5722.5,0.6507854043095953
5737.5,0.6447533024509416
5752.5,0.6426958105814207
5767.5,0.6306068092373643
5782.5,0.6310675470473412
5797.5,0.6156294352807861
5812.5,0.6234011197541621
5827.5,0.6118483623497591
5842.5,0.6094592182115496
5857.5,0.6054315026370357
5872.5,0.5857535235828079
5887.5,0.5955256552939096
5902.5,0.5814414250382604
5917.5,0.5729177870335
5932.5,0.5764137996153479
5947.5,0.5811911341436636
5962.5,0.5681580581587692
5977.5,0.5696195239707752
5992.5,0.571534375770103
6007.5,0.5750936556012879
6022.5,0.5657655504808228
6037.5,0.5517476004099988
6052.5,0.5633062721806427
6067.5,0.5679230977199182
6082.5,0.5750147522127854
6097.5,0.5779189079337004
6112.5,0.5710938246695815
6127.5,0.576503514808318
6142.5,0.5803123600117827
6157.5,0.5766239401542682
6172.5,0.5952377649368474
6187.5,0.5935513486917546
6202.5,0.5996438225635059
6217.5,0.6093073282892215
6232.5,0.6049560470602124
6247.5,0.614435923787423
6262.5,0.6066938365539217
6277.5,0.5957056599734865
