Modified Julian Day,Magnitude,mjd
57508.0,7.569,57511.43094999995
57513.0,7.622999999999998,57514.24722999986
57518.0,7.915,57520.25314999978
57523.0,,
57528.0,8.259,57528.382059999734
57533.0,8.687000000000001,57536.43881499977
57538.0,9.109,57542.444090000354
57543.0,9.3665,57546.91642999998
57548.0,9.55,57549.388479999725
57553.0,,
57558.0,10.817,57561.83551000012
57563.0,,
57568.0,10.856,57568.27289000014
57573.0,12.28,57575.34000000009
57578.0,12.715,57581.810190000106
57583.0,,
57588.0,12.694,57592.27335999999
57593.0,,
57598.0,12.684,57601.26203999994
57603.0,12.676,57605.751974999905
57608.0,,
57613.0,,
57618.0,,
57623.0,,
57628.0,,
57633.0,,
57638.0,,
57643.0,,
57648.0,,
57653.0,,
57658.0,,
57663.0,,
57668.0,,
57673.0,,
57678.0,,
57683.0,,
57688.0,,
57693.0,,
57698.0,,
57703.0,,
57708.0,,
57713.0,,
57718.0,,
57723.0,,
57728.0,,
57733.0,,
57738.0,,
57743.0,,
57748.0,,
57753.0,9.127,57755.61593999992
57758.0,9.559,57762.575920000214
