2457630.673590|+11.730|0.005
2457630.673862|+11.752|0.005
2457630.674129|+11.724|0.005
2457630.674400|+11.735|0.005
2457630.674674|+11.732|0.005
2457630.674941|+11.733|0.005
2457630.675215|+11.721|0.005
2457630.675487|+11.729|0.005
2457630.675754|+11.717|0.005
2457630.676028|+11.729|0.005
2457630.676965|+11.708|0.005
2457630.677241|+11.712|0.005
2457630.677513|+11.691|0.005
2457630.677781|+11.688|0.005
2457630.678056|+11.686|0.005
2457630.678329|+11.686|0.005
2457630.678596|+11.679|0.005
2457630.678867|+11.674|0.005
2457630.679141|+11.673|0.005
2457630.679410|+11.676|0.005
2457630.679680|+11.665|0.005
2457630.679956|+11.674|0.005
2457630.680223|+11.689|0.005
2457630.680495|+11.684|0.005
2457630.680772|+11.686|0.005
2457630.681700|+11.661|0.005
2457630.681973|+11.664|0.005
2457630.682239|+11.650|0.005
2457630.682508|+11.653|0.005
2457630.682779|+11.661|0.005
2457630.683045|+11.634|0.005
2457630.683321|+11.642|0.005
2457630.683597|+11.641|0.005
2457630.683864|+11.632|0.005
2457630.684133|+11.642|0.005
2457630.684409|+11.637|0.005
2457630.684676|+11.645|0.005
2457630.684943|+11.633|0.005
2457630.685219|+11.626|0.005
2457630.685486|+11.622|0.005
2457630.687854|+11.619|0.005
2457630.688128|+11.603|0.005
2457630.688395|+11.612|0.005
2457630.688662|+11.598|0.005
2457630.688937|+11.589|0.005
2457630.689203|+11.599|0.005
2457630.689473|+11.600|0.005
2457630.689750|+11.590|0.005
2457630.690016|+11.580|0.005
2457630.690284|+11.586|0.005
2457630.690557|+11.585|0.005
2457630.690823|+11.585|0.005
2457630.691100|+11.587|0.005
2457630.691373|+11.574|0.005
2457630.691642|+11.579|0.005
2457630.692577|+11.572|0.005
2457630.692853|+11.575|0.005
2457630.693122|+11.565|0.005
2457630.693390|+11.581|0.005
2457630.693665|+11.561|0.005
2457630.693929|+11.582|0.005
2457630.694195|+11.565|0.005
2457630.694472|+11.561|0.005
2457630.694739|+11.570|0.005
2457630.695009|+11.564|0.005
2457630.695551|+11.557|0.005
2457630.695822|+11.558|0.005
2457630.696098|+11.551|0.005
2457630.696366|+11.550|0.005
2457630.697576|+11.559|0.005
2457630.697843|+11.552|0.005
2457630.698113|+11.540|0.005
2457630.698388|+11.547|0.005
2457630.698655|+11.537|0.004
2457630.698924|+11.548|0.005
2457630.699198|+11.534|0.005
2457630.699467|+11.552|0.005
2457630.699736|+11.540|0.004
2457630.700011|+11.554|0.004
2457630.700279|+11.540|0.005
2457630.700549|+11.548|0.005
2457630.700822|+11.530|0.005
2457630.701090|+11.539|0.005
2457630.702411|+11.545|0.005
2457630.702678|+11.541|0.005
2457630.702946|+11.528|0.005
2457630.703221|+11.535|0.004
2457630.703488|+11.538|0.005
2457630.703758|+11.548|0.005
2457630.704030|+11.528|0.005
2457630.704297|+11.532|0.004
2457630.704570|+11.549|0.004
2457630.704847|+11.552|0.005
2457630.705123|+11.542|0.005
2457630.705394|+11.539|0.004
2457630.705671|+11.553|0.004
2457630.705949|+11.541|0.004
2457630.706878|+11.530|0.004
2457630.707154|+11.524|0.004
2457630.707421|+11.531|0.004
2457630.707690|+11.528|0.005
2457630.707962|+11.543|0.004
2457630.708229|+11.545|0.004
2457630.708505|+11.537|0.004
2457630.708780|+11.522|0.005
2457630.709047|+11.538|0.004
2457630.709316|+11.542|0.004
2457630.709589|+11.549|0.004
2457630.709858|+11.538|0.004
2457630.710126|+11.535|0.004
2457630.710401|+11.537|0.004
2457630.710666|+11.543|0.005
2457630.711604|+11.534|0.004
2457630.711876|+11.537|0.004
2457630.712146|+11.538|0.004
2457630.712413|+11.536|0.004
2457630.712689|+11.554|0.004
2457630.712956|+11.541|0.004
2457630.713224|+11.548|0.004
2457630.713496|+11.544|0.004
2457630.713762|+11.540|0.004
2457630.714029|+11.544|0.004
2457630.714305|+11.546|0.004
2457630.714573|+11.556|0.004
2457630.714844|+11.550|0.004
2457630.715118|+11.550|0.004
2457630.715397|+11.557|0.004
2457630.716327|+11.569|0.004
2457630.716602|+11.569|0.005
2457630.716883|+11.542|0.004
2457630.717150|+11.561|0.004
2457630.717422|+11.559|0.004
2457630.717696|+11.555|0.004
2457630.717963|+11.546|0.004
2457630.718237|+11.554|0.004
2457630.718513|+11.573|0.004
2457630.718781|+11.575|0.004
2457630.719048|+11.570|0.004
2457630.719326|+11.554|0.004
2457630.719604|+11.576|0.004
2457630.719870|+11.574|0.004
2457630.720144|+11.578|0.004
2457630.721075|+11.558|0.004
2457630.721350|+11.580|0.004
2457630.721617|+11.585|0.004
2457630.721887|+11.578|0.004
2457630.722161|+11.589|0.004
2457630.722427|+11.568|0.004
2457630.722694|+11.578|0.004
2457630.722970|+11.590|0.004
2457630.723239|+11.580|0.004
2457630.723508|+11.589|0.004
2457630.723783|+11.579|0.004
2457630.724049|+11.593|0.004
2457630.724322|+11.597|0.004
2457630.724594|+11.600|0.004
2457630.724862|+11.609|0.004
2457630.725799|+11.595|0.004
2457630.726075|+11.601|0.004
2457630.726349|+11.607|0.004
2457630.726617|+11.609|0.004
2457630.726888|+11.606|0.004
2457630.727162|+11.618|0.004
2457630.728518|+11.630|0.005
2457630.729335|+11.623|0.006
2457630.729608|+11.642|0.005
2457630.732503|+11.639|0.005
2457630.732777|+11.645|0.005
2457630.733051|+11.654|0.005
2457630.733317|+11.650|0.005
2457630.733585|+11.668|0.005
2457630.733861|+11.661|0.005
2457630.734400|+11.649|0.005
2457630.734678|+11.687|0.005
2457630.734953|+11.652|0.005
2457630.735218|+11.659|0.005
2457630.735490|+11.640|0.005
2457630.735766|+11.693|0.005
2457630.736978|+11.674|0.005
2457630.737255|+11.695|0.005
2457630.737521|+11.690|0.004
2457630.737796|+11.708|0.005
2457630.739424|+11.710|0.005
2457630.739707|+11.718|0.004
2457630.739985|+11.711|0.005
2457630.740252|+11.718|0.005
2457630.740527|+11.720|0.005
2457630.741739|+11.713|0.005
2457630.742015|+11.738|0.004
2457630.742283|+11.742|0.005
2457630.742557|+11.725|0.005
2457630.742832|+11.743|0.004
2457630.743098|+11.744|0.004
2457630.743373|+11.741|0.004
2457630.743648|+11.754|0.004
2457630.743915|+11.753|0.004
2457630.744183|+11.748|0.004
2457630.744455|+11.757|0.005
2457630.744722|+11.749|0.005
2457630.744994|+11.758|0.005
2457630.745267|+11.755|0.005
2457630.746197|+11.765|0.005
2457630.746472|+11.768|0.005
2457630.746738|+11.763|0.004
2457630.747006|+11.775|0.005
2457630.747547|+11.771|0.005
2457630.748094|+11.763|0.005
2457630.749168|+11.777|0.005
2457630.749442|+11.799|0.005
2457630.749716|+11.797|0.004
2457630.749982|+11.791|0.004
2457630.751199|+11.796|0.004
2457630.751473|+11.810|0.005
2457630.751740|+11.803|0.004
2457630.752014|+11.805|0.005
2457630.752288|+11.806|0.005
2457630.752555|+11.810|0.005
2457630.752828|+11.818|0.005
2457630.753105|+11.810|0.005
2457630.753372|+11.802|0.004
2457630.753646|+11.813|0.004
2457630.753921|+11.802|0.004
2457630.754190|+11.800|0.004
2457630.754457|+11.808|0.004
2457630.754731|+11.800|0.004
2457630.755759|+11.831|0.004
2457630.756024|+11.837|0.005
2457630.756570|+11.823|0.005
2457630.756837|+11.837|0.005
2457630.757112|+11.812|0.004
2457630.757663|+11.815|0.005
2457630.757928|+11.821|0.004
2457630.758202|+11.828|0.004
2457630.758476|+11.835|0.004
2457630.758742|+11.819|0.004
2457630.759017|+11.825|0.004
2457630.759296|+11.825|0.004
2457630.759563|+11.814|0.004
2457630.760765|+11.826|0.004
2457630.761032|+11.824|0.005
2457630.761303|+11.826|0.004
2457630.761577|+11.828|0.004
2457630.761846|+11.828|0.004
2457630.762114|+11.827|0.004
2457630.762387|+11.832|0.004
2457630.762656|+11.819|0.004
2457630.762923|+11.817|0.005
2457630.763199|+11.813|0.005
2457630.763466|+11.813|0.005
2457630.764012|+11.818|0.005
2457630.764279|+11.816|0.005
2457630.765213|+11.798|0.005
2457630.765491|+11.797|0.005
2457630.765767|+11.805|0.005
2457630.766036|+11.804|0.005
2457630.766308|+11.804|0.005
2457630.766582|+11.801|0.005
2457630.766849|+11.809|0.005
2457630.767120|+11.817|0.005
2457630.767394|+11.797|0.005
2457630.767661|+11.797|0.004
2457630.767937|+11.799|0.005
2457630.768212|+11.808|0.005
2457630.768478|+11.794|0.004
2457630.769022|+11.795|0.004
2457630.769957|+11.788|0.004
2457630.770231|+11.797|0.004
2457630.770498|+11.792|0.004
2457630.770765|+11.781|0.004
2457630.771039|+11.778|0.004
2457630.771308|+11.777|0.004
2457630.771577|+11.800|0.004
2457630.771853|+11.770|0.004
2457630.772120|+11.790|0.004
2457630.772387|+11.799|0.004
2457630.772660|+11.784|0.004
2457630.772927|+11.778|0.004
2457630.773197|+11.779|0.004
2457630.773470|+11.759|0.004
2457630.773739|+11.768|0.004
2457630.776117|+11.765|0.004
2457630.776393|+11.742|0.004
2457630.776659|+11.749|0.004
2457630.776927|+11.755|0.004
2457630.777203|+11.752|0.004
2457630.777471|+11.744|0.004
2457630.778013|+11.743|0.004
2457630.778280|+11.741|0.004
2457630.778826|+11.742|0.004
2457630.779091|+11.725|0.004
2457630.779361|+11.735|0.004
2457630.779637|+11.713|0.004
2457630.779904|+11.718|0.004
2457630.780840|+11.712|0.004
2457630.781114|+11.719|0.004
2457630.781392|+11.714|0.004
2457630.781658|+11.716|0.004
2457630.781935|+11.707|0.004
2457630.782211|+11.700|0.004
2457630.782480|+11.709|0.004
2457630.782750|+11.699|0.004
2457630.783025|+11.686|0.004
2457630.783293|+11.683|0.004
2457630.783562|+11.687|0.004
2457630.783838|+11.688|0.004
2457630.784105|+11.683|0.004
2457630.784373|+11.674|0.004
2457630.784648|+11.671|0.004
2457630.785586|+11.662|0.004
2457630.785860|+11.655|0.004
2457630.786127|+11.660|0.004
2457630.786393|+11.647|0.004
2457630.786668|+11.648|0.004
2457630.786935|+11.651|0.004
2457630.787207|+11.640|0.004
2457630.787483|+11.647|0.004
2457630.787750|+11.631|0.004
2457630.788018|+11.638|0.004
2457630.788293|+11.644|0.004
2457630.788560|+11.622|0.004
2457630.788829|+11.621|0.004
2457630.789104|+11.624|0.004
2457630.789368|+11.615|0.004
2457630.790293|+11.597|0.004
2457630.790568|+11.610|0.004
2457630.790835|+11.619|0.004
2457630.791105|+11.612|0.004
2457630.791379|+11.622|0.004
2457630.791644|+11.608|0.004
2457630.791918|+11.616|0.004
2457630.792193|+11.620|0.004
2457630.792462|+11.591|0.004
2457630.792732|+11.593|0.004
2457630.793007|+11.601|0.004
2457630.793274|+11.591|0.004
2457630.793544|+11.598|0.004
2457630.793818|+11.597|0.005
2457630.794085|+11.593|0.004
2457630.795024|+11.591|0.004
2457630.795304|+11.579|0.004
2457630.795570|+11.577|0.004
2457630.795837|+11.571|0.004
2457630.796111|+11.575|0.004
2457630.796378|+11.573|0.004
2457630.796649|+11.576|0.004
2457630.796929|+11.579|0.004
2457630.797203|+11.572|0.004
2457630.797468|+11.571|0.004
2457630.797742|+11.566|0.004
2457630.798019|+11.567|0.004
2457630.798285|+11.574|0.004
2457630.798560|+11.579|0.004
2457630.798837|+11.565|0.004
2457630.799863|+11.555|0.004
2457630.800129|+11.540|0.004
2457630.800402|+11.546|0.004
2457630.800674|+11.524|0.004
2457630.800943|+11.538|0.004
2457630.801216|+11.537|0.004
2457630.801491|+11.538|0.004
2457630.801758|+11.551|0.004
2457630.802031|+11.532|0.004
2457630.802307|+11.532|0.004
2457630.802574|+11.525|0.004
2457630.802842|+11.529|0.004
2457630.803114|+11.542|0.004
2457630.803381|+11.536|0.004
2457630.803652|+11.537|0.004
2457630.804582|+11.520|0.004
2457630.804857|+11.526|0.004
2457630.805124|+11.540|0.004
2457630.805391|+11.515|0.004
2457630.805669|+11.510|0.004
2457630.805944|+11.531|0.004
2457630.806210|+11.529|0.004
2457630.806486|+11.518|0.004
2457630.806760|+11.516|0.004
2457630.807027|+11.506|0.004
2457630.807300|+11.510|0.004
2457630.807577|+11.514|0.004
2457630.807844|+11.511|0.004
2457630.808391|+11.505|0.004
2457630.809600|+11.521|0.004
2457630.809867|+11.511|0.004
2457630.810411|+11.507|0.004
2457630.810678|+11.517|0.004
2457630.810945|+11.502|0.004
2457630.811220|+11.522|0.004
2457630.811487|+11.504|0.004
2457630.811758|+11.502|0.004
2457630.812033|+11.507|0.004
2457630.812300|+11.501|0.004
2457630.812569|+11.507|0.004
2457630.812846|+11.501|0.004
2457630.813114|+11.514|0.004
2457630.814126|+11.517|0.004
2457630.814393|+11.521|0.004
2457630.814660|+11.512|0.004
2457630.814933|+11.525|0.004
2457630.815200|+11.511|0.004
2457630.815473|+11.515|0.004
2457630.815749|+11.520|0.004
2457630.816016|+11.523|0.004
2457630.816283|+11.510|0.004
2457630.816558|+11.513|0.004
2457630.816824|+11.503|0.004
2457630.817096|+11.515|0.004
2457630.817369|+11.513|0.004
2457630.817638|+11.520|0.004
2457630.817905|+11.509|0.004
2457630.820309|+11.524|0.004
2457630.820584|+11.525|0.004
2457630.820849|+11.524|0.004
2457630.821117|+11.526|0.004
2457630.821391|+11.531|0.004
2457630.821662|+11.532|0.004
2457630.821931|+11.513|0.004
2457630.822203|+11.541|0.004
2457630.822469|+11.519|0.004
2457630.822740|+11.525|0.004
2457630.823014|+11.513|0.004
2457630.823281|+11.532|0.004
2457630.823551|+11.528|0.004
2457630.823829|+11.527|0.004
2457630.824096|+11.531|0.004
2457630.825032|+11.541|0.004
2457630.825305|+11.534|0.004
2457630.825572|+11.524|0.004
2457630.825841|+11.544|0.004
2457630.826116|+11.546|0.004
2457630.826384|+11.537|0.004
2457630.826653|+11.542|0.004
2457630.826929|+11.545|0.004
2457630.827193|+11.538|0.004
2457630.827467|+11.550|0.004
2457630.827742|+11.555|0.004
2457630.828005|+11.551|0.004
2457630.828276|+11.541|0.004
2457630.828551|+11.539|0.004
2457630.828817|+11.564|0.004
2457630.829763|+11.562|0.004
2457630.830040|+11.555|0.004
2457630.830308|+11.568|0.004
2457630.831115|+11.559|0.004
2457630.831385|+11.572|0.004
2457630.831659|+11.569|0.004
2457630.831926|+11.560|0.004
2457631.639242|+11.805|0.006
2457631.639508|+11.793|0.006
2457631.639785|+11.802|0.006
2457631.640056|+11.800|0.006
2457631.640321|+11.803|0.006
2457631.640872|+11.798|0.006
2457631.641138|+11.805|0.006
2457631.641410|+11.803|0.006
2457631.641682|+11.787|0.006
2457631.641947|+11.787|0.006
2457631.642217|+11.798|0.006
2457631.642494|+11.784|0.006
2457631.642760|+11.802|0.006
2457631.643702|+11.792|0.005
2457631.643983|+11.785|0.005
2457631.644257|+11.783|0.005
2457631.644523|+11.786|0.005
2457631.644797|+11.777|0.005
2457631.645073|+11.768|0.005
2457631.645337|+11.772|0.006
2457631.645612|+11.766|0.005
2457631.645886|+11.772|0.005
2457631.646152|+11.767|0.005
2457631.646417|+11.780|0.005
2457631.646690|+11.756|0.006
2457631.646957|+11.777|0.005
2457631.647231|+11.794|0.005
2457631.647507|+11.779|0.005
2457631.648445|+11.761|0.005
2457631.648719|+11.752|0.005
2457631.648985|+11.784|0.005
2457631.649253|+11.753|0.005
2457631.649529|+11.733|0.005
2457631.649795|+11.743|0.005
2457631.650066|+11.737|0.005
2457631.650338|+11.747|0.005
2457631.650605|+11.731|0.005
2457631.650877|+11.746|0.005
2457631.651151|+11.738|0.005
2457631.651417|+11.758|0.005
2457631.651689|+11.754|0.005
2457631.651962|+11.740|0.005
2457631.652229|+11.752|0.005
2457631.653173|+11.745|0.005
2457631.653447|+11.758|0.005
2457631.653716|+11.730|0.005
2457631.653982|+11.734|0.005
2457631.654256|+11.726|0.005
2457631.654522|+11.713|0.005
2457631.654791|+11.716|0.005
2457631.655064|+11.702|0.005
2457631.655330|+11.705|0.005
2457631.655602|+11.707|0.005
2457631.655876|+11.710|0.005
2457631.656142|+11.698|0.005
2457631.656419|+11.720|0.005
2457631.656696|+11.701|0.005
2457631.656963|+11.715|0.005
2457631.658193|+11.688|0.005
2457631.658470|+11.701|0.005
2457631.658736|+11.678|0.005
2457631.659003|+11.680|0.005
2457631.659276|+11.670|0.005
2457631.659546|+11.685|0.005
2457631.659819|+11.674|0.005
2457631.660097|+11.668|0.005
2457631.660372|+11.674|0.005
2457631.660913|+11.668|0.005
2457631.661452|+11.665|0.005
2457631.661725|+11.658|0.005
2457631.662667|+11.632|0.005
2457631.662941|+11.654|0.005
2457631.663206|+11.660|0.005
2457631.663468|+11.658|0.005
2457631.663742|+11.628|0.005
2457631.664007|+11.649|0.005
2457631.664277|+11.658|0.005
2457631.664553|+11.619|0.005
2457631.664820|+11.629|0.005
2457631.665089|+11.627|0.005
2457631.665363|+11.620|0.005
2457631.665630|+11.620|0.005
2457631.665898|+11.610|0.005
2457631.666171|+11.627|0.005
2457631.666438|+11.612|0.005
2457631.667673|+11.580|0.005
2457631.667947|+11.591|0.005
2457631.668213|+11.591|0.005
2457631.668488|+11.595|0.005
2457631.668763|+11.603|0.005
2457631.669027|+11.596|0.005
2457631.669295|+11.609|0.005
2457631.669567|+11.600|0.005
2457631.669834|+11.601|0.005
2457631.670108|+11.575|0.005
2457631.670384|+11.581|0.005
2457631.670650|+11.590|0.005
2457631.670920|+11.567|0.005
2457631.671197|+11.568|0.005
2457631.672230|+11.553|0.005
2457631.672495|+11.551|0.005
2457631.672765|+11.548|0.005
2457631.673041|+11.562|0.005
2457631.673307|+11.538|0.005
2457631.673573|+11.536|0.005
2457631.673849|+11.550|0.005
2457631.674116|+11.576|0.005
2457631.674386|+11.554|0.005
2457631.674658|+11.561|0.005
2457631.674925|+11.549|0.005
2457631.675199|+11.533|0.005
2457631.675473|+11.552|0.005
2457631.675738|+11.539|0.005
2457631.676012|+11.542|0.005
2457631.677027|+11.525|0.005
2457631.677303|+11.535|0.005
2457631.677570|+11.543|0.005
2457631.677847|+11.525|0.005
2457631.678122|+11.528|0.005
2457631.678389|+11.514|0.005
2457631.678661|+11.524|0.005
2457631.678935|+11.522|0.005
2457631.679200|+11.512|0.005
2457631.679474|+11.516|0.005
2457631.683207|+11.509|0.005
2457631.683481|+11.489|0.005
2457631.683748|+11.483|0.005
2457631.684014|+11.489|0.005
2457631.684287|+11.484|0.005
2457631.684554|+11.510|0.005
2457631.684825|+11.503|0.005
2457631.685099|+11.504|0.005
2457631.685365|+11.492|0.005
2457631.685633|+11.515|0.005
2457631.685903|+11.500|0.005
2457631.686170|+11.495|0.005
2457631.686443|+11.489|0.005
2457631.686716|+11.494|0.005
2457631.686984|+11.486|0.005
2457631.687932|+11.489|0.005
2457631.688201|+11.486|0.005
2457631.688475|+11.489|0.005
2457631.688741|+11.479|0.005
2457631.689017|+11.480|0.005
2457631.689292|+11.476|0.005
2457631.689560|+11.489|0.005
2457631.689832|+11.484|0.005
2457631.690104|+11.488|0.005
2457631.690371|+11.489|0.005
2457631.690639|+11.484|0.005
2457631.690911|+11.499|0.005
2457631.691176|+11.502|0.005
2457631.691450|+11.491|0.005
2457631.691725|+11.495|0.005
2457631.692666|+11.474|0.005
2457631.692940|+11.490|0.005
2457631.693216|+11.486|0.005
2457631.693487|+11.488|0.005
2457631.693759|+11.495|0.005
2457631.694040|+11.487|0.005
2457631.694308|+11.491|0.005
2457631.694583|+11.498|0.005
2457631.694859|+11.487|0.005
2457631.695134|+11.485|0.005
2457631.695402|+11.490|0.005
2457631.695673|+11.493|0.005
2457631.695946|+11.482|0.005
2457631.696211|+11.491|0.005
2457631.696482|+11.496|0.005
2457631.697422|+11.504|0.005
