326.1424609744308 	 55.98162339002306 	 1
328.64445595553786 	 59.12168454655806 	 1
297.1104153773425 	 21.537386662296115 	 1
296.54765883417576 	 24.15106504035861 	 1
300.0103077224537 	 29.186894942785834 	 1
67.63956811971373 	 48.07851932968612 	 1
42.02334429544541 	 57.93447204395055 	 1
74.97903458162082 	 10.288448246659723 	 1
284.2223557534775 	 -2.7178031844633335 	 1
302.96325052122495 	 34.41310392439556 	 1
300.67696359474417 	 -3.6095450516808336 	 1
309.843912181962 	 -2.370068974989722 	 1
293.1459134045862 	 26.804801668070002 	 1
295.87018578123786 	 29.23811320685389 	 1
30.477667534123746 	 62.705209974960006 	 1
317.0670762000962 	 32.745530661560004 	 1
314.8205422057829 	 44.56275147396333 	 1
