Phase,Magnitude
0.005,16.68856830924241
0.015,16.69247873493176
0.025,16.69982472727364
0.035,16.709712833095477
0.045,16.72108036679416
0.055,16.732908844417192
0.065,16.74443961173773
0.07500000000000001,16.755354672327307
0.08499999999999999,16.76589021951747
0.095,16.776859934878104
0.10500000000000001,16.789578384224388
0.11499999999999999,16.805689916086997
0.125,16.82692316059841
0.135,16.85480338211484
0.14500000000000002,16.890362738850353
0.155,16.93389073124026
0.165,16.98476334186063
0.175,17.041379996995097
0.185,17.101223725339576
0.195,17.161043599410664
0.20500000000000002,17.217141946676996
0.215,17.26573420772828
0.225,17.303338745056756
0.235,17.327148877283175
0.245,17.33534068695569
0.255,17.32727762058679
0.265,17.303585610633
0.275,17.266088720565953
0.28500000000000003,17.217612972143964
0.295,17.161682689492245
0.305,17.102147149844857
0.315,17.042783767549228
0.325,16.986926344974876
0.335,16.93716282920846
0.34500000000000003,16.895137119410798
0.355,16.861475167752094
0.365,16.835838891735314
0.375,16.817094568611942
0.385,16.803567710693684
0.395,16.79334589833971
0.405,16.784586055025336
0.41500000000000004,16.77578378288774
0.425,16.765969373324303
0.435,16.75480688365515
0.445,16.74258748554914
0.455,16.730123991590546
0.465,16.71856779705833
0.475,16.709180395015046
0.485,16.70309759904881
0.495,16.701124824936933
0.505,16.703596259396218
0.515,16.71032032876927
0.525,16.720620126252417
0.535,16.733462398533185
0.545,16.747654557106305
0.555,16.762078062657125
0.5650000000000001,16.775920098938098
0.575,16.78886470065826
0.585,16.801209606333437
0.595,16.81388540316056
0.605,16.82836759147206
0.615,16.84648803740116
0.625,16.870167640213175
0.635,16.90110469115137
0.645,16.94046147505489
0.655,16.98859391922475
0.665,17.044865085746835
0.675,17.107573467870637
0.685,17.174012643897825
0.6950000000000001,17.240661772663604
0.7050000000000001,17.303488985398737
0.715,17.358334318060763
0.725,17.401327561830126
0.735,17.42929086483606
0.745,17.44007690388306
0.755,17.432800885761264
0.765,17.407937581559572
0.775,17.36727134338638
0.785,17.313705382908257
0.795,17.25095407270904
0.805,17.1831563503136
0.8150000000000001,17.11445758035117
0.8250000000000001,17.048610271612777
0.835,16.988640510698826
0.845,16.93661741202433
0.855,16.893548655302233
0.865,16.85940826486806
0.875,16.833285500807772
0.885,16.81362841993233
0.895,16.798544362202616
0.905,16.786113780654187
0.915,16.77467413848243
0.925,16.763036861112305
0.935,16.750611541672242
0.9450000000000001,16.73742606662006
0.9550000000000001,16.724046933716533
0.965,16.711418528111224
0.975,16.70065144601039
0.985,16.69279653243345
0.995,16.68864225445532
1.005,16.68856830924241
1.015,16.69247873493176
1.025,16.69982472727364
1.035,16.709712833095477
1.045,16.72108036679416
1.055,16.732908844417192
1.065,16.74443961173773
1.075,16.755354672327307
1.085,16.76589021951747
1.095,16.776859934878104
1.105,16.789578384224388
1.115,16.805689916086997
1.125,16.82692316059841
1.135,16.85480338211484
1.145,16.890362738850353
1.155,16.93389073124026
1.165,16.98476334186063
1.175,17.041379996995097
1.185,17.101223725339576
1.195,17.161043599410664
1.205,17.217141946676996
1.215,17.26573420772828
1.225,17.303338745056756
1.2349999999999999,17.327148877283175
1.245,17.33534068695569
1.255,17.32727762058679
1.2650000000000001,17.303585610633
1.275,17.266088720565953
1.2850000000000001,17.217612972143964
1.295,17.161682689492245
1.305,17.102147149844857
1.315,17.042783767549228
1.325,16.986926344974876
1.335,16.93716282920846
1.345,16.895137119410798
1.355,16.861475167752094
1.365,16.835838891735314
1.375,16.817094568611942
1.385,16.803567710693684
1.395,16.79334589833971
1.405,16.784586055025336
1.415,16.77578378288774
1.425,16.765969373324303
1.435,16.75480688365515
1.445,16.74258748554914
1.455,16.730123991590546
1.465,16.71856779705833
1.475,16.709180395015046
1.4849999999999999,16.70309759904881
1.495,16.701124824936933
1.505,16.703596259396218
1.5150000000000001,16.71032032876927
1.525,16.720620126252417
1.5350000000000001,16.733462398533185
1.545,16.747654557106305
1.5550000000000002,16.762078062657125
1.565,16.775920098938098
1.575,16.78886470065826
1.585,16.801209606333437
1.595,16.81388540316056
1.605,16.82836759147206
1.615,16.84648803740116
1.625,16.870167640213175
1.635,16.90110469115137
1.645,16.94046147505489
1.655,16.98859391922475
1.665,17.044865085746835
1.675,17.107573467870637
1.685,17.174012643897825
1.695,17.240661772663604
1.705,17.303488985398737
1.7149999999999999,17.358334318060763
1.725,17.401327561830126
1.7349999999999999,17.42929086483606
1.745,17.44007690388306
1.755,17.432800885761264
1.7650000000000001,17.407937581559572
1.775,17.36727134338638
1.7850000000000001,17.313705382908257
1.795,17.25095407270904
1.8050000000000002,17.1831563503136
1.815,17.11445758035117
1.8250000000000002,17.048610271612777
1.835,16.988640510698826
1.845,16.93661741202433
1.855,16.893548655302233
1.865,16.85940826486806
1.875,16.833285500807772
1.885,16.81362841993233
1.895,16.798544362202616
1.905,16.786113780654187
1.915,16.77467413848243
1.925,16.763036861112305
1.935,16.750611541672242
1.945,16.73742606662006
1.955,16.724046933716533
1.9649999999999999,16.711418528111224
1.975,16.70065144601039
1.9849999999999999,16.69279653243345
1.995,16.68864225445532
