Wavelength,Flux
3653.0,1.37305
3659.0,1.3690333333333333
3665.0,1.3846666666666667
3671.0,1.4189
3677.0,1.3607000000000002
3683.0,1.3458666666666668
3689.0,1.3500666666666667
3695.0,1.3324
3701.0,1.3817000000000002
3707.0,1.3726666666666667
3713.0,1.3706666666666667
3719.0,1.3483999999999998
3725.0,1.3427
3731.0,1.3852666666666664
3737.0,1.3832333333333333
3743.0,1.3737000000000001
3749.0,1.3710000000000002
3755.0,1.3787333333333336
3761.0,1.3808333333333334
3767.0,1.3572666666666666
3773.0,1.3702333333333332
3779.0,1.3683333333333334
3785.0,1.3778666666666666
3791.0,1.3547
3797.0,1.3622666666666667
3803.0,1.3728666666666667
3809.0,1.3846333333333334
3815.0,1.3709666666666667
3821.0,1.3579333333333334
3827.0,1.2714999999999999
3833.0,1.2591333333333334
3839.0,1.3414333333333335
3845.0,1.4077333333333335
3851.0,1.4502666666666666
3857.0,1.4753333333333334
3863.0,1.4613333333333334
3869.0,1.39
3875.0,1.2981
3881.0,1.1257333333333335
3887.0,1.0765
3893.0,1.2065000000000001
3899.0,1.3838
3905.0,1.4736666666666667
3911.0,1.5555
3917.0,1.6047666666666665
3923.0,1.5848333333333333
3929.0,1.6117000000000001
3935.0,1.5558666666666667
3941.0,1.5420333333333334
3947.0,1.4298666666666666
3953.0,1.2944333333333333
3959.0,1.1159000000000001
3965.0,0.9328499999999998
3971.0,1.0221433333333332
3977.0,1.1979333333333333
3983.0,1.3966
3989.0,1.5197666666666667
3995.0,1.6098
4001.0,1.6639
4007.0,1.7762666666666667
4013.0,1.8083666666666665
4019.0,1.8576
4025.0,1.9099333333333333
4031.0,1.9194000000000002
4037.0,1.8974
4043.0,1.9043666666666665
4049.0,1.8698
4055.0,1.8096666666666668
4061.0,1.7448
4067.0,1.6624666666666668
4073.0,1.5366666666666668
4079.0,1.4162666666666668
4085.0,1.2609000000000001
4091.0,1.0606666666666666
4097.0,0.85733
4103.0,0.9383033333333334
4109.0,1.1449666666666667
4115.0,1.3517
4121.0,1.4489333333333334
4127.0,1.5744333333333334
4133.0,1.6803000000000001
4139.0,1.7501333333333333
4145.0,1.7869666666666666
4151.0,1.8638333333333332
4157.0,1.939
4163.0,1.9638
4169.0,2.0107
4175.0,2.0025
4181.0,2.072533333333333
4187.0,2.0923000000000003
4193.0,2.101
4199.0,2.1416333333333335
4205.0,2.1287333333333334
4211.0,2.0995666666666666
4217.0,2.1224000000000003
4223.0,2.1206
4229.0,2.1059666666666668
4235.0,2.1010666666666666
4241.0,2.0694666666666666
4247.0,2.0696333333333334
4253.0,2.0489333333333333
4259.0,1.9899333333333333
4265.0,1.9646
4271.0,1.9643666666666668
4277.0,1.9006999999999998
4283.0,1.8320999999999998
4289.0,1.7577666666666667
4295.0,1.7045333333333332
4301.0,1.6558
4307.0,1.5472333333333335
4313.0,1.4459666666666664
4319.0,1.2858666666666665
4325.0,1.1511333333333333
4331.0,0.98474
4337.0,0.8180133333333334
4343.0,0.9832533333333333
4349.0,1.1702333333333332
4355.0,1.2986
4361.0,1.4287333333333334
4367.0,1.5233333333333334
4373.0,1.6079333333333334
4379.0,1.6810666666666665
4385.0,1.7569
4391.0,1.811
4397.0,1.8669666666666667
4403.0,1.8899333333333332
4409.0,1.9563999999999997
4415.0,1.9906
4421.0,2.0461
4427.0,2.0159000000000002
4433.0,2.0505
4439.0,2.0577666666666667
4445.0,2.0487333333333333
4451.0,2.0812
4457.0,2.1048666666666667
4463.0,2.112966666666667
4469.0,2.1345333333333336
4475.0,2.1491333333333333
4481.0,2.153566666666667
4487.0,2.1518666666666664
4493.0,2.1433333333333335
4499.0,2.1446333333333336
4505.0,2.1285000000000003
4511.0,2.134866666666667
4517.0,2.121433333333333
4523.0,2.127333333333333
4529.0,2.1470000000000002
4535.0,2.1290666666666667
4541.0,2.1619333333333337
4547.0,2.1417
4553.0,2.155066666666667
4559.0,2.123866666666667
4565.0,2.1138999999999997
4571.0,2.1226
4577.0,2.157966666666667
4583.0,2.1367333333333334
4589.0,2.1231333333333335
4595.0,2.1372
4601.0,2.1290666666666667
4607.0,2.1133333333333333
4613.0,2.0935666666666664
4619.0,2.0840333333333336
4625.0,2.0994333333333337
4631.0,2.139466666666667
4637.0,2.0858000000000003
4643.0,2.098333333333333
4649.0,2.09
4655.0,2.0928
4661.0,2.1077999999999997
4667.0,2.107533333333333
4673.0,2.0726
4679.0,2.0908333333333338
4685.0,2.071266666666667
4691.0,2.0749
4697.0,2.0564
4703.0,2.0700333333333334
4709.0,2.0374333333333334
4715.0,2.0441333333333334
4721.0,2.0423333333333336
4727.0,2.0617333333333336
4733.0,2.0330999999999997
4739.0,1.9904333333333335
4745.0,1.9606000000000001
4751.0,1.9547999999999999
4757.0,1.9468333333333332
4763.0,1.8953
4769.0,1.9220333333333333
4775.0,1.8899333333333335
4781.0,1.8309
4787.0,1.8042333333333334
4793.0,1.7850333333333335
4799.0,1.7378
4805.0,1.6803666666666668
4811.0,1.6525666666666667
4817.0,1.5657333333333334
4823.0,1.5132333333333332
4829.0,1.4419333333333333
4835.0,1.3519666666666668
4841.0,1.2436333333333334
4847.0,1.1161333333333332
4853.0,0.9544466666666667
4859.0,0.8732899999999999
4865.0,1.0025966666666666
4871.0,1.1413
4877.0,1.2676999999999998
4883.0,1.3576666666666666
4889.0,1.4222333333333335
4895.0,1.5075333333333336
4901.0,1.5688666666666666
4907.0,1.6215666666666666
4913.0,1.6798333333333335
4919.0,1.677266666666667
4925.0,1.7260666666666669
4931.0,1.7504
4937.0,1.8124666666666667
4943.0,1.8042666666666667
4949.0,1.8348000000000002
4955.0,1.8523666666666667
4961.0,1.8617
4967.0,1.8585
4973.0,1.8759333333333332
4979.0,1.9249
4985.0,1.9143999999999999
4991.0,1.9295333333333333
4997.0,1.9094
5003.0,1.9248333333333332
5009.0,1.9410666666666667
5015.0,1.9358333333333333
5021.0,1.9551666666666667
5027.0,1.9450666666666665
5033.0,1.9245999999999999
5039.0,1.9575666666666667
5045.0,1.9522000000000002
5051.0,1.9383666666666668
5057.0,1.9643
5063.0,1.9780666666666666
5069.0,1.9608333333333334
5075.0,1.9666666666666668
5081.0,1.9671333333333332
5087.0,1.9585666666666668
5093.0,1.9539
