Phase,Magnitude
0.005,17.082383632659912
0.015,17.068560791015624
0.025,17.061455726623535
0.035,17.084373474121094
0.045,17.076026439666748
0.055,17.096181233723957
0.065,17.096832275390625
0.07500000000000001,17.12036895751953
0.08499999999999999,17.12982940673828
0.095,17.16001256306966
0.10500000000000001,17.152955373128254
0.11499999999999999,17.176007679530553
0.125,17.207331657409668
0.135,17.226752853393556
0.14500000000000002,17.260529279708862
0.155,17.289226531982422
0.165,17.345725059509277
0.175,17.343754291534424
0.185,17.447392463684082
0.195,17.483531951904297
0.20500000000000002,17.536299228668213
0.215,17.54019260406494
0.225,17.58562660217285
0.235,17.61797103881836
0.245,17.60596227645874
0.255,17.608741760253906
0.265,17.591461181640625
0.275,17.522754192352295
0.28500000000000003,17.509113693237303
0.295,17.46391487121582
0.305,17.35922336578369
0.315,17.387967427571613
0.325,17.30296516418457
0.335,17.301957368850708
0.34500000000000003,17.270242902967667
0.355,17.23154592514038
0.365,17.19947624206543
0.375,17.19857406616211
0.385,17.182239532470703
0.395,17.16419283548991
0.405,17.16074053446452
0.41500000000000004,17.11528434753418
0.425,17.112002979625355
0.435,17.11678981781006
0.445,17.110322952270508
0.455,17.08211612701416
0.465,17.086246172587078
0.475,17.08513488769531
0.485,17.06887984275818
0.495,17.067276318868
0.505,17.077508290608723
0.515,17.08858871459961
0.525,17.087945461273193
0.535,17.065523783365887
0.545,17.105294863382976
0.555,17.130782318115234
0.5650000000000001,17.133111476898193
0.575,17.127780437469482
0.585,17.166374206542972
0.595,17.173564910888672
0.605,17.192058563232422
0.615,17.206140995025635
0.625,17.243825674057007
0.635,
0.645,17.308068593343098
0.655,17.362757682800293
0.665,17.407200336456295
0.675,17.5158265431722
0.685,17.548629240556195
0.6950000000000001,17.598854064941406
0.7050000000000001,17.699806213378906
0.715,17.74643564224243
0.725,17.771556854248047
0.735,17.752750396728516
0.745,17.777660369873047
0.755,17.745611826578777
0.765,17.738061666488647
0.775,17.696573734283447
0.785,17.608059406280518
0.795,17.55566864013672
0.805,17.492854595184326
0.8150000000000001,17.3980712890625
0.8250000000000001,17.36052417755127
0.835,17.334468841552734
0.845,17.287310191563197
0.855,17.248329162597656
0.865,17.218650817871094
0.875,17.19242763519287
0.885,17.185537338256836
0.895,
0.905,17.156815338134766
0.915,17.117443084716797
0.925,17.109901428222656
0.935,17.10918426513672
0.9450000000000001,
0.9550000000000001,17.09004020690918
0.965,17.078379313151043
0.975,17.071950912475586
0.985,17.081589380900066
0.995,17.042946179707844
1.005,17.082383632659912
1.015,17.068560791015624
1.025,17.061455726623535
1.035,17.084373474121094
1.045,17.076026439666748
1.055,17.096181233723957
1.065,17.096832275390625
1.075,17.12036895751953
1.085,17.12982940673828
1.095,17.16001256306966
1.105,17.152955373128254
1.115,17.176007679530553
1.125,17.207331657409668
1.135,17.226752853393556
1.145,17.260529279708862
1.155,17.289226531982422
1.165,17.345725059509277
1.175,17.343754291534424
1.185,17.447392463684082
1.195,17.483531951904297
1.205,17.536299228668213
1.215,17.54019260406494
1.225,17.58562660217285
1.2349999999999999,17.61797103881836
1.245,17.60596227645874
1.255,17.608741760253906
1.2650000000000001,17.591461181640625
1.275,17.522754192352295
1.2850000000000001,17.509113693237303
1.295,17.46391487121582
1.305,17.35922336578369
1.315,17.387967427571613
1.325,17.30296516418457
1.335,17.301957368850708
1.345,17.270242902967667
1.355,17.23154592514038
1.365,17.19947624206543
1.375,17.19857406616211
1.385,17.182239532470703
1.395,17.16419283548991
1.405,17.16074053446452
1.415,17.11528434753418
1.425,17.112002979625355
1.435,17.11678981781006
1.445,17.110322952270508
1.455,17.08211612701416
1.465,17.086246172587078
1.475,17.08513488769531
1.4849999999999999,17.06887984275818
1.495,17.067276318868
1.505,17.077508290608723
1.5150000000000001,17.08858871459961
1.525,17.087945461273193
1.5350000000000001,17.065523783365887
1.545,17.105294863382976
1.5550000000000002,17.130782318115234
1.565,17.133111476898193
1.575,17.127780437469482
1.585,17.166374206542972
1.595,17.173564910888672
1.605,17.192058563232422
1.615,17.206140995025635
1.625,17.243825674057007
1.635,
1.645,17.308068593343098
1.655,17.362757682800293
1.665,17.407200336456295
1.675,17.5158265431722
1.685,17.548629240556195
1.695,17.598854064941406
1.705,17.699806213378906
1.7149999999999999,17.74643564224243
1.725,17.771556854248047
1.7349999999999999,17.752750396728516
1.745,17.777660369873047
1.755,17.745611826578777
1.7650000000000001,17.738061666488647
1.775,17.696573734283447
1.7850000000000001,17.608059406280518
1.795,17.55566864013672
1.8050000000000002,17.492854595184326
1.815,17.3980712890625
1.8250000000000002,17.36052417755127
1.835,17.334468841552734
1.845,17.287310191563197
1.855,17.248329162597656
1.865,17.218650817871094
1.875,17.19242763519287
1.885,17.185537338256836
1.895,
1.905,17.156815338134766
1.915,17.117443084716797
1.925,17.109901428222656
1.935,17.10918426513672
1.945,
1.955,17.09004020690918
1.9649999999999999,17.078379313151043
1.975,17.071950912475586
1.9849999999999999,17.081589380900066
1.995,17.042946179707844
