Phase,Magnitude
0.005,17.99561435291912
0.015,17.99797973118503
0.025,18.002500004525057
0.035,18.008648648489256
0.045,18.01582392834395
0.055,18.02345769880111
0.065,18.03112430129843
0.07500000000000001,18.038631679741787
0.08499999999999999,18.04607897457257
0.095,18.05386938485392
0.10500000000000001,18.06267338964117
0.11499999999999999,18.073344614495227
0.125,18.086797700811324
0.135,18.103863474118473
0.14500000000000002,18.12514064963286
0.155,18.15086466590595
0.165,18.180812762105898
0.175,18.214260263895756
0.185,18.24999674211952
0.195,18.286403084917673
0.20500000000000002,18.321582594556862
0.215,18.353532052845786
0.225,18.380333265220735
0.235,18.400342635526716
0.245,18.41235625155048
0.255,18.415730797533257
0.265,18.41044598481308
0.275,18.39710139523707
0.28500000000000003,18.37684871041345
0.295,18.351268186662434
0.305,18.322204896646504
0.315,18.291584833007146
0.325,18.261232884554268
0.335,18.232713743469144
0.34500000000000003,18.20721316335429
0.355,18.18547120349652
0.365,18.167771986636154
0.375,18.153987053040673
0.385,18.14366262664418
0.395,18.136135919496606
0.405,18.130662651884485
0.41500000000000004,18.12653759473132
0.425,18.123192118058014
0.435,18.120257066536265
0.445,18.11758509535226
0.455,18.11523300597432
0.465,18.113410674046538
0.475,18.11240798203466
0.485,18.11251407390412
0.495,18.113943845940003
0.505,18.116784830131905
0.515,18.12097381689238
0.525,18.126307307489526
0.535,18.132484001252912
0.545,18.13917191807166
0.555,18.146088300781553
0.5650000000000001,18.153077832991755
0.575,18.16017437117601
0.585,18.167633414181815
0.595,18.175926655435852
0.605,18.185695603462655
0.615,18.19766760066378
0.625,18.21254368595167
0.635,18.230872716868674
0.645,18.252929223179855
0.655,18.27861310038084
0.665,18.3073873003151
0.675,18.338265336822335
0.685,18.369854241190147
0.6950000000000001,18.400451391626948
0.7050000000000001,18.42818638035964
0.715,18.451192774196404
0.725,18.467790157726697
0.735,18.47665487085346
0.745,18.47695867903884
0.755,18.468458180104367
0.765,18.45152361530946
0.775,18.427103157007892
0.785,18.396626717332303
0.795,18.361860805969176
0.805,18.324731965532862
0.8150000000000001,18.287140033693774
0.8250000000000001,18.250783432959274
0.835,18.21701675755039
0.845,18.186756388268364
0.855,18.16044334879402
0.865,18.138065013834712
0.875,18.119229625873363
0.885,18.103280906637774
0.895,18.089435251740333
0.905,18.076921696357505
0.915,18.06510530978186
0.925,18.053577804196145
0.935,18.042204446827416
0.9450000000000001,18.031123064700147
0.9550000000000001,18.020698059720768
0.965,18.011438890141587
0.975,18.003897496663164
0.985,17.998561954496818
0.995,17.99576383484976
1.005,17.99561435291912
1.015,17.99797973118503
1.025,18.002500004525057
1.035,18.008648648489256
1.045,18.01582392834395
1.055,18.02345769880111
1.065,18.03112430129843
1.075,18.038631679741787
1.085,18.04607897457257
1.095,18.05386938485392
1.105,18.06267338964117
1.115,18.073344614495227
1.125,18.086797700811324
1.135,18.103863474118473
1.145,18.12514064963286
1.155,18.15086466590595
1.165,18.180812762105898
1.175,18.214260263895756
1.185,18.24999674211952
1.195,18.286403084917673
1.205,18.321582594556862
1.215,18.353532052845786
1.225,18.380333265220735
1.2349999999999999,18.400342635526716
1.245,18.41235625155048
1.255,18.415730797533257
1.2650000000000001,18.41044598481308
1.275,18.39710139523707
1.2850000000000001,18.37684871041345
1.295,18.351268186662434
1.305,18.322204896646504
1.315,18.291584833007146
1.325,18.261232884554268
1.335,18.232713743469144
1.345,18.20721316335429
1.355,18.18547120349652
1.365,18.167771986636154
1.375,18.153987053040673
1.385,18.14366262664418
1.395,18.136135919496606
1.405,18.130662651884485
1.415,18.12653759473132
1.425,18.123192118058014
1.435,18.120257066536265
1.445,18.11758509535226
1.455,18.11523300597432
1.465,18.113410674046538
1.475,18.11240798203466
1.4849999999999999,18.11251407390412
1.495,18.113943845940003
1.505,18.116784830131905
1.5150000000000001,18.12097381689238
1.525,18.126307307489526
1.5350000000000001,18.132484001252912
1.545,18.13917191807166
1.5550000000000002,18.146088300781553
1.565,18.153077832991755
1.575,18.16017437117601
1.585,18.167633414181815
1.595,18.175926655435852
1.605,18.185695603462655
1.615,18.19766760066378
1.625,18.21254368595167
1.635,18.230872716868674
1.645,18.252929223179855
1.655,18.27861310038084
1.665,18.3073873003151
1.675,18.338265336822335
1.685,18.369854241190147
1.695,18.400451391626948
1.705,18.42818638035964
1.7149999999999999,18.451192774196404
1.725,18.467790157726697
1.7349999999999999,18.47665487085346
1.745,18.47695867903884
1.755,18.468458180104367
1.7650000000000001,18.45152361530946
1.775,18.427103157007892
1.7850000000000001,18.396626717332303
1.795,18.361860805969176
1.8050000000000002,18.324731965532862
1.815,18.287140033693774
1.8250000000000002,18.250783432959274
1.835,18.21701675755039
1.845,18.186756388268364
1.855,18.16044334879402
1.865,18.138065013834712
1.875,18.119229625873363
1.885,18.103280906637774
1.895,18.089435251740333
1.905,18.076921696357505
1.915,18.06510530978186
1.925,18.053577804196145
1.935,18.042204446827416
1.945,18.031123064700147
1.955,18.020698059720768
1.9649999999999999,18.011438890141587
1.975,18.003897496663164
1.9849999999999999,17.998561954496818
1.995,17.99576383484976
