Wavelength,Flux
5555.0,
5565.0,
5575.0,570.503896077474
5585.0,566.2459411621094
5595.0,514.3131972092849
5605.0,466.3838631766183
5615.0,492.12576059194714
5625.0,480.48018939678485
5635.0,489.4004385811942
5645.0,516.2704725999099
5655.0,625.6146850585938
5665.0,538.075456891741
5675.0,557.3314326359675
5685.0,611.4784921499399
5695.0,646.1991053989956
5705.0,726.612797663762
5715.0,692.4080857496995
5725.0,687.6295732770648
5735.0,721.7163367638221
5745.0,776.5642656598773
5755.0,816.0620539738582
5765.0,641.0924917367788
5775.0,688.6825169154575
5785.0,781.5405883789062
5795.0,865.6139667217548
5805.0,910.3287920270648
5815.0,667.1639967698318
5825.0,667.881840632512
5835.0,736.787580217634
5845.0,654.3243549053485
5855.0,504.51438786433295
5865.0,462.56695556640625
5875.0,459.29412607046277
5885.0,317.7364231989934
5895.0,265.9907215663365
5905.0,331.5164278470553
5915.0,384.64220017653247
5925.0,412.39947727748324
5935.0,461.7581317608173
5945.0,464.22977556501115
5955.0,430.92746206430286
5965.0,468.470951960637
5975.0,471.56571306501115
5985.0,525.31346482497
5995.0,590.2527935321515
6005.0,562.9984741210938
6015.0,594.1779550405649
6025.0,644.3967660757212
6035.0,650.9146684919085
6045.0,736.166001539964
6055.0,739.8702533428485
6065.0,761.4257463727679
6075.0,751.7393751878005
6085.0,744.4546649639423
6095.0,830.9573059082031
6105.0,791.2093834510216
6115.0,783.790297288161
6125.0,795.7781938825335
6135.0,783.3333693284255
6145.0,766.8307233537946
6155.0,578.1437589205228
6165.0,388.6103985126202
6175.0,421.2515629359654
6185.0,388.387702355018
6195.0,369.8304419884315
6205.0,401.657470703125
6215.0,360.1311927208534
6225.0,336.2921142578125
6235.0,342.02141244070873
6245.0,379.8743708683894
6255.0,425.03145658052887
6265.0,471.31851850237166
6275.0,467.3993811974159
6285.0,546.7626272348257
6295.0,585.3072313581195
6305.0,686.2269897460938
6315.0,785.7957294170673
6325.0,798.3821149553571
6335.0,891.7562866210938
6345.0,1005.0725838797433
6355.0,888.8019737830529
6365.0,887.9838209885818
6375.0,877.1901157924107
6385.0,826.1728046123798
6395.0,982.9115647536057
6405.0,1116.220458984375
6415.0,1060.734858586238
6425.0,1048.1256713867188
6435.0,1108.4798148018974
6445.0,1198.9673414963943
6455.0,1224.053448016827
6465.0,1303.5562046595983
6475.0,1363.6739408052886
6485.0,1216.2626389723557
6495.0,1269.6609758649554
6505.0,1476.0657771183894
6515.0,1474.2608266977163
6525.0,1647.2864031110491
6535.0,1870.6773775540864
6545.0,1691.2502702985491
6555.0,1671.7098294771636
6565.0,3098.0206768329326
6575.0,1274.167977469308
6585.0,1394.9624399038462
6595.0,1286.0362830528845
6605.0,1292.7176949637276
6615.0,1262.0581524188701
6625.0,1084.0913414588342
6635.0,1065.7238595145088
6645.0,1033.5531381460337
6655.0,810.7295860877404
6665.0,929.0212053571429
6675.0,976.716782789964
6685.0,747.5452927809495
6695.0,821.9151436941964
6705.0,914.6999793419471
6715.0,746.3577646108774
6725.0,706.9502345493862
6735.0,793.6030508188101
6745.0,799.275634765625
6755.0,774.0766179011418
6765.0,888.870844914363
6775.0,934.2697056361607
6785.0,751.9354248046875
6795.0,810.7753201998197
6805.0,873.5483834402902
6815.0,898.8778310922476
6825.0,917.8814838115985
6835.0,943.3390459333148
6845.0,922.9422983022837
6855.0,872.3351862980769
6865.0,813.7241995675223
6875.0,814.9661536583534
6885.0,877.0187471829928
6895.0,893.3328726632254
6905.0,968.3978083683894
6915.0,1004.7542630709135
6925.0,1175.4767107282366
6935.0,1302.009286733774
6945.0,1539.2394321986608
6955.0,1464.8219088040864
6965.0,1612.1833026592549
6975.0,1664.7783726283483
6985.0,1747.4381573016826
6995.0,1684.4198467548076
7005.0,1792.5045863560267
7015.0,1988.907470703125
7025.0,2112.1325401893027
7035.0,2435.31698172433
7045.0,2721.0155310997598
7055.0,1553.2737708458533
7065.0,1101.1957005092077
7075.0,1319.080838716947
7085.0,1199.0803692157451
7095.0,860.4127589634487
7105.0,1048.5384897085337
7115.0,1194.303448016827
7125.0,953.3860996791294
7135.0,703.865229679988
7145.0,830.02146257673
7155.0,921.3232985276443
7165.0,896.149667593149
7175.0,958.0428989955357
7185.0,1096.8302424504207
7195.0,1069.8664409930889
7205.0,996.1603349958148
7215.0,1187.655038686899
7225.0,1343.070293719952
7235.0,1338.2745884486608
7245.0,1548.3785869891826
7255.0,1687.9198561448318
7265.0,1871.0473109654017
7275.0,1784.7222618689905
7285.0,2009.7401968149038
7295.0,2170.175563267299
7305.0,2420.8607271634614
7315.0,2565.907470703125
7325.0,2737.42000906808
7335.0,3004.126953125
7345.0,2992.4654366629466
7355.0,3053.65234375
7365.0,3267.7138671875
7375.0,3382.3730119977677
7385.0,3519.849646935096
7395.0,3423.679499699519
7405.0,3489.9399762834823
7415.0,3483.722919170673
7425.0,3633.000450721154
7435.0,3584.8677106584823
7445.0,3527.9803185096152
7455.0,3648.355769230769
7465.0,3627.4883161272323
7475.0,3636.985314002404
7485.0,3706.775428185096
7495.0,3728.7148786272323
7505.0,3816.5184232271636
7515.0,3882.7272198016826
7525.0,3829.2143031529017
7535.0,4018.175724909856
7545.0,4168.094325474331
7555.0,4104.372802734375
7565.0,3957.072509765625
7575.0,4165.1788330078125
7585.0,4325.8756103515625
