Wavelength,Flux
3795.0,44.10623428571428
3805.0,33.03218308571429
3815.0,35.80942
3825.0,33.941856428571434
3835.0,59.197225
3845.0,33.14562928571429
3855.0,20.219934242857143
3865.0,43.700380857142854
3875.0,40.292058571428576
3885.0,65.03651666666667
3895.0,34.32453314285714
3905.0,49.45055000000001
3915.0,19.624332771428577
3925.0,25.88642657142857
3935.0,44.984918333333326
3945.0,22.666889142857144
3955.0,24.177507428571428
3965.0,83.17945142857143
3975.0,51.75131857142856
3985.0,32.6890238
3995.0,36.223484285714285
4005.0,38.85482571428572
4015.0,28.73617942857143
4025.0,39.96495
4035.0,22.718085000000002
4045.0,21.973044285714284
4055.0,23.10102428571429
4065.0,39.21019714285715
4075.0,28.366665714285723
4085.0,53.19266833333334
4095.0,104.35649428571428
4105.0,95.40821285714286
4115.0,54.05371928571429
4125.0,38.20574383333334
4135.0,45.935820571428565
4145.0,62.176318571428574
4155.0,57.29225285714286
4165.0,48.77520428571428
4175.0,64.62885000000001
4185.0,64.27175714285714
4195.0,64.81594285714286
4205.0,64.48558428571428
4215.0,55.658347142857146
4225.0,59.530706666666674
4235.0,58.90448428571428
4245.0,47.43960857142857
4255.0,69.2759
4265.0,74.07401714285713
4275.0,77.41985666666666
4285.0,68.15049
4295.0,78.79200857142857
4305.0,79.37837714285715
4315.0,96.19659142857144
4325.0,111.89261999999998
4335.0,203.49849999999995
4345.0,149.36107142857142
4355.0,101.78633
4365.0,92.55477571428571
4375.0,97.61663333333333
4385.0,105.11515
4395.0,123.99037142857144
4405.0,123.68896000000002
4415.0,120.8971342857143
4425.0,108.50846833333334
4435.0,116.83563571428571
4445.0,136.08786714285714
4455.0,120.5417357142857
4465.0,164.71034285714288
4475.0,169.85336666666666
4485.0,134.26917142857144
4495.0,137.77272142857143
4505.0,167.29794285714283
4515.0,136.4423
4525.0,138.24748000000002
4535.0,151.15537142857144
4545.0,163.8404285714286
4555.0,149.9024142857143
4565.0,189.28780000000003
4575.0,199.13043333333334
