Phase,Magnitude
0.005,11.500846153846156
0.015,11.502125000000001
0.025,11.5005
0.035,11.511357142857142
0.045,11.521777777777778
0.055,11.526166666666667
0.065,11.538142857142857
0.07500000000000001,11.545615384615386
0.08499999999999999,11.5486
0.095,11.570250000000001
0.10500000000000001,11.580400000000001
0.11499999999999999,11.603625000000001
0.125,11.61475
0.135,11.64557142857143
0.14500000000000002,11.656749999999999
0.155,11.694
0.165,11.700375
0.175,11.710500000000001
0.185,11.739142857142856
0.195,11.751500000000002
0.20500000000000002,11.759333333333332
0.215,11.773874999999999
0.225,11.7915
0.235,11.8015
0.245,11.807625000000002
0.255,11.82214285714286
0.265,11.826727272727272
0.275,11.824600000000002
0.28500000000000003,11.818368421052629
0.295,11.807375000000002
0.305,11.802478260869565
0.315,11.786055555555555
0.325,11.775041666666665
0.335,11.763562500000003
0.34500000000000003,11.747652173913048
0.355,11.731416666666668
0.365,11.707869565217392
0.375,11.682238095238098
0.385,11.665105263157898
0.395,11.640521739130437
0.405,11.623315789473684
0.41500000000000004,11.6045
0.425,11.57218181818182
0.435,11.573541666666666
0.445,11.558833333333334
0.455,11.54308695652174
0.465,11.532588235294117
0.475,11.522857142857143
0.485,11.5264
0.495,11.516642857142857
0.505,11.514666666666665
0.515,11.5125
0.525,11.515416666666665
0.535,11.516117647058824
0.545,11.534125
0.555,11.549777777777779
0.5650000000000001,11.551642857142857
0.575,11.566153846153847
0.585,11.572230769230769
0.595,11.5878125
0.605,11.59790909090909
0.615,11.6074
0.625,11.625428571428571
0.635,11.646416666666669
0.645,11.663333333333334
0.655,11.691749999999999
0.665,11.715399999999999
0.675,11.7295
0.685,11.748625
0.6950000000000001,11.764000000000001
0.7050000000000001,11.770333333333333
0.715,11.7986
0.725,11.808375
0.735,11.8082
0.745,11.824166666666665
0.755,11.82157142857143
0.765,11.813928571428573
0.775,11.803833333333335
0.785,11.788466666666665
0.795,11.789230769230771
0.805,11.765076923076926
0.8150000000000001,11.7659375
0.8250000000000001,11.73625
0.835,11.72607142857143
0.845,11.71490909090909
0.855,11.692250000000001
0.865,11.673999999999998
0.875,11.642357142857145
0.885,11.624153846153847
0.895,11.602692307692307
0.905,11.593785714285715
0.915,11.567153846153845
0.925,11.56214285714286
0.935,11.544428571428572
0.9450000000000001,11.5334
0.9550000000000001,11.530000000000001
0.965,11.508333333333333
0.975,11.504538461538461
0.985,11.494000000000002
0.995,11.499600000000003
1.005,11.500846153846156
1.015,11.502125000000001
1.025,11.5005
1.035,11.511357142857142
1.045,11.521777777777778
1.055,11.526166666666667
1.065,11.538142857142857
1.075,11.545615384615386
1.085,11.5486
1.095,11.570250000000001
1.105,11.580400000000001
1.115,11.603625000000001
1.125,11.61475
1.135,11.64557142857143
1.145,11.656749999999999
1.155,11.694
1.165,11.700375
1.175,11.710500000000001
1.185,11.739142857142856
1.195,11.751500000000002
1.205,11.759333333333332
1.215,11.773874999999999
1.225,11.7915
1.2349999999999999,11.8015
1.245,11.807625000000002
1.255,11.82214285714286
1.2650000000000001,11.826727272727272
1.275,11.824600000000002
1.2850000000000001,11.818368421052629
1.295,11.807375000000002
1.305,11.802478260869565
1.315,11.786055555555555
1.325,11.775041666666665
1.335,11.763562500000003
1.345,11.747652173913048
1.355,11.731416666666668
1.365,11.707869565217392
1.375,11.682238095238098
1.385,11.665105263157898
1.395,11.640521739130437
1.405,11.623315789473684
1.415,11.6045
1.425,11.57218181818182
1.435,11.573541666666666
1.445,11.558833333333334
1.455,11.54308695652174
1.465,11.532588235294117
1.475,11.522857142857143
1.4849999999999999,11.5264
1.495,11.516642857142857
1.505,11.514666666666665
1.5150000000000001,11.5125
1.525,11.515416666666665
1.5350000000000001,11.516117647058824
1.545,11.534125
1.5550000000000002,11.549777777777779
1.565,11.551642857142857
1.575,11.566153846153847
1.585,11.572230769230769
1.595,11.5878125
1.605,11.59790909090909
1.615,11.6074
1.625,11.625428571428571
1.635,11.646416666666669
1.645,11.663333333333334
1.655,11.691749999999999
1.665,11.715399999999999
1.675,11.7295
1.685,11.748625
1.695,11.764000000000001
1.705,11.770333333333333
1.7149999999999999,11.7986
1.725,11.808375
1.7349999999999999,11.8082
1.745,11.824166666666665
1.755,11.82157142857143
1.7650000000000001,11.813928571428573
1.775,11.803833333333335
1.7850000000000001,11.788466666666665
1.795,11.789230769230771
1.8050000000000002,11.765076923076926
1.815,11.7659375
1.8250000000000002,11.73625
1.835,11.72607142857143
1.845,11.71490909090909
1.855,11.692250000000001
1.865,11.673999999999998
1.875,11.642357142857145
1.885,11.624153846153847
1.895,11.602692307692307
1.905,11.593785714285715
1.915,11.567153846153845
1.925,11.56214285714286
1.935,11.544428571428572
1.945,11.5334
1.955,11.530000000000001
1.9649999999999999,11.508333333333333
1.975,11.504538461538461
1.9849999999999999,11.494000000000002
1.995,11.499600000000003
