Wavelength,Flux
3700.0,1.3197690575946996
3720.0,1.2377258489375513
3740.0,1.0495214784517883
3760.0,1.2331364349138028
3780.0,1.4678618570543684
3800.0,1.3373273667835055
3820.0,1.2106456540192767
3840.0,1.0306441648266254
3860.0,1.3413544686277579
3880.0,1.1981957101513268
3900.0,1.2855140975156387
3920.0,1.3124734817958268
3940.0,0.8249517285432972
3960.0,1.124349617722011
3980.0,1.2470545220216644
4000.0,1.6447986404101054
4020.0,1.7541815130502585
4040.0,1.660080323717008
4060.0,1.6700952218750775
4080.0,1.677372699286662
4100.0,1.5793717001078478
4120.0,1.7666811635813762
4140.0,1.7513885790913988
4160.0,1.783071013882911
4180.0,1.681698881790613
4200.0,1.7043219348840546
4220.0,1.679808884859085
4240.0,1.686079347091513
4260.0,1.6519516672648438
4280.0,1.5665476547820227
4300.0,1.3213002609095692
4320.0,1.556484318382043
4340.0,1.5898137238912204
4360.0,1.7348990457708184
4380.0,1.6419321979795183
4400.0,1.6909644053532527
4420.0,1.8058370043870708
4440.0,1.8099921222086306
4460.0,1.751957971367251
4480.0,1.8535409965621892
4500.0,1.8951999114868336
4520.0,1.8808081311390812
4540.0,1.8171193274584683
4560.0,1.858766236232714
4580.0,1.869133168049441
4600.0,1.8651921065954062
4620.0,1.9103399437207442
4640.0,1.8790943266809448
4660.0,1.8546348052431447
4680.0,1.8656863397918642
4700.0,1.8355954315148149
4720.0,1.8857585759613458
4740.0,1.874259745179429
4760.0,1.8519675892496865
4780.0,1.892694564454584
4800.0,1.886794750213623
4820.0,1.8927475750206944
4840.0,1.8451077465103705
4860.0,1.6033273529909884
4880.0,1.75448345750328
4900.0,1.828755092134281
4920.0,1.7571537666360046
4940.0,1.803860983240261
4960.0,1.8142608482975604
4980.0,1.7702448818198873
5000.0,1.7560943593581517
5020.0,1.7151575248782374
5040.0,1.7445375198075752
5060.0,1.802601451612223
5080.0,1.7392499194306843
5100.0,1.7626016412751149
5120.0,1.7610842004800453
5140.0,1.6979138672096024
5160.0,1.6588552069766327
5180.0,1.5346404045691222
5200.0,1.6604278376608184
5220.0,1.6943903541981393
5240.0,1.7258922819487392
5260.0,1.6792526584968233
5280.0,1.675723719701893
5300.0,1.7564192900048479
5320.0,1.7240053351720175
5340.0,1.7035343085394965
5360.0,1.7456633403162252
5380.0,1.7179308696712614
5400.0,1.6639641931465081
5420.0,1.6878048734621958
5440.0,1.6933356084606863
5460.0,1.6980097217993302
5480.0,1.6827914403119217
5500.0,1.694725867805131
5520.0,1.6882810226274192
5540.0,1.6900231727847346
5560.0,1.6867426297178976
5580.0,1.596102577032045
5600.0,1.6315384139524443
5620.0,1.6517197324636397
5640.0,1.6676806172294796
5660.0,1.6249292903351333
5680.0,1.64656413957406
5700.0,1.6384780509131296
5720.0,1.6338785370190938
5740.0,1.6668638561330913
5760.0,1.633059242596993
5780.0,1.6267161031181996
5800.0,1.6273572016688227
5820.0,1.6355297883737434
5840.0,1.6349487860225937
5860.0,1.5922940490292568
5880.0,1.6042450362560796
5900.0,1.5100802025374245
5920.0,1.586199417562768
5940.0,1.5801648521187281
5960.0,1.5788972312538185
5980.0,1.5664728114854043
6000.0,1.5576744198799133
6020.0,1.5248091442501126
6040.0,1.56093521009792
6060.0,1.5440654291046991
6080.0,1.5332031643330144
6100.0,1.5166132801075272
6120.0,1.5120616798498192
6140.0,1.484299060014578
6160.0,1.4613103365286804
6180.0,1.4815354789655233
6200.0,1.482681556686836
6220.0,1.4785190326562199
6240.0,1.4517354785154264
6260.0,1.4403706192970276
6280.0,1.471478695644758
6300.0,1.451375683357841
6320.0,1.4411339182602732
6340.0,1.4384644100905726
6360.0,1.4422275383005698
6380.0,1.4544544162902426
6400.0,1.4238817940421282
6420.0,1.4178992930580587
6440.0,1.4142999226047146
6460.0,1.4000971913337708
6480.0,1.4100264826336422
6500.0,1.3752307056084923
6520.0,1.406070000451544
6540.0,1.3873620344244915
6560.0,1.1901384241633364
6580.0,1.3374720518706276
6600.0,1.367993965333338
6620.0,1.378249248088394
6640.0,1.3605043031892723
6660.0,1.368577751186159
6680.0,1.3617674496438767
6700.0,1.3557816330947023
6720.0,1.3362635521406538
6740.0,1.3404147203048964
6760.0,1.3336031618764845
6780.0,1.3289310400095362
6800.0,1.3258374202049386
6820.0,1.3233473198754446
6840.0,1.3037416135722941
6860.0,1.2991915307726178
6880.0,1.3011821391938747
6900.0,1.3008406196517506
6920.0,1.2844045148419507
6940.0,1.2858403996925134
6960.0,1.282628710879836
6980.0,1.2698910520520321
7000.0,1.2636095780378196
7020.0,1.248052755991618
7040.0,1.257985502130845
7060.0,1.2506116123760447
7080.0,1.2453010348712696
7100.0,1.2401988167734541
7120.0,1.227923572063446
7140.0,1.2185801735946111
7160.0,1.2089857955178815
7180.0,1.2063312309230874
7200.0,1.1888451240733713
7220.0,1.1915561571178666
7240.0,1.2019552315574094
7260.0,1.1907969337521178
7280.0,1.1845097924723769
7300.0,1.1725918752391165
7320.0,1.1733425877443173
7340.0,1.1792591042313838
7360.0,1.1687248433294473
7380.0,1.1626982931737546
7400.0,1.148157332572469
7420.0,1.1338263461308449
7440.0,1.147264926329903
7460.0,1.146574626798215
7480.0,1.1470481291413308
7500.0,1.1308251850306987
7520.0,1.1257983803749085
7540.0,1.1311365725859157
7560.0,1.1220408459252948
7580.0,1.1109480063120525
7600.0,1.1149705876210692
7620.0,1.0988238997097257
7640.0,1.1094549347640603
7660.0,1.0703583780007484
7680.0,1.095976471141645
7700.0,1.0783331601850448
7720.0,1.0732239179122143
7740.0,1.0759884134415658
7760.0,1.0732826520870258
7780.0,1.0596373731439763
7800.0,1.0656552879841297
7820.0,1.0660802468754886
7840.0,1.0491749648175208
7860.0,1.0581123018576428
7880.0,1.0515545238005488
7900.0,1.0506277507857273
7920.0,1.0365222187231709
7940.0,1.0083921362232688
7960.0,1.0318608773465188
7980.0,1.0316143854459128
8000.0,1.020916146437327
8020.0,1.022593516111374
8040.0,1.0105413150467328
8060.0,0.992811213003709
8080.0,1.0001567094712644
8100.0,0.9945899554201074
8120.0,0.9974903057555895
8140.0,0.9943048779656287
8160.0,0.9886180547629895
8180.0,0.970927032889152
8200.0,0.9588431581242444
8220.0,0.9557171545616568
8240.0,0.9647223369828586
8260.0,0.9632657712903516
8280.0,0.9650486995433939
8300.0,0.9551926012696891
8320.0,0.9437297934459316
8340.0,0.9299178164866235
8360.0,0.9404144974855276
8380.0,0.9363667593969331
8400.0,0.9308419006687778
8420.0,0.9285917903336001
8440.0,0.9172510471142513
8460.0,0.9246811698859846
8480.0,0.9145175344507459
8500.0,0.8687573396567757
8520.0,0.9035297061715807
8540.0,0.7910425282539205
8560.0,0.8895972094365528
8580.0,0.8994806017194475
8600.0,0.8872404462999577
8620.0,0.888588618460319
8640.0,0.8960060104191732
8660.0,0.794397109704052
8680.0,0.8665941599486531
8700.0,0.8709990442662999
8720.0,0.8639504813799893
8740.0,0.8566498747707283
8760.0,0.8533976012772887
8780.0,0.8627561596188232
8800.0,0.8399921462816351
8820.0,0.8477965141920483
8840.0,0.8511557903359918
8860.0,0.8379469814123931
8880.0,0.8453471444271229
8900.0,0.8492601778772142
8920.0,0.8371125517496422
8940.0,0.835081871765763
8960.0,0.8353231660465696
8980.0,0.8261431851493779
9000.0,0.8078034255737648
9020.0,0.7595666534918591
9040.0,0.8190726651284927
9060.0,0.8075332221659747
9080.0,0.8005976094440981
9100.0,0.7908132586515311
9120.0,0.7997840106032277
9140.0,0.7995604981075634
9160.0,0.7971339537547185
9180.0,0.7943048968569923
9200.0,0.7901391515365014
9220.0,0.7696594389585348
9240.0,0.768039589203321
9260.0,0.7664163827896118
9280.0,0.7758907661881558
9300.0,0.776874440584996
9320.0,0.7758741092312244
9340.0,0.7547898171469569
9360.0,0.7497882270254195
9380.0,0.8032447989098728
9400.0,0.7491413177922368
9420.0,0.7323621671030841
9440.0,0.7353140148590869
9460.0,0.7416081803990161
9480.0,0.7428692352204096
9500.0,0.735572641331052
9520.0,0.7385032555413624
9540.0,0.7112672764157492
9560.0,0.7185495629310608
9580.0,0.725222932440894
9600.0,0.7257856664657593
9620.0,0.7205026558329982
