#  puvul.273  455147.56699  120.0
#     wave       flux
   4319.82861   2.26587E-14
   4321.30273   2.11132E-14
   4322.77734   1.85209E-14
   4324.25146   1.93230E-14
   4325.72559   1.79532E-14
   4327.19971   1.86776E-14
   4328.67383   1.89326E-14
   4330.14795   2.01940E-14
   4331.62207   2.33616E-14
   4333.09668   2.48706E-14
   4334.57080   3.29114E-14
   4336.04492   7.50658E-14
   4337.51904   2.20026E-13
   4338.99316   3.25692E-13
   4340.46729   3.56745E-13
   4341.94141   2.59744E-13
   4343.41602   1.29006E-13
   4344.89014   5.75656E-14
   4346.36426   3.11161E-14
   4347.83838   2.61913E-14
   4349.31250   2.55343E-14
   4350.78662   2.95524E-14
   4352.26123   2.98766E-14
   4353.73535   2.61336E-14
   4355.20947   2.68378E-14
   4356.68359   2.94080E-14
   4358.15771   4.75916E-14
   4359.63184   9.35807E-14
   4361.10596   2.07554E-13
   4362.58057   2.45404E-13
   4364.05469   1.96453E-13
   4365.52881   1.04185E-13
   4367.00293   4.52519E-14
   4368.47705   2.49234E-14
   4369.95117   2.02341E-14
   4371.42578   2.10070E-14
   4372.89990   1.99257E-14
   4374.37402   1.95644E-14
   4375.84814   1.85454E-14
   4377.32227   2.02024E-14
   4378.79639   2.10997E-14
   4380.27051   1.97442E-14
   4381.74512   1.97425E-14
   4383.21924   2.19828E-14
   4384.69336   2.30706E-14
   4386.16748   2.71181E-14
   4387.64160   2.87181E-14
   4389.11572   2.47653E-14
   4390.59033   2.08569E-14
   4392.06445   1.92311E-14
   4393.53857   1.97614E-14
   4395.01270   1.86337E-14
   4396.48682   1.88067E-14
   4397.96094   1.91302E-14
   4399.43506   1.82291E-14
   4400.90967   1.75058E-14
   4402.38379   1.60843E-14
   4403.85791   1.77448E-14
   4405.33203   1.81212E-14
   4406.80615   1.78518E-14
   4408.28027   1.69080E-14
   4409.75488   1.99692E-14
   4411.22900   2.28084E-14
   4412.70312   2.89337E-14
   4414.17725   3.48495E-14
   4415.65137   3.56416E-14
   4417.12549   3.39529E-14
   4418.59961   2.63127E-14
   4420.07422   2.19032E-14
   4421.54834   1.77722E-14
   4423.02246   1.75034E-14
   4424.49658   1.78298E-14
   4425.97070   1.82158E-14
   4427.44482   1.90228E-14
   4428.91895   1.77622E-14
   4430.39355   1.73957E-14
   4431.86768   1.81871E-14
   4433.34180   1.84775E-14
   4434.81592   1.77772E-14
   4436.29004   1.71196E-14
   4437.76416   1.84985E-14
   4439.23877   1.75420E-14
   4440.71289   1.86937E-14
   4442.18701   1.88659E-14
   4443.66113   1.93296E-14
   4445.13525   2.03795E-14
   4446.60938   1.86805E-14
   4448.08350   1.91826E-14
   4449.55811   2.05706E-14
   4451.03223   2.27498E-14
   4452.50635   2.50551E-14
   4453.98047   2.25978E-14
   4455.45459   2.15543E-14
   4456.92871   2.14477E-14
   4458.40332   2.33380E-14
   4459.87744   2.18894E-14
   4461.35156   1.81956E-14
   4462.82568   1.86093E-14
   4464.29980   1.81122E-14
   4465.77393   1.80305E-14
   4467.24805   2.22942E-14
   4468.72266   3.49983E-14
   4470.19678   5.26941E-14
   4471.67090   5.77668E-14
   4473.14502   4.77412E-14
   4474.61914   3.07775E-14
   4476.09326   2.21750E-14
   4477.56787   1.94664E-14
   4479.04199   1.85403E-14
   4480.51611   1.92159E-14
   4481.99023   1.87208E-14
   4483.46436   1.74708E-14
   4484.93848   1.82678E-14
   4486.41260   2.05025E-14
   4487.88721   2.33358E-14
   4489.36133   2.61152E-14
   4490.83545   2.74684E-14
   4492.30957   2.54095E-14
   4493.78369   2.15280E-14
   4495.25781   1.87344E-14
   4496.73242   1.85685E-14
   4498.20654   1.90699E-14
   4499.68066   1.83278E-14
   4501.15479   1.81580E-14
   4502.62891   1.84359E-14
   4504.10303   1.76937E-14
   4505.57715   1.88557E-14
   4507.05176   2.19673E-14
   4508.52588   2.26787E-14
   4510.00000   2.16245E-14
   4511.47412   2.23622E-14
   4512.94824   2.38192E-14
   4514.42236   2.57795E-14
   4515.89648   2.72967E-14
   4517.37109   2.66588E-14
   4518.84521   2.77125E-14
   4520.31934   2.81422E-14
   4521.79346   2.66455E-14
   4523.26758   2.41475E-14
   4524.74170   2.05186E-14
   4526.21631   1.89951E-14
   4527.69043   1.99102E-14
   4529.16455   1.93847E-14
   4530.63867   1.88558E-14
   4532.11279   2.07119E-14
   4533.58691   2.08828E-14
   4535.06104   2.08882E-14
   4536.53564   2.06262E-14
   4538.00977   2.86445E-14
   4539.48389   4.30750E-14
   4540.95801   5.70211E-14
   4542.43213   5.56323E-14
   4543.90625   3.73840E-14
   4545.38086   2.67752E-14
   4546.85498   2.24142E-14
   4548.32910   2.25938E-14
   4549.80322   2.22648E-14
   4551.27734   1.98932E-14
   4552.75146   2.16421E-14
   4554.22559   2.31174E-14
   4555.70020   2.42944E-14
   4557.17432   2.49882E-14
   4558.64844   2.22787E-14
   4560.12256   2.01273E-14
   4561.59668   1.83277E-14
   4563.07080   1.83340E-14
   4564.54541   1.95984E-14
   4566.01953   1.89950E-14
   4567.49365   2.05499E-14
   4568.96777   2.44576E-14
   4570.44189   2.70508E-14
   4571.91602   2.63954E-14
   4573.39014   2.30485E-14
   4574.86475   2.19823E-14
   4576.33887   2.23995E-14
   4577.81299   2.01520E-14
   4579.28711   2.05318E-14
   4580.76123   2.24623E-14
