#  puvul.279  455353.94092   60.0
#     wave       flux
   4245.78711   2.03931E-14
   4247.25830   1.65340E-14
   4248.72949   1.61305E-14
   4250.20068   1.38180E-14
   4251.67236   1.28054E-14
   4253.14355   1.21520E-14
   4254.61475   1.17732E-14
   4256.08594   1.07166E-14
   4257.55713   1.52855E-14
   4259.02832   1.14682E-14
   4260.49951   1.50769E-14
   4261.97070   1.22268E-14
   4263.44189   1.36739E-14
   4264.91357   1.32562E-14
   4266.38477   1.34179E-14
   4267.85596   1.40376E-14
   4269.32715   1.21875E-14
   4270.79834   1.39785E-14
   4272.26953   1.37165E-14
   4273.74072   1.60883E-14
   4275.21191   2.15842E-14
   4276.68359   2.04444E-14
   4278.15479   1.63368E-14
   4279.62598   1.47799E-14
   4281.09717   1.29337E-14
   4282.56836   1.29164E-14
   4284.03955   1.79142E-14
   4285.51074   2.13270E-14
   4286.98193   2.08420E-14
   4288.45312   1.65542E-14
   4289.92480   1.77198E-14
   4291.39600   1.58632E-14
   4292.86719   1.32895E-14
   4294.33838   1.55524E-14
   4295.80957   1.61387E-14
   4297.28076   1.51745E-14
   4298.75195   1.26829E-14
   4300.22314   1.47496E-14
   4301.69482   1.47247E-14
   4303.16602   1.48287E-14
   4304.63721   1.48714E-14
   4306.10840   1.35012E-14
   4307.57959   1.47253E-14
   4309.05078   1.27889E-14
   4310.52197   1.37398E-14
   4311.99316   1.26153E-14
   4313.46436   1.43282E-14
   4314.93604   1.78708E-14
   4316.40723   1.56362E-14
   4317.87842   1.55972E-14
   4319.34961   1.48621E-14
   4320.82080   1.57592E-14
   4322.29199   1.52299E-14
   4323.76318   1.29334E-14
   4325.23438   1.37224E-14
   4326.70605   1.36866E-14
   4328.17725   1.50662E-14
   4329.64844   1.55490E-14
   4331.11963   1.68488E-14
   4332.59082   2.06559E-14
   4334.06201   3.14053E-14
   4335.53320   8.03007E-14
   4337.00439   1.66415E-13
   4338.47559   2.32051E-13
   4339.94727   2.23087E-13
   4341.41846   1.70632E-13
   4342.88965   9.89082E-14
   4344.36084   4.80494E-14
   4345.83203   2.74689E-14
   4347.30322   1.82454E-14
   4348.77441   2.14316E-14
   4350.24561   2.29090E-14
   4351.71729   1.85146E-14
   4353.18848   1.80847E-14
   4354.65967   1.98284E-14
   4356.13086   2.63751E-14
   4357.60205   3.59145E-14
   4359.07324   7.62752E-14
   4360.54443   1.31939E-13
   4362.01562   1.36230E-13
   4363.48682   1.11876E-13
   4364.95850   7.56330E-14
   4366.42969   3.89732E-14
   4367.90088   2.04595E-14
   4369.37207   1.47931E-14
   4370.84326   1.58938E-14
   4372.31445   1.66351E-14
   4373.78564   1.58230E-14
   4375.25684   1.47776E-14
   4376.72852   1.60022E-14
   4378.19971   1.45343E-14
   4379.67090   1.45005E-14
   4381.14209   1.37229E-14
   4382.61328   1.76603E-14
   4384.08447   1.80331E-14
   4385.55566   1.88815E-14
   4387.02686   2.37604E-14
