#  puvul.272  455147.56576   60.0
#     wave       flux
   4212.21240   1.93825E-14
   4213.68652   1.61852E-14
   4215.16064   1.56702E-14
   4216.63525   1.57816E-14
   4218.10938   1.61621E-14
   4219.58350   1.40173E-14
   4221.05762   1.42317E-14
   4222.53174   1.51197E-14
   4224.00586   1.51768E-14
   4225.47998   1.69267E-14
   4226.95459   1.49085E-14
   4228.42871   1.78130E-14
   4229.90283   1.54919E-14
   4231.37695   2.09333E-14
   4232.85107   2.35618E-14
   4234.32520   2.06178E-14
   4235.79932   1.82564E-14
   4237.27393   1.78693E-14
   4238.74805   1.74989E-14
   4240.22217   1.88595E-14
   4241.69629   2.13568E-14
   4243.17041   2.64088E-14
   4244.64453   3.48021E-14
   4246.11914   3.12120E-14
   4247.59326   2.13202E-14
   4249.06738   1.89834E-14
   4250.54150   1.69900E-14
   4252.01562   1.57940E-14
   4253.48975   1.43713E-14
   4254.96387   1.38285E-14
   4256.43848   1.55836E-14
   4257.91260   1.68251E-14
   4259.38672   1.72401E-14
   4260.86084   1.79468E-14
   4262.33496   1.60746E-14
   4263.80908   1.47543E-14
   4265.28369   1.70561E-14
   4266.75781   1.86855E-14
   4268.23193   1.60432E-14
   4269.70605   1.73941E-14
   4271.18018   1.61120E-14
   4272.65430   1.52196E-14
   4274.12842   1.95392E-14
   4275.60303   2.32306E-14
   4277.07715   2.47956E-14
   4278.55127   2.02059E-14
   4280.02539   1.84960E-14
   4281.49951   1.47712E-14
   4282.97363   1.44889E-14
   4284.44824   1.99517E-14
   4285.92236   2.45408E-14
   4287.39648   2.84286E-14
   4288.87061   2.51434E-14
   4290.34473   2.05692E-14
   4291.81885   1.85107E-14
   4293.29297   1.73513E-14
   4294.76758   1.74642E-14
   4296.24170   1.82695E-14
   4297.71582   1.75892E-14
   4299.18994   1.97527E-14
   4300.66406   1.85881E-14
   4302.13818   1.82593E-14
   4303.61279   2.17802E-14
   4305.08691   2.02864E-14
   4306.56104   1.84910E-14
   4308.03516   1.81743E-14
   4309.50928   1.61681E-14
   4310.98340   1.59968E-14
   4312.45752   1.75377E-14
   4313.93213   1.83003E-14
   4315.40625   1.55310E-14
   4316.88037   1.75334E-14
   4318.35449   2.06129E-14
   4319.82861   2.19340E-14
   4321.30273   2.32813E-14
   4322.77734   1.75578E-14
   4324.25146   1.83255E-14
   4325.72559   1.89961E-14
   4327.19971   1.54928E-14
   4328.67383   1.86920E-14
   4330.14795   1.74406E-14
   4331.62207   1.96826E-14
   4333.09668   2.19052E-14
   4334.57080   2.81807E-14
   4336.04492   6.73745E-14
   4337.51904   1.68582E-13
   4338.99316   2.91824E-13
   4340.46729   3.13255E-13
   4341.94141   2.31979E-13
   4343.41602   1.30493E-13
   4344.89014   5.63659E-14
   4346.36426   3.02598E-14
   4347.83838   2.60774E-14
   4349.31250   2.46803E-14
   4350.78662   2.61200E-14
   4352.26123   2.77194E-14
   4353.73535   2.29672E-14
   4355.20947   2.55938E-14
   4356.68359   2.67706E-14
   4358.15771   4.19801E-14
   4359.63184   8.03229E-14
   4361.10596   1.66057E-13
   4362.58057   2.21310E-13
   4364.05469   1.86312E-13
   4365.52881   1.10371E-13
   4367.00293   4.53769E-14
   4368.47705   2.25351E-14
   4369.95117   2.17739E-14
   4371.42578   1.88728E-14
   4372.89990   2.15409E-14
   4374.37402   1.74999E-14
   4375.84814   1.81146E-14
   4377.32227   1.97272E-14
   4378.79639   1.96882E-14
   4380.27051   1.94024E-14
   4381.74512   1.76811E-14
   4383.21924   2.09367E-14
   4384.69336   2.32707E-14
   4386.16748   2.61809E-14
   4387.64160   2.86996E-14
   4389.11572   2.32234E-14
   4390.59033   1.98180E-14
   4392.06445   1.57049E-14
   4393.53857   1.72179E-14
   4395.01270   1.73557E-14
   4396.48682   1.79667E-14
   4397.96094   1.86837E-14
   4399.43506   1.64374E-14
   4400.90967   1.66154E-14
   4402.38379   1.84216E-14
   4403.85791   1.66620E-14
   4405.33203   1.61447E-14
   4406.80615   1.87731E-14
   4408.28027   1.63394E-14
   4409.75488   1.77697E-14
   4411.22900   1.93096E-14
   4412.70312   2.49227E-14
   4414.17725   3.18960E-14
   4415.65137   3.42349E-14
   4417.12549   3.16009E-14
   4418.59961   2.65860E-14
   4420.07422   2.06189E-14
   4421.54834   1.74486E-14
   4423.02246   1.70205E-14
   4424.49658   1.59011E-14
   4425.97070   1.66980E-14
   4427.44482   2.02668E-14
   4428.91895   1.77171E-14
   4430.39355   1.67424E-14
   4431.86768   1.65794E-14
   4433.34180   1.82749E-14
   4434.81592   1.65477E-14
   4436.29004   1.45470E-14
   4437.76416   1.58440E-14
   4439.23877   1.79302E-14
   4440.71289   1.50088E-14
   4442.18701   1.64504E-14
   4443.66113   1.58018E-14
   4445.13525   1.79912E-14
   4446.60938   1.99641E-14
   4448.08350   1.85963E-14
   4449.55811   1.95013E-14
   4451.03223   2.19754E-14
   4452.50635   2.23115E-14
   4453.98047   1.68112E-14
   4455.45459   1.72450E-14
   4456.92871   2.33443E-14
   4458.40332   2.20563E-14
   4459.87744   2.09201E-14
   4461.35156   1.78402E-14
   4462.82568   1.60490E-14
   4464.29980   1.58500E-14
   4465.77393   1.66535E-14
   4467.24805   2.04803E-14
   4468.72266   3.18558E-14
   4470.19678   4.89217E-14
   4471.67090   5.36514E-14
   4473.14502   4.39572E-14
   4474.61914   3.03955E-14
   4476.09326   2.15635E-14
   4477.56787   2.01526E-14
   4479.04199   1.74749E-14
   4480.51611   1.62748E-14
   4481.99023   1.68930E-14
   4483.46436   1.70334E-14
   4484.93848   1.79854E-14
   4486.41260   1.94789E-14
   4487.88721   2.16159E-14
   4489.36133   2.56301E-14
   4490.83545   2.59938E-14
   4492.30957   2.35910E-14
   4493.78369   2.14209E-14
   4495.25781   1.79538E-14
   4496.73242   1.86603E-14
   4498.20654   1.80222E-14
   4499.68066   1.59307E-14
   4501.15479   1.71535E-14
   4502.62891   1.67062E-14
   4504.10303   1.55148E-14
   4505.57715   1.66791E-14
   4507.05176   1.70831E-14
   4508.52588   2.00376E-14
   4510.00000   2.25650E-14
   4511.47412   2.16485E-14
   4512.94824   2.25991E-14
   4514.42236   2.32720E-14
   4515.89648   2.52386E-14
   4517.37109   2.62707E-14
   4518.84521   2.44874E-14
   4520.31934   2.59902E-14
   4521.79346   2.52923E-14
   4523.26758   2.25795E-14
   4524.74170   1.99823E-14
   4526.21631   1.69817E-14
   4527.69043   1.73057E-14
   4529.16455   1.92620E-14
   4530.63867   1.85278E-14
   4532.11279   1.93571E-14
   4533.58691   1.93737E-14
   4535.06104   2.00152E-14
   4536.53564   2.10516E-14
   4538.00977   2.59785E-14
   4539.48389   4.00030E-14
   4540.95801   5.23665E-14
   4542.43213   5.04920E-14
   4543.90625   3.76654E-14
   4545.38086   2.58249E-14
   4546.85498   2.12662E-14
   4548.32910   2.05281E-14
   4549.80322   2.03165E-14
   4551.27734   2.05635E-14
   4552.75146   2.14882E-14
   4554.22559   2.31523E-14
   4555.70020   2.48013E-14
   4557.17432   2.34808E-14
   4558.64844   1.95702E-14
   4560.12256   1.74270E-14
   4561.59668   1.76319E-14
   4563.07080   1.84169E-14
   4564.54541   1.80416E-14
   4566.01953   1.71944E-14
   4567.49365   1.80996E-14
   4568.96777   2.21970E-14
   4570.44189   2.58788E-14
   4571.91602   2.42570E-14
   4573.39014   2.19737E-14
   4574.86475   2.18211E-14
   4576.33887   2.21976E-14
   4577.81299   2.01467E-14
   4579.28711   1.93790E-14
   4580.76123   2.07757E-14
   4582.23535   2.38175E-14
   4583.70996   2.59249E-14
   4585.18408   2.43371E-14
   4586.65820   2.02547E-14
   4588.13232   1.84189E-14
   4589.60645   1.71336E-14
   4591.08057   1.94908E-14
   4592.55469   1.86205E-14
   4594.02930   1.70362E-14
   4595.50342   1.77229E-14
   4596.97754   1.63877E-14
   4598.45166   1.67067E-14
   4599.92578   1.64274E-14
   4601.39990   1.87045E-14
   4602.87402   2.09627E-14
   4604.34863   1.98537E-14
   4605.82275   2.25634E-14
   4607.29688   2.41088E-14
   4608.77100   2.13197E-14
   4610.24512   2.00782E-14
   4611.71924   1.91845E-14
   4613.19385   1.87818E-14
   4614.66797   1.81733E-14
   4616.14209   1.80562E-14
   4617.61621   1.78330E-14
   4619.09033   2.08287E-14
   4620.56445   2.10705E-14
   4622.03857   1.95243E-14
   4623.51318   1.98904E-14
   4624.98730   1.91650E-14
   4626.46143   2.04434E-14
   4627.93555   2.57468E-14
   4629.40967   3.08696E-14
   4630.88379   3.31791E-14
   4632.35840   3.57181E-14
   4633.83252   3.64322E-14
   4635.30664   3.33492E-14
   4636.78076   3.01247E-14
   4638.25488   3.84880E-14
   4639.72900   5.32269E-14
   4641.20312   5.25542E-14
   4642.67773   4.15623E-14
   4644.15186   3.03057E-14
   4645.62598   2.60539E-14
   4647.10010   2.76023E-14
   4648.57422   2.96811E-14
   4650.04834   2.92440E-14
   4651.52295   2.59835E-14
   4652.99707   2.53456E-14
   4654.47119   2.57929E-14
   4655.94531   3.17640E-14
   4657.41943   3.74424E-14
   4658.89355   3.31663E-14
   4660.36768   2.88640E-14
   4661.84229   2.36157E-14
   4663.31641   2.42678E-14
   4664.79053   2.54227E-14
   4666.26465   2.66628E-14
   4667.73877   2.74878E-14
   4669.21289   2.59233E-14
   4670.68750   2.58917E-14
   4672.16162   2.60330E-14
   4673.63574   2.58159E-14
   4675.10986   2.66560E-14
   4676.58398   2.87876E-14
   4678.05811   3.13964E-14
   4679.53223   4.00930E-14
   4681.00684   8.10498E-14
   4682.48096   2.82798E-13
   4683.95508   6.91031E-13
   4685.42920   9.65787E-13
   4686.90332   8.82312E-13
   4688.37744   5.17528E-13
   4689.85156   2.05205E-13
   4691.32617   6.94992E-14
   4692.80029   3.49988E-14
   4694.27441   2.76986E-14
   4695.74854   2.83433E-14
   4697.22266   3.55443E-14
   4698.69678   4.34334E-14
   4700.17139   4.38964E-14
   4701.64551   3.59415E-14
   4703.11963   3.07209E-14
   4704.59375   2.67738E-14
   4706.06787   2.30331E-14
   4707.54199   2.56470E-14
   4709.01611   2.52875E-14
   4710.49072   3.07809E-14
   4711.96484   4.38923E-14
   4713.43896   5.45729E-14
   4714.91309   5.45609E-14
   4716.38721   4.07984E-14
   4717.86133   2.86538E-14
   4719.33594   2.39146E-14
   4720.81006   2.58035E-14
   4722.28418   3.64126E-14
   4723.75830   5.34658E-14
   4725.23242   5.64255E-14
   4726.70654   4.82758E-14
   4728.18066   3.85605E-14
   4729.65527   2.85625E-14
   4731.12939   2.50182E-14
   4732.60352   2.41883E-14
   4734.07764   2.29601E-14
   4735.55176   2.10110E-14
   4737.02588   1.98059E-14
   4738.50049   2.15468E-14
   4739.97461   2.36857E-14
   4741.44873   2.27494E-14
   4742.92285   2.02667E-14
   4744.39697   1.94536E-14
   4745.87109   1.90211E-14
   4747.34521   1.93232E-14
   4748.81982   1.72383E-14
   4750.29395   1.84207E-14
   4751.76807   2.06735E-14
   4753.24219   2.08755E-14
   4754.71631   2.04346E-14
   4756.19043   1.96515E-14
   4757.66504   1.93487E-14
   4759.13916   1.79266E-14
   4760.61328   1.67507E-14
   4762.08740   1.68514E-14
   4763.56152   1.71402E-14
   4765.03564   1.50359E-14
   4766.50977   1.83327E-14
   4767.98438   1.69935E-14
   4769.45850   1.84646E-14
   4770.93262   1.77870E-14
   4772.40674   1.84783E-14
   4773.88086   1.99032E-14
   4775.35498   1.87866E-14
   4776.82910   1.96730E-14
   4778.30371   1.82022E-14
   4779.77783   1.71661E-14
   4781.25195   1.63674E-14
   4782.72607   1.60442E-14
   4784.20020   1.75556E-14
   4785.67432   1.67999E-14
   4787.14893   1.85961E-14
   4788.62305   1.86413E-14
   4790.09717   1.75384E-14
   4791.57129   1.70893E-14
   4793.04541   1.76911E-14
   4794.51953   1.79655E-14
   4795.99365   1.84730E-14
   4797.46826   1.73007E-14
   4798.94238   1.79023E-14
   4800.41650   1.92748E-14
   4801.89062   1.95828E-14
   4803.36475   1.96718E-14
   4804.83887   1.82848E-14
   4806.31348   1.64987E-14
   4807.78760   1.58361E-14
   4809.26172   1.56781E-14
   4810.73584   1.70546E-14
   4812.20996   2.02765E-14
   4813.68408   2.43258E-14
   4815.15820   2.61935E-14
   4816.63281   2.31547E-14
   4818.10693   2.05738E-14
   4819.58105   1.75341E-14
   4821.05518   1.89371E-14
   4822.52930   1.69497E-14
   4824.00342   1.90356E-14
   4825.47803   1.83215E-14
   4826.95215   1.74232E-14
   4828.42627   1.81815E-14
   4829.90039   1.84698E-14
   4831.37451   1.80897E-14
   4832.84863   1.84651E-14
   4834.32275   2.01517E-14
   4835.79736   1.87939E-14
