#  puvul.277  455353.93990    1.0
#     wave       flux
   3596.96631  -9.92305E-13
   3598.43750   1.54375E-13
   3599.90869   1.90938E-13
   3601.38013   2.02153E-13
   3602.85132   1.16907E-14
   3604.32251   1.30505E-13
   3605.79370   1.16035E-12
   3607.26514   6.29486E-13
   3608.73633   5.04324E-13
   3610.20752  -1.30707E-13
   3611.67871  -1.28219E-13
   3613.14990   7.00823E-13
   3614.62134   1.59281E-13
   3616.09253  -1.51577E-13
   3617.56372   2.31444E-13
   3619.03491  -5.04919E-13
   3620.50635  -3.96155E-13
   3621.97754   4.80322E-13
   3623.44873   2.78233E-13
   3624.91992  -1.76557E-13
   3626.39136   1.14638E-12
   3627.86255   8.74142E-13
   3629.33374  -7.02917E-13
   3630.80493   1.30128E-13
   3632.27637   1.21891E-12
   3633.74756   1.57495E-13
   3635.21875   1.10875E-12
   3636.68994   7.46727E-13
   3638.16113   4.10300E-13
   3639.63257   4.03993E-13
   3641.10376  -5.53804E-14
   3642.57495  -3.76844E-13
   3644.04614   4.56285E-13
   3645.51758   8.61482E-13
   3646.98877  -3.33843E-13
   3648.45996   4.49833E-14
   3649.93115   1.75719E-13
   3651.40259   2.90819E-13
   3652.87378   1.40895E-12
   3654.34497   4.20796E-13
   3655.81616  -1.82234E-14
   3657.28760   6.39760E-14
   3658.75879   3.44443E-13
   3660.22998  -8.35540E-14
   3661.70117  -2.32634E-13
   3663.17236  -7.71132E-14
   3664.64380   6.06669E-15
   3666.11499   2.96045E-13
   3667.58618   8.09425E-13
   3669.05737   2.68861E-13
   3670.52881  -7.28617E-13
   3672.00000  -8.95957E-14
   3673.47119   7.02569E-13
   3674.94238   7.30703E-13
   3676.41382   1.92881E-13
   3677.88501   4.39542E-13
   3679.35620  -2.84108E-13
   3680.82739   8.26747E-14
   3682.29883   8.55400E-13
   3683.77002   4.00899E-13
   3685.24121  -1.86320E-13
   3686.71240  -1.95830E-13
   3688.18384   4.82304E-13
   3689.65503   4.36180E-13
   3691.12622   3.81992E-13
   3692.59741   7.84111E-13
   3694.06860  -3.00383E-13
   3695.54004   6.44653E-13
   3697.01123   4.17059E-13
   3698.48242   5.72743E-13
   3699.95361   4.54867E-13
   3701.42505  -3.44445E-13
   3702.89624  -5.48587E-13
   3704.36743  -6.47627E-14
   3705.83862  -4.55965E-13
   3707.31006  -1.72487E-15
   3708.78125   1.37087E-13
   3710.25244   3.82657E-14
   3711.72363   3.73018E-13
   3713.19507   1.46322E-13
   3714.66626   8.37017E-14
   3716.13745  -7.78251E-15
   3717.60864   8.19423E-14
   3719.07983   9.40249E-14
   3720.55127  -6.91538E-13
   3722.02246   2.50818E-13
   3723.49365  -9.36876E-14
   3724.96484  -4.65817E-14
   3726.43628  -1.56934E-13
   3727.90747   4.23538E-13
   3729.37866   6.23115E-13
   3730.84985   3.48728E-13
   3732.32129   4.27330E-13
   3733.79248  -1.53281E-13
   3735.26367   4.00889E-13
   3736.73486  -1.50029E-13
   3738.20630   4.48201E-13
   3739.67749  -4.74379E-14
   3741.14868  -4.00765E-13
   3742.61987   9.35996E-14
   3744.09106  -3.96277E-14
   3745.56250  -2.21864E-14
   3747.03369   5.82881E-13
   3748.50488   3.58903E-13
   3749.97607  -6.93180E-14
   3751.44751  -1.30369E-13
   3752.91870  -2.08131E-13
   3754.38989  -1.41360E-13
   3755.86108   4.29160E-13
   3757.33252  -4.52921E-13
   3758.80371   1.62564E-13
   3760.27490   5.53944E-13
   3761.74609   4.35473E-13
   3763.21753   1.99792E-13
   3764.68872  -1.60488E-13
   3766.15991   4.07094E-13
   3767.63110  -3.32412E-13
   3769.10254   5.20771E-13
   3770.57373   6.31874E-13
   3772.04492   1.52188E-13
   3773.51611  -1.02941E-13
   3774.98730   5.10477E-13
   3776.45874   9.11923E-14
   3777.92993   1.28854E-13
   3779.40112  -1.66351E-13
   3780.87231   4.89264E-13
   3782.34375   1.13125E-13
   3783.81494   2.80443E-13
   3785.28613  -2.44935E-13
   3786.75732  -4.46804E-13
   3788.22876   1.06102E-13
   3789.69995   2.70595E-13
   3791.17114  -3.55153E-13
   3792.64233  -2.45826E-13
   3794.11377  -3.15937E-13
   3795.58496  -2.60065E-13
   3797.05615  -3.27434E-13
   3798.52734  -1.40212E-13
   3799.99854   4.65569E-14
   3801.46997  -6.74090E-14
   3802.94116   2.03282E-13
   3804.41235   4.28382E-13
   3805.88354   5.42516E-13
   3807.35498   3.31154E-13
   3808.82617   4.51483E-15
   3810.29736   6.89032E-13
   3811.76855  -1.04649E-13
   3813.23999  -2.24200E-13
   3814.71118   3.00422E-13
   3816.18237   2.29613E-13
   3817.65356   2.97850E-13
   3819.12500  -3.14538E-13
   3820.59619  -1.41576E-14
   3822.06738  -5.40072E-14
   3823.53857   2.17544E-13
   3825.00977   3.85527E-13
   3826.48120  -2.68216E-13
   3827.95239   1.30438E-13
   3829.42358  -8.46704E-14
   3830.89478  -6.43827E-14
   3832.36621   3.52433E-13
   3833.83740   3.00174E-13
   3835.30859   2.41979E-13
   3836.77979   1.16895E-13
   3838.25122   7.76056E-14
   3839.72241  -2.37626E-13
   3841.19360   2.50143E-13
   3842.66479   5.74905E-14
   3844.13623   1.37597E-13
   3845.60742  -2.65976E-13
   3847.07861   3.95364E-13
   3848.54980   4.10693E-14
   3850.02100   2.07324E-13
   3851.49243   1.48679E-13
   3852.96362  -3.24737E-13
   3854.43481  -2.99346E-14
   3855.90601   5.67199E-14
   3857.37744   4.84383E-13
   3858.84863   2.17305E-13
   3860.31982   7.07415E-14
   3861.79102   4.97059E-13
   3863.26245   2.96407E-13
   3864.73364   2.27846E-13
   3866.20483   5.25900E-13
   3867.67603   3.67860E-13
   3869.14746   5.92441E-15
   3870.61865   4.65900E-14
   3872.08984   4.09944E-13
   3873.56104   2.24473E-13
   3875.03247   2.33032E-13
   3876.50366   1.34050E-13
   3877.97485  -7.75048E-14
   3879.44604  -1.36627E-13
   3880.91724   3.64533E-14
   3882.38867  -1.23975E-13
   3883.85986   7.18083E-14
   3885.33105   1.76404E-13
   3886.80225   2.92306E-13
   3888.27368   4.70674E-13
   3889.74487   5.98506E-13
   3891.21606   1.29628E-13
   3892.68726  -7.26842E-14
   3894.15869   2.49977E-13
   3895.62988   2.38595E-13
   3897.10107  -3.62826E-14
   3898.57227  -8.45963E-14
   3900.04370   1.37048E-13
   3901.51489   1.74935E-13
   3902.98608  -2.34731E-13
   3904.45728  -6.68444E-14
   3905.92847  -1.41358E-14
   3907.39990  -8.22093E-14
   3908.87109  -2.15285E-13
   3910.34229   2.99062E-13
   3911.81348   3.34735E-13
   3913.28491   2.04447E-13
   3914.75610   9.54499E-14
   3916.22729  -2.50776E-13
   3917.69849  -3.73872E-13
   3919.16992  -5.17199E-14
   3920.64111  -7.14432E-14
   3922.11230   1.36847E-13
   3923.58350   2.67320E-13
   3925.05493   4.51754E-13
   3926.52612   2.40827E-13
   3927.99731   2.16579E-13
   3929.46851   1.83793E-13
   3930.93970  -9.33249E-14
   3932.41113  -1.54784E-13
   3933.88232   4.29108E-13
   3935.35352  -1.82510E-13
   3936.82471   3.07745E-14
   3938.29614   8.72484E-14
   3939.76733   2.39712E-13
   3941.23853  -2.46498E-13
   3942.70972   1.00627E-14
   3944.18115  -1.95526E-15
   3945.65234  -2.32430E-14
   3947.12354   1.00769E-13
   3948.59473   9.34524E-14
   3950.06616   9.37091E-14
   3951.53735  -7.54850E-14
   3953.00854   3.13462E-13
   3954.47974  -7.55953E-14
   3955.95117  -4.11833E-14
   3957.42236   8.17404E-14
   3958.89355  -2.27254E-14
   3960.36475   1.75188E-13
   3961.83594   1.56270E-13
   3963.30737   2.28474E-13
   3964.77856   1.48169E-13
   3966.24976   2.60007E-14
   3967.72095   4.28411E-13
   3969.19238  -1.22550E-13
   3970.66357   1.08275E-13
   3972.13477  -1.40830E-14
   3973.60596   1.00565E-13
   3975.07739   1.64375E-13
   3976.54858  -1.39170E-13
   3978.01978   1.53171E-13
   3979.49097   4.16654E-13
   3980.96240  -2.58981E-14
   3982.43359  -1.02120E-13
   3983.90479  -1.73259E-13
   3985.37598  -8.77040E-15
   3986.84717   1.48374E-14
   3988.31860   1.35032E-13
   3989.78979   4.22330E-14
   3991.26099   1.23436E-13
   3992.73218   1.31957E-13
   3994.20361   3.81093E-14
   3995.67480   3.10971E-13
   3997.14600   1.98302E-13
   3998.61719  -8.61604E-14
   4000.08862  -9.27743E-14
   4001.55981   4.48517E-13
   4003.03101   2.24039E-14
   4004.50220  -2.50889E-13
   4005.97363  -1.35503E-13
   4007.44482  -3.03312E-14
   4008.91602  -2.09788E-13
   4010.38721  -1.32039E-13
   4011.85840   5.95444E-14
   4013.32983   6.69868E-14
   4014.80103   2.28080E-13
   4016.27222  -5.97078E-16
   4017.74341   7.92456E-14
   4019.21484   2.54720E-13
   4020.68604   2.19782E-13
   4022.15723  -2.82920E-14
   4023.62842  -6.96663E-14
   4025.09985   4.22550E-15
   4026.57104   6.96405E-14
   4028.04224  -7.92162E-15
   4029.51343   1.01946E-13
   4030.98486   8.47004E-14
   4032.45605   4.15942E-14
   4033.92725  -1.36684E-13
   4035.39844   4.74843E-14
   4036.86987  -4.32737E-14
   4038.34106   8.58513E-14
   4039.81226   9.03980E-14
   4041.28345   5.03427E-14
   4042.75464  -9.04514E-16
   4044.22607   6.84977E-14
   4045.69727   1.32065E-13
   4047.16846  -5.60750E-15
   4048.63965   1.28235E-13
   4050.11108   1.39667E-13
   4051.58228   2.49315E-14
   4053.05347  -2.46138E-13
   4054.52466  -1.55695E-15
   4055.99609   1.54622E-13
   4057.46729   9.06713E-15
   4058.93848  -6.10071E-14
   4060.40967   8.84124E-14
   4061.88110  -1.00132E-13
   4063.35229  -9.38008E-14
   4064.82349   8.73830E-14
   4066.29468   1.91804E-13
   4067.76587   1.64252E-16
   4069.23730   1.45797E-13
   4070.70850   8.25736E-14
   4072.17969  -1.12384E-13
   4073.65088   6.32253E-14
   4075.12231  -5.04639E-14
   4076.59351   2.30923E-13
   4078.06470   1.13073E-13
   4079.53589  -1.05982E-13
   4081.00732   2.08511E-14
   4082.47852  -9.31728E-14
   4083.94971   1.46700E-13
   4085.42090   5.74083E-14
   4086.89233   7.92329E-14
   4088.36353  -4.25421E-14
   4089.83472  -1.78943E-13
   4091.30591   1.46033E-13
   4092.77710   1.40009E-13
   4094.24854   3.04071E-13
   4095.71973  -5.97632E-15
   4097.19092  -1.47314E-13
   4098.66211   4.38897E-13
   4100.13330   2.72203E-14
   4101.60449   1.48247E-13
   4103.07617   2.38465E-13
   4104.54736   1.32455E-13
   4106.01855   2.07017E-13
   4107.48975  -1.16086E-13
   4108.96094   3.38790E-14
   4110.43213   3.01260E-13
   4111.90332  -5.12576E-14
   4113.37451   1.95779E-14
   4114.84619   1.71864E-13
   4116.31738   4.15007E-14
   4117.78857  -1.11313E-13
   4119.25977   3.93512E-13
   4120.73096   1.90669E-13
   4122.20215  -1.02828E-13
   4123.67334   2.53810E-13
   4125.14453   1.86234E-13
   4126.61572   6.19962E-14
   4128.08740   1.11125E-13
   4129.55859   9.37074E-14
   4131.02979   2.64880E-13
   4132.50098   1.62706E-13
   4133.97217  -1.94031E-14
   4135.44336   1.73225E-13
   4136.91455  -9.47689E-14
   4138.38574   1.50284E-13
   4139.85742   1.49887E-13
   4141.32861   3.39738E-14
   4142.79980   9.69860E-14
   4144.27100   1.25882E-13
   4145.74219   1.63674E-14
   4147.21338   1.26919E-13
   4148.68457   1.38920E-13
   4150.15576  -4.20730E-14
   4151.62695   4.72409E-14
   4153.09863  -4.41124E-14
   4154.56982  -1.89701E-13
   4156.04102  -9.42020E-14
   4157.51221   1.80792E-14
   4158.98340   1.08228E-13
   4160.45459   1.27422E-13
   4161.92578   1.40957E-13
   4163.39697   8.70063E-14
   4164.86865   8.56336E-14
   4166.33984  -4.96087E-14
   4167.81104  -2.74898E-14
   4169.28223  -3.01284E-14
   4170.75342   1.23937E-13
   4172.22461  -1.79438E-15
   4173.69580   1.29176E-14
   4175.16699  -3.80093E-14
   4176.63818   8.50949E-14
   4178.10986   1.42343E-13
   4179.58105  -1.88019E-13
   4181.05225  -9.15533E-16
   4182.52344   3.89746E-14
   4183.99463   1.14924E-13
   4185.46582  -1.30471E-13
   4186.93701  -1.57154E-13
   4188.40820   8.04782E-14
   4189.87988   1.09707E-13
   4191.35107   1.77378E-13
   4192.82227   1.16650E-13
   4194.29346   1.01249E-13
   4195.76465  -8.12353E-14
   4197.23584  -7.60709E-14
   4198.70703   8.09261E-14
   4200.17822  -1.44232E-13
   4201.64941   1.29124E-13
   4203.12109   6.46473E-14
   4204.59229   1.12588E-13
   4206.06348   1.46710E-13
   4207.53467  -8.24142E-14
   4209.00586   6.46637E-14
   4210.47705   1.57462E-14
   4211.94824   3.17495E-14
   4213.41943   2.07608E-14
   4214.89111   1.43185E-13
   4216.36230  -1.22366E-13
   4217.83350  -2.52369E-14
   4219.30469   2.38261E-13
   4220.77588  -6.49135E-14
   4222.24707  -1.41995E-15
   4223.71826  -6.46873E-14
   4225.18945  -7.46710E-14
   4226.66064   3.52164E-14
   4228.13232   5.31857E-14
   4229.60352  -1.65702E-13
   4231.07471  -5.06583E-14
   4232.54590  -3.29447E-14
   4234.01709   6.34448E-14
   4235.48828   2.60651E-15
   4236.95947  -2.53122E-14
   4238.43066   7.17204E-14
   4239.90234   1.36051E-13
   4241.37354  -3.18108E-16
   4242.84473   5.78989E-14
   4244.31592   7.27384E-14
   4245.78711   1.03687E-13
   4247.25830  -7.62972E-14
   4248.72949  -7.87561E-14
   4250.20068  -1.09441E-13
   4251.67236   8.89255E-14
   4253.14355   2.75870E-14
   4254.61475   1.07171E-13
   4256.08594   9.72203E-15
   4257.55713   9.35483E-15
   4259.02832  -1.45478E-13
   4260.49951   3.80259E-14
   4261.97070   8.44920E-14
   4263.44189   1.19786E-13
   4264.91357   1.30527E-13
   4266.38477  -1.45498E-13
   4267.85596  -2.41363E-14
   4269.32715   1.59898E-13
   4270.79834  -4.48228E-14
   4272.26953  -6.82209E-14
   4273.74072  -1.28783E-13
   4275.21191   1.91348E-14
   4276.68359   8.43861E-14
   4278.15479  -8.73404E-15
   4279.62598   2.44959E-14
   4281.09717  -6.38255E-14
   4282.56836  -1.02794E-13
   4284.03955  -8.93305E-14
   4285.51074  -3.57580E-14
   4286.98193   1.21281E-13
   4288.45312   1.91874E-14
   4289.92480   5.09825E-14
   4291.39600   2.55888E-13
   4292.86719   7.62049E-14
   4294.33838   2.25589E-14
   4295.80957   1.86819E-13
   4297.28076   9.03053E-14
   4298.75195  -5.17957E-14
   4300.22314  -4.95756E-14
   4301.69482  -9.77320E-14
   4303.16602   1.15529E-14
   4304.63721   6.87335E-14
   4306.10840   6.33367E-14
   4307.57959   4.81662E-14
   4309.05078   1.31067E-15
   4310.52197  -7.35723E-14
   4311.99316  -3.71014E-14
   4313.46436  -1.63642E-14
   4314.93604  -9.15063E-14
   4316.40723   1.96903E-14
   4317.87842   3.20645E-14
   4319.34961  -2.94784E-14
   4320.82080  -5.09317E-14
   4322.29199   2.09640E-13
   4323.76318   1.60266E-13
   4325.23438   1.13395E-13
   4326.70605   1.64141E-13
   4328.17725   1.14934E-13
   4329.64844   2.31831E-14
   4331.11963  -8.57440E-14
   4332.59082   3.66431E-14
   4334.06201   1.01990E-13
   4335.53320  -3.79243E-14
   4337.00439   1.21353E-13
   4338.47559   3.34605E-13
   4339.94727   3.06421E-13
   4341.41846   9.40885E-14
   4342.88965   1.09281E-13
   4344.36084   1.66903E-13
   4345.83203   8.76443E-14
   4347.30322   9.17542E-14
   4348.77441   1.54159E-13
   4350.24561   1.50568E-13
   4351.71729   7.80521E-14
   4353.18848   9.13133E-15
   4354.65967   7.63927E-15
   4356.13086   6.87720E-14
   4357.60205   1.29266E-13
   4359.07324   8.31591E-14
   4360.54443   1.64368E-13
   4362.01562   1.70222E-13
   4363.48682   2.42798E-13
   4364.95850   2.33745E-13
   4366.42969   1.25556E-13
   4367.90088   2.59556E-14
   4369.37207  -4.11475E-14
   4370.84326   3.17456E-14
   4372.31445   1.11622E-13
   4373.78564   1.14192E-13
   4375.25684  -1.27795E-14
   4376.72852   1.69846E-13
   4378.19971   2.53099E-13
   4379.67090   1.12367E-13
   4381.14209   1.68476E-13
   4382.61328   9.27750E-14
   4384.08447  -6.11180E-14
   4385.55566   1.23437E-13
   4387.02686   7.42100E-14
   4388.49805   1.02830E-13
   4389.96973   1.53212E-13
   4391.44092  -5.22773E-14
   4392.91211  -5.52925E-14
   4394.38330  -1.63623E-13
   4395.85449   1.60054E-13
   4397.32568   9.00323E-14
   4398.79688   1.17461E-13
   4400.26807   1.00726E-13
   4401.73975  -8.82639E-14
   4403.21094   2.20123E-14
   4404.68213   4.22045E-14
   4406.15332   9.60600E-15
   4407.62451   8.98196E-14
   4409.09570   7.57257E-14
   4410.56689   9.14336E-15
   4412.03809   2.10072E-13
   4413.50977   1.48473E-13
   4414.98096  -1.39378E-14
   4416.45215  -4.39240E-14
   4417.92334  -2.29796E-15
   4419.39453  -3.88137E-15
   4420.86572  -7.38824E-14
   4422.33691  -2.95730E-14
   4423.80811   4.40783E-14
   4425.27930  -5.86497E-14
   4426.75098   5.47987E-14
   4428.22217   6.60612E-14
   4429.69336  -9.37603E-14
   4431.16455  -1.87822E-14
   4432.63574   9.09006E-14
   4434.10693   6.99987E-14
   4435.57812   1.00144E-13
   4437.04932  -8.20465E-14
   4438.52100   5.29682E-14
   4439.99219  -7.06101E-14
   4441.46338   8.08764E-14
   4442.93457   1.15582E-13
   4444.40576   2.48190E-13
   4445.87695  -2.86847E-15
   4447.34814   1.20112E-13
   4448.81934   7.00871E-15
   4450.29053   1.37405E-13
   4451.76221  -1.78211E-14
   4453.23340   1.27662E-13
   4454.70459   1.04049E-13
   4456.17578   1.38924E-13
   4457.64697   1.17972E-13
   4459.11816  -9.09359E-14
   4460.58936   3.14606E-14
   4462.06055  -3.03329E-14
   4463.53223   5.39290E-15
   4465.00342   1.01786E-13
   4466.47461   6.86852E-14
   4467.94580   6.08681E-14
   4469.41699  -3.89979E-15
   4470.88818   1.93987E-13
   4472.35938   9.06786E-14
   4473.83057   1.93667E-13
   4475.30176  -5.59032E-14
   4476.77344  -1.75021E-14
   4478.24463  -9.10275E-14
   4479.71582   1.42188E-13
   4481.18701   2.99925E-14
   4482.65820   2.75583E-14
   4484.12939   9.10154E-14
   4485.60059  -5.11570E-14
   4487.07178   1.14365E-13
   4488.54346   1.39781E-14
   4490.01465   5.77615E-15
   4491.48584   4.50361E-14
   4492.95703  -8.45864E-15
   4494.42822  -3.01601E-14
   4495.89941   8.46805E-14
   4497.37061  -2.97051E-14
   4498.84180   5.41223E-14
   4500.31299   1.20241E-14
   4501.78467   1.28276E-13
   4503.25586   1.29830E-13
   4504.72705   5.98398E-14
   4506.19824   1.18372E-13
   4507.66943   1.09496E-13
   4509.14062   8.91725E-14
   4510.61182   1.77955E-13
   4512.08301  -3.37724E-14
   4513.55469  -5.58834E-14
   4515.02588   1.05602E-13
   4516.49707  -5.81766E-14
   4517.96826   1.57163E-14
   4519.43945   1.24238E-14
   4520.91064  -1.70274E-14
   4522.38184   1.13434E-13
   4523.85303   7.11420E-14
   4525.32422   1.02816E-14
   4526.79590   2.24249E-14
   4528.26709   2.40063E-14
   4529.73828   3.48164E-14
   4531.20947  -1.43897E-14
   4532.68066   6.27121E-14
   4534.15186   1.51207E-14
   4535.62305   1.13376E-13
   4537.09424  -2.01379E-15
   4538.56592  -4.35735E-14
   4540.03711  -4.58233E-14
   4541.50830   1.66513E-13
   4542.97949   1.02428E-13
   4544.45068   4.02169E-14
   4545.92188   1.39225E-14
   4547.39307  -5.98561E-14
   4548.86426   8.22791E-14
   4550.33545   9.61294E-14
   4551.80713  -1.67849E-14
   4553.27832  -1.70347E-14
   4554.74951   1.20747E-13
   4556.22070   6.44177E-14
   4557.69189   1.00107E-14
   4559.16309   3.03078E-14
   4560.63428   2.76465E-14
   4562.10547   5.54992E-14
   4563.57715   5.58244E-16
   4565.04834   4.96193E-14
   4566.51953   4.54705E-14
   4567.99072   1.53691E-15
   4569.46191   4.24001E-14
   4570.93311   6.04502E-14
   4572.40430   2.25944E-14
   4573.87549  -4.78762E-15
   4575.34717   1.83430E-14
   4576.81836   7.13975E-14
   4578.28955   1.38884E-14
   4579.76074   4.87435E-14
   4581.23193  -2.05889E-14
   4582.70312   1.77874E-14
   4584.17432   1.49659E-13
   4585.64551   5.77052E-14
   4587.11670  -3.63243E-14
   4588.58838   1.66422E-14
   4590.05957  -2.10755E-14
   4591.53076  -1.54320E-14
   4593.00195  -9.54670E-16
   4594.47314   2.69751E-14
   4595.94434   1.11981E-13
   4597.41553   6.60704E-15
   4598.88672  -1.83581E-14
   4600.35840  -1.01057E-14
   4601.82959   1.95421E-14
   4603.30078  -8.18900E-15
   4604.77197  -6.38306E-14
   4606.24316   3.02265E-14
   4607.71436   1.77382E-14
   4609.18555   3.59882E-14
   4610.65674   1.08475E-14
   4612.12793   3.37941E-14
   4613.59961   3.81779E-14
   4615.07080  -5.97956E-15
   4616.54199   2.12060E-14
   4618.01318   1.36960E-14
   4619.48438  -3.03823E-14
   4620.95557   4.14883E-14
   4622.42676   6.10926E-14
   4623.89795   4.00462E-14
   4625.36963   5.28468E-14
   4626.84082   9.87530E-14
   4628.31201   8.15398E-14
   4629.78320  -7.84685E-15
   4631.25439   3.70601E-14
   4632.72559   4.28345E-14
   4634.19678   2.27871E-14
   4635.66797  -3.95212E-15
   4637.13916   7.77821E-14
   4638.61084  -3.30782E-14
   4640.08203   7.12410E-14
   4641.55322   8.87109E-14
   4643.02441   5.40744E-14
   4644.49561   7.17706E-14
   4645.96680  -8.74439E-15
   4647.43799  -1.64113E-14
   4648.90918   5.32993E-14
   4650.38086   3.83110E-16
   4651.85205  -3.44520E-15
   4653.32324   1.06918E-13
   4654.79443   4.63497E-14
   4656.26562  -2.89585E-14
   4657.73682  -2.28094E-14
   4659.20801   9.74374E-14
   4660.67920   3.38940E-14
   4662.15039  -1.79152E-14
   4663.62207  -4.99583E-14
   4665.09326  -5.21591E-14
   4666.56445   2.54696E-15
   4668.03564   9.91472E-14
   4669.50684   3.22711E-14
   4670.97803  -5.47499E-14
   4672.44922  -8.96452E-15
   4673.92041   2.98313E-14
   4675.39209   2.85325E-14
   4676.86328   6.83494E-14
   4678.33447   5.82492E-14
   4679.80566   6.95794E-14
   4681.27686   2.22994E-13
   4682.74805   5.52787E-13
   4684.21924   6.97895E-13
   4685.69043   5.04853E-13
   4687.16162   3.59428E-13
   4688.63330   2.13295E-13
   4690.10449   7.54040E-14
   4691.57568   1.68252E-14
   4693.04688   1.82586E-14
   4694.51807   6.79266E-14
   4695.98926   1.24695E-13
   4697.46045   1.05992E-14
   4698.93164   5.18903E-14
   4700.40332   1.39257E-13
   4701.87451  -5.43950E-14
   4703.34570  -5.28243E-14
   4704.81689   3.37424E-14
   4706.28809   5.77438E-14
   4707.75928   8.60637E-15
   4709.23047   2.97481E-14
   4710.70166   5.66198E-14
   4712.17285   8.86867E-15
   4713.64453   5.06698E-14
   4715.11572   7.27515E-14
   4716.58691   3.11201E-14
   4718.05811   1.01829E-13
   4719.52930   5.84136E-14
   4721.00049   3.64542E-14
   4722.47168   7.21097E-15
   4723.94287   6.93166E-14
   4725.41455   4.12660E-14
   4726.88574   7.16768E-14
   4728.35693   2.13913E-14
   4729.82812   1.23599E-14
   4731.29932   1.81624E-15
   4732.77051   1.46793E-14
   4734.24170  -7.48895E-14
   4735.71289   3.10855E-14
   4737.18457   2.46324E-14
   4738.65576   2.00978E-14
   4740.12695  -1.14031E-14
   4741.59814  -3.33677E-15
   4743.06934  -1.78582E-15
   4744.54053   5.22320E-14
   4746.01172   1.35119E-14
   4747.48291   5.62696E-15
   4748.95410   1.06318E-13
   4750.42578   7.90785E-14
   4751.89697   7.99840E-14
   4753.36816  -1.31715E-14
   4754.83936   2.32912E-14
   4756.31055   3.62325E-14
   4757.78174   1.24613E-14
   4759.25293   5.09746E-14
   4760.72412   3.92963E-14
   4762.19580  -2.75713E-14
   4763.66699  -4.34139E-14
   4765.13818   5.37380E-14
   4766.60938   8.30553E-15
   4768.08057  -1.95266E-14
   4769.55176  -1.05561E-14
   4771.02295   3.34999E-14
   4772.49414  -1.32506E-14
   4773.96533  -1.23665E-14
   4775.43701   6.73043E-14
   4776.90820   8.28100E-14
   4778.37939  -3.60327E-14
   4779.85059   2.05538E-14
   4781.32178   3.33962E-14
   4782.79297   3.43747E-15
   4784.26416  -4.64302E-15
   4785.73535  -4.06871E-15
   4787.20703   8.30196E-15
   4788.67822  -2.74731E-14
   4790.14941   3.00074E-15
   4791.62061   7.43428E-14
   4793.09180   2.95657E-14
   4794.56299  -1.63116E-15
   4796.03418  -2.68870E-14
   4797.50537   5.39931E-14
   4798.97656   2.40894E-14
   4800.44824  -9.24281E-15
   4801.91943   6.88838E-14
   4803.39062   2.40212E-14
   4804.86182   1.73992E-15
   4806.33301   1.05967E-13
   4807.80420   1.53340E-14
   4809.27539  -3.45804E-14
