#  puvul.274  455185.54396    1.0
#     wave       flux
   4224.42969   1.76000E-13
   4225.90381  -8.60348E-14
   4227.37744   6.79437E-14
   4228.85156   6.75561E-13
   4230.32520  -4.96334E-13
   4231.79932  -7.29286E-13
   4233.27295   7.17717E-13
   4234.74658   3.73296E-13
   4236.22070   5.86299E-13
   4237.69434   6.97977E-14
   4239.16846   1.27294E-13
   4240.64209  -2.02365E-13
   4242.11621   1.99057E-13
   4243.58984  -7.55835E-13
   4245.06396   5.05895E-13
   4246.53760   1.02411E-12
   4248.01172  -6.04590E-13
   4249.48535  -2.69145E-13
   4250.95947   4.01217E-13
   4252.43311  -1.17441E-13
   4253.90674   8.82669E-14
   4255.38086   9.37942E-13
   4256.85449   7.30806E-14
   4258.32861   8.49742E-14
   4259.80225   6.36657E-14
   4261.27637  -4.87961E-14
   4262.75000   4.19561E-13
   4264.22412   5.56529E-13
   4265.69775   4.55956E-13
   4267.17188   7.32249E-13
   4268.64551  -2.33934E-13
   4270.11963   9.70815E-14
   4271.59326   8.63487E-13
   4273.06689   2.86014E-15
   4274.54102  -5.48050E-13
   4276.01465   5.16662E-13
   4277.48877   2.47362E-13
   4278.96240  -6.47027E-13
   4280.43652   1.82172E-13
   4281.91016  -1.66901E-13
   4283.38428  -6.34036E-13
   4284.85791  -2.09103E-13
   4286.33203  -1.49744E-13
   4287.80566  -6.02331E-15
   4289.27979   1.53446E-13
   4290.75342   7.89007E-14
   4292.22705   7.35481E-13
   4293.70117  -4.17886E-13
   4295.17480   3.52215E-13
   4296.64893   2.50163E-13
   4298.12256  -6.26820E-14
   4299.59668  -3.30264E-13
   4301.07031  -3.96816E-13
   4302.54443   1.73059E-14
   4304.01807  -1.00231E-13
   4305.49219   6.72516E-13
   4306.96582   2.95716E-13
   4308.43994  -6.47475E-13
   4309.91357  -1.65266E-13
   4311.38721   2.60974E-13
   4312.86133   4.88199E-13
   4314.33496   1.38632E-13
   4315.80908   1.89419E-13
   4317.28271   5.54172E-13
   4318.75684  -4.34755E-13
   4320.23047   1.84507E-13
   4321.70459   9.92481E-13
   4323.17822   3.65953E-14
   4324.65234   3.46752E-13
   4326.12598  -6.08231E-13
   4327.60010  -4.72231E-13
   4329.07373  -3.60883E-14
   4330.54785   4.47905E-13
   4332.02148   5.02895E-13
   4333.49512   1.31953E-13
   4334.96924   6.22242E-13
   4336.44287   1.69167E-12
   4337.91699   2.61288E-12
   4339.39062   2.02370E-12
   4340.86475   8.65959E-13
   4342.33838   9.51430E-13
   4343.81250   5.62315E-13
   4345.28613   6.10395E-13
   4346.76025   2.92239E-13
   4348.23389   1.72703E-13
   4349.70801  -6.06722E-13
   4351.18164  -1.21481E-13
   4352.65527   3.85493E-13
   4354.12939   6.49460E-14
   4355.60303  -8.15102E-14
   4357.07715  -1.90515E-13
   4358.55078   2.64944E-13
   4360.02490   1.16257E-12
   4361.49854   1.00733E-12
   4362.97266   1.63716E-12
   4364.44629   7.29477E-14
   4365.92041   8.13038E-14
   4367.39404   3.70766E-13
   4368.86816   3.45688E-13
   4370.34180   2.15139E-13
   4371.81543   4.75256E-13
   4373.28955   8.94493E-13
   4374.76318   3.07602E-13
   4376.23730   4.09601E-13
   4377.71094  -1.64603E-13
   4379.18506  -2.69938E-14
   4380.65869   4.69499E-13
   4382.13281   3.28637E-13
   4383.60645  -1.20576E-14
   4385.08057  -1.57356E-13
   4386.55420   7.35460E-13
   4388.02832   6.16567E-13
   4389.50195   4.63834E-15
   4390.97559   7.53345E-13
   4392.44971   2.48112E-13
   4393.92334   5.38362E-13
   4395.39746   3.82446E-13
   4396.87109   4.66385E-13
   4398.34521   1.83522E-13
   4399.81885  -3.32849E-13
   4401.29297   2.35566E-14
   4402.76660   9.88142E-14
   4404.24072  -3.13373E-13
   4405.71436  -1.47924E-13
   4407.18848  -1.39847E-13
   4408.66211   4.47388E-13
   4410.13574   7.45849E-13
   4411.60986   8.16469E-13
   4413.08350   2.40038E-13
   4414.55762   1.06985E-12
   4416.03125  -1.04579E-13
   4417.50537  -2.48100E-13
   4418.97900   2.90977E-13
   4420.45312  -2.08318E-13
   4421.92676   3.09019E-15
   4423.40088   4.08105E-13
   4424.87451   4.13174E-13
   4426.34863   3.87163E-14
   4427.82227   4.59121E-13
   4429.29590  -4.17950E-13
   4430.77002  -4.62802E-13
   4432.24365   2.32754E-13
   4433.71777  -6.35420E-15
   4435.19141   2.06155E-13
   4436.66553   5.31435E-13
   4438.13916  -2.11242E-14
   4439.61328  -1.19995E-13
   4441.08691  -4.05013E-13
   4442.56104  -3.90590E-14
   4444.03467  -1.38500E-13
   4445.50879   3.10903E-13
   4446.98242   5.16271E-13
   4448.45605   4.26615E-13
   4449.93018   1.06714E-12
   4451.40381   2.59467E-13
   4452.87793  -1.54778E-13
   4454.35156   2.48058E-13
   4455.82568   6.73365E-13
   4457.29932   1.41942E-13
   4458.77344   2.69886E-14
   4460.24707  -3.85310E-13
   4461.72119   3.85810E-14
   4463.19482   1.04313E-12
   4464.66895  -1.87923E-13
   4466.14258   2.09559E-13
   4467.61621   6.55699E-13
   4469.09033   5.75931E-13
   4470.56396   2.85390E-13
   4472.03809  -4.36543E-13
   4473.51172   2.74493E-13
   4474.98584   2.53715E-13
   4476.45947  -2.48527E-13
   4477.93359   4.07078E-13
   4479.40723   3.04240E-13
   4480.88135  -2.02687E-14
   4482.35498   2.58694E-13
   4483.82910  -1.54887E-13
   4485.30273   1.84892E-13
   4486.77637   1.75262E-13
   4488.25049  -6.40647E-14
   4489.72412   3.02575E-13
   4491.19824  -3.10022E-13
   4492.67188   3.30686E-13
   4494.14600   1.79699E-13
   4495.61963  -8.92991E-14
   4497.09375  -5.83923E-14
   4498.56738  -4.64384E-13
   4500.04150  -1.13850E-13
   4501.51514  -1.43810E-13
   4502.98926   6.79444E-14
   4504.46289   2.31089E-13
   4505.93652   4.28400E-13
   4507.41064   4.38898E-14
   4508.88428   1.88842E-16
   4510.35840   2.30153E-13
   4511.83203   2.39829E-13
   4513.30615  -2.14752E-13
   4514.77979   3.09524E-13
   4516.25391   1.03862E-13
   4517.72754  -3.64249E-13
   4519.20166   6.48049E-13
   4520.67529   1.74679E-13
   4522.14941  -1.20700E-13
   4523.62305   5.50791E-13
   4525.09668   6.51499E-15
   4526.57080  -4.17001E-13
   4528.04443  -4.30961E-13
   4529.51855  -2.72676E-13
   4530.99219  -4.81718E-14
   4532.46631  -1.97713E-13
   4533.93994  -7.64157E-14
   4535.41406  -2.94093E-14
   4536.88770  -3.56527E-13
   4538.36182  -2.98407E-13
   4539.83545   3.44929E-13
   4541.30957   6.43889E-13
   4542.78320   8.27551E-13
   4544.25684   6.22438E-13
   4545.73096   8.79980E-14
   4547.20459   8.53996E-14
   4548.67871   5.62613E-13
   4550.15234   3.25938E-13
   4551.62646   6.58992E-13
   4553.10010   2.79469E-13
   4554.57422   2.88554E-13
   4556.04785   1.63390E-13
   4557.52197  -1.87698E-13
   4558.99561   3.06773E-13
   4560.46973   7.18470E-13
   4561.94336   2.63154E-13
   4563.41699   3.70985E-13
   4564.89111   3.11169E-13
   4566.36475   2.63393E-13
   4567.83887  -3.52488E-14
   4569.31250   3.87323E-13
   4570.78662  -7.24175E-14
   4572.26025   1.01948E-13
   4573.73438   5.97872E-13
   4575.20801  -1.55096E-13
   4576.68213   7.52093E-14
   4578.15576  -3.00740E-13
   4579.62988   2.10932E-13
   4581.10352   5.52193E-13
   4582.57715   4.72606E-14
   4584.05127   1.25390E-13
   4585.52490   4.20346E-13
   4586.99902   6.76254E-13
   4588.47266   1.32050E-13
   4589.94678   2.09205E-13
   4591.42041   3.04479E-13
   4592.89453   4.00339E-13
   4594.36816   3.03682E-13
   4595.84229  -6.27502E-14
   4597.31592   6.10383E-14
   4598.79004   2.34135E-13
   4600.26367   1.76094E-13
   4601.73730  -1.93256E-13
   4603.21143   1.94944E-13
   4604.68506  -1.76331E-14
   4606.15918   3.68176E-13
   4607.63281  -4.23723E-13
   4609.10693   8.86756E-14
   4610.58057  -1.69081E-13
   4612.05469  -3.23374E-13
   4613.52832  -5.30082E-14
   4615.00244   4.06266E-14
   4616.47607   1.79948E-13
   4617.95020  -3.37126E-13
   4619.42383   2.03228E-13
   4620.89746   8.49128E-14
   4622.37158  -6.98779E-14
   4623.84521   2.04112E-13
   4625.31934  -2.57790E-13
   4626.79297   9.60783E-14
   4628.26709   3.34017E-13
   4629.74072  -5.08978E-14
   4631.21484   2.22551E-14
   4632.68848   5.60959E-13
   4634.16260  -3.21280E-14
   4635.63623   5.43124E-13
   4637.11035   3.64409E-13
   4638.58398  -5.22260E-14
   4640.05762   3.91565E-13
   4641.53174   2.01838E-13
   4643.00537   2.36191E-13
   4644.47949   2.36018E-13
   4645.95312   1.96107E-13
   4647.42725  -1.46977E-13
   4648.90088   1.35738E-13
   4650.37500   5.09145E-13
   4651.84863   5.67838E-13
   4653.32275  -1.21995E-13
   4654.79639   2.70671E-13
   4656.27051   8.94968E-14
   4657.74414   4.34439E-13
   4659.21777   5.06652E-13
   4660.69189   1.35949E-13
   4662.16553   4.62366E-14
   4663.63965   1.77085E-13
   4665.11328   1.26132E-14
   4666.58740  -2.64256E-13
   4668.06104   4.88061E-14
   4669.53516   6.94549E-13
   4671.00879   1.58761E-13
   4672.48291   1.29773E-13
   4673.95654   1.21923E-13
   4675.43066   3.33591E-13
   4676.90430  -2.00545E-13
   4678.37793  -3.67947E-13
   4679.85205   2.72762E-13
   4681.32568   1.21685E-12
   4682.79980   3.14869E-12
   4684.27344   5.97967E-12
   4685.74756   5.97378E-12
   4687.22119   2.94943E-12
   4688.69531   1.93585E-12
   4690.16895   1.21376E-12
   4691.64307   1.30196E-13
   4693.11670  -3.18653E-14
   4694.59082   3.88149E-13
   4696.06445   7.36200E-13
   4697.53809   6.01298E-14
   4699.01221   3.15164E-13
   4700.48584   4.16341E-13
   4701.95996   5.02247E-13
   4703.43359   4.93709E-14
   4704.90771   2.95131E-13
   4706.38135   2.24996E-13
   4707.85547   2.19340E-13
   4709.32910   1.96289E-14
   4710.80322  -1.57547E-13
   4712.27686   6.80339E-13
   4713.75098   7.04098E-13
   4715.22461   1.65020E-13
   4716.69824  -6.37055E-13
   4718.17236   2.49231E-13
   4719.64600   3.18486E-14
   4721.12012  -3.42536E-14
   4722.59375   8.49741E-14
   4724.06787   1.91443E-13
   4725.54150  -2.20520E-13
   4727.01562   8.01837E-13
   4728.48926   2.44048E-13
   4729.96338   6.64752E-13
   4731.43701   4.00786E-14
   4732.91113   1.13368E-13
   4734.38477  -2.64921E-13
   4735.85840   5.00575E-13
   4737.33252  -2.74328E-13
