#  puvul.271  455147.56501   30.0
#     wave       flux
   3918.84741   8.39864E-15
   3920.32178   1.80003E-14
   3921.79590   1.82074E-14
   3923.27002   2.26656E-14
   3924.74438   2.08460E-14
   3926.21851   9.65106E-15
   3927.69263   1.47579E-14
   3929.16699   2.24695E-14
   3930.64111   1.59887E-14
   3932.11523   1.79011E-14
   3933.58936   1.70240E-14
   3935.06372   1.95797E-14
   3936.53784   2.43055E-14
   3938.01196   1.80336E-14
   3939.48633   1.46071E-14
   3940.96045   1.43432E-14
   3942.43457   2.10020E-14
   3943.90894   1.86961E-14
   3945.38306   8.58005E-15
   3946.85718   1.83905E-14
   3948.33130   1.62168E-14
   3949.80566   1.41796E-14
   3951.27979   1.27399E-14
   3952.75391   1.38086E-14
   3954.22827   1.17933E-14
   3955.70239   1.44716E-14
   3957.17651   1.30172E-14
   3958.65088   1.31137E-14
   3960.12500   1.62486E-14
   3961.59912   1.70278E-14
   3963.07349   4.98224E-14
   3964.54761   1.04385E-13
   3966.02173   1.43517E-13
   3967.49585   1.70640E-13
   3968.97021   1.53646E-13
   3970.44434   1.03113E-13
   3971.91846   6.77956E-14
   3973.39282   3.51395E-14
   3974.86694   1.77751E-14
   3976.34106   1.10633E-14
   3977.81543   1.53856E-14
   3979.28955   1.29320E-14
   3980.76367   9.77618E-15
   3982.23804   1.70672E-14
   3983.71216   1.77003E-14
   3985.18628   1.27679E-14
   3986.66040   1.77973E-14
   3988.13477   1.87999E-14
   3989.60889   1.96976E-14
   3991.08301   1.37814E-14
   3992.55737   1.82641E-14
   3994.03149   1.86239E-14
   3995.50562   9.11584E-15
   3996.97998   1.50880E-14
   3998.45410   1.44570E-14
   3999.92822   1.77822E-14
   4001.40234   1.82420E-14
   4002.87671   1.60086E-14
   4004.35083   1.89761E-14
   4005.82495   1.68146E-14
   4007.29932   1.71058E-14
   4008.77344   1.80498E-14
   4010.24756   1.68703E-14
   4011.72192   1.85798E-14
   4013.19604   1.53771E-14
   4014.67017   1.42759E-14
   4016.14453   1.08394E-14
   4017.61865   1.80635E-14
   4019.09277   1.41716E-14
   4020.56689   1.79802E-14
   4022.04126   1.68209E-14
   4023.51538   3.42467E-14
   4024.98950   4.10150E-14
   4026.46387   3.67491E-14
   4027.93799   2.48546E-14
   4029.41211   1.57801E-14
   4030.88647   1.52095E-14
   4032.36060   1.68761E-14
   4033.83472   1.09116E-14
   4035.30884   1.12446E-14
   4036.78320   2.14828E-14
   4038.25732   1.47714E-14
   4039.73145   1.15911E-14
   4041.20581   1.28403E-14
   4042.67993   1.20661E-14
   4044.15405   1.42381E-14
   4045.62842   1.39667E-14
   4047.10254   1.38464E-14
   4048.57666   1.56613E-14
   4050.05103   5.85450E-15
   4051.52515   1.76207E-14
   4052.99927   1.34980E-14
   4054.47339   1.74617E-14
   4055.94775   1.26025E-14
   4057.42188   1.59010E-14
   4058.89600   1.39092E-14
   4060.37036   1.62670E-14
   4061.84448   1.40711E-14
   4063.31860   1.37260E-14
   4064.79297   1.77666E-14
   4066.26709   3.07014E-14
   4067.74121   3.09430E-14
   4069.21558   3.63759E-14
   4070.68970   3.52841E-14
   4072.16382   2.31038E-14
   4073.63794   2.23570E-14
   4075.11230   2.38333E-14
   4076.58643   2.00119E-14
   4078.06055   1.47842E-14
   4079.53491   1.00467E-14
   4081.00903   1.41109E-14
   4082.48315   9.45462E-15
   4083.95752   1.43407E-14
   4085.43164   1.54845E-14
   4086.90576   1.56410E-14
   4088.37988   1.40013E-14
   4089.85425   1.33668E-14
   4091.32837   1.47480E-14
   4092.80249   1.84942E-14
   4094.27686   2.53852E-14
   4095.75098   3.45914E-14
   4097.22510   6.59822E-14
   4098.69922   1.22200E-13
   4100.17334   1.63221E-13
   4101.64795   1.58866E-13
   4103.12207   1.11264E-13
   4104.59619   6.23853E-14
   4106.07031   3.07523E-14
   4107.54443   1.96363E-14
   4109.01855   1.47795E-14
   4110.49316   1.12630E-14
   4111.96729   1.52070E-14
   4113.44141   1.51097E-14
   4114.91553   1.48703E-14
   4116.38965   1.64385E-14
   4117.86377   1.60578E-14
   4119.33789   1.20686E-14
   4120.81250   2.06365E-14
   4122.28662   1.91523E-14
   4123.76074   1.63721E-14
   4125.23486   1.19733E-14
   4126.70898   9.38919E-15
   4128.18311   1.28768E-14
   4129.65771   1.81571E-14
   4131.13184   1.76758E-14
   4132.60596   1.62211E-14
   4134.08008   1.27506E-14
   4135.55420   1.13012E-14
   4137.02832   1.55120E-14
   4138.50244   1.32888E-14
   4139.97705   1.39527E-14
   4141.45117   2.08355E-14
   4142.92529   2.19168E-14
   4144.39941   2.14175E-14
   4145.87354   2.13918E-14
   4147.34766   1.33470E-14
   4148.82178   1.58721E-14
   4150.29639   1.98963E-14
   4151.77051   1.64291E-14
   4153.24463   1.45319E-14
   4154.71875   4.75322E-15
   4156.19287   1.37426E-14
   4157.66699   1.56315E-14
   4159.14160   1.39143E-14
   4160.61572   1.43431E-14
   4162.08984   1.48664E-14
   4163.56396   1.43308E-14
   4165.03809   1.65218E-14
   4166.51221   1.58302E-14
   4167.98633   1.41977E-14
   4169.46094   1.57364E-14
   4170.93506   1.39765E-14
   4172.40918   1.85842E-14
   4173.88330   2.08766E-14
   4175.35742   1.92958E-14
   4176.83154   1.97712E-14
   4178.30615   2.38653E-14
   4179.78027   2.47344E-14
   4181.25439   2.25878E-14
   4182.72852   1.82009E-14
   4184.20264   1.43305E-14
   4185.67676   1.77851E-14
   4187.15088   1.43621E-14
   4188.62549   1.45925E-14
   4190.09961   1.43089E-14
   4191.57373   1.24808E-14
   4193.04785   1.39848E-14
   4194.52197   1.73755E-14
   4195.99609   7.91524E-15
   4197.47070   2.87671E-14
   4198.94482   3.15053E-14
   4200.41895   2.61131E-14
   4201.89307   2.25961E-14
   4203.36719   1.80088E-14
   4204.84131   1.60375E-14
   4206.31543   2.23291E-14
   4207.79004   1.92757E-14
   4209.26416   1.68465E-14
   4210.73828   1.56027E-14
   4212.21240   1.78605E-14
   4213.68652   1.41269E-14
   4215.16064   1.39920E-14
   4216.63525   1.54399E-14
   4218.10938   1.41720E-14
   4219.58350   1.43206E-14
   4221.05762   1.72229E-14
   4222.53174   1.37895E-14
   4224.00586   1.69000E-14
   4225.47998   1.58804E-14
   4226.95459   1.35844E-14
   4228.42871   1.41740E-14
   4229.90283   1.67146E-14
   4231.37695   1.82159E-14
   4232.85107   1.68236E-14
   4234.32520   1.51580E-14
   4235.79932   1.61523E-14
   4237.27393   1.47195E-14
   4238.74805   1.50155E-14
   4240.22217   1.94580E-14
   4241.69629   1.87472E-14
   4243.17041   1.70355E-14
   4244.64453   3.19170E-14
   4246.11914   2.61255E-14
   4247.59326   1.61853E-14
   4249.06738   1.61358E-14
   4250.54150   1.70884E-14
   4252.01562   1.41100E-14
   4253.48975   1.43822E-14
   4254.96387   1.50017E-14
   4256.43848   1.38652E-14
   4257.91260   1.33651E-14
   4259.38672   1.51596E-14
   4260.86084   1.34690E-14
   4262.33496   1.46049E-14
   4263.80908   1.61795E-14
   4265.28369   1.38712E-14
   4266.75781   1.62422E-14
   4268.23193   1.74214E-14
   4269.70605   1.50250E-14
   4271.18018   1.48717E-14
   4272.65430   1.03109E-14
   4274.12842   1.60862E-14
   4275.60303   2.33291E-14
   4277.07715   2.27363E-14
   4278.55127   2.12429E-14
   4280.02539   1.57430E-14
   4281.49951   1.52089E-14
   4282.97363   1.16177E-14
   4284.44824   1.91820E-14
   4285.92236   2.41940E-14
   4287.39648   2.03220E-14
   4288.87061   2.07673E-14
   4290.34473   1.66833E-14
   4291.81885   1.62459E-14
   4293.29297   1.47522E-14
   4294.76758   1.49939E-14
   4296.24170   1.62927E-14
   4297.71582   1.62008E-14
   4299.18994   1.59727E-14
   4300.66406   1.64455E-14
   4302.13818   1.52362E-14
   4303.61279   1.50352E-14
   4305.08691   1.42464E-14
   4306.56104   1.81353E-14
   4308.03516   1.39894E-14
   4309.50928   1.58483E-14
   4310.98340   1.62179E-14
   4312.45752   1.55224E-14
   4313.93213   1.74023E-14
   4315.40625   1.61979E-14
   4316.88037   1.59502E-14
   4318.35449   2.10642E-14
   4319.82861   2.01737E-14
   4321.30273   1.67432E-14
   4322.77734   1.63959E-14
   4324.25146   1.72163E-14
   4325.72559   1.60461E-14
   4327.19971   1.69064E-14
   4328.67383   1.70671E-14
   4330.14795   1.84676E-14
   4331.62207   2.05021E-14
   4333.09668   2.11099E-14
   4334.57080   3.04382E-14
   4336.04492   7.69602E-14
   4337.51904   1.88166E-13
   4338.99316   2.72884E-13
   4340.46729   2.63244E-13
   4341.94141   1.83577E-13
   4343.41602   9.35300E-14
   4344.89014   4.80077E-14
   4346.36426   2.75918E-14
   4347.83838   1.93127E-14
   4349.31250   1.99641E-14
   4350.78662   2.26058E-14
   4352.26123   2.31374E-14
   4353.73535   2.12431E-14
   4355.20947   2.08253E-14
   4356.68359   2.77511E-14
   4358.15771   4.14679E-14
   4359.63184   8.89945E-14
   4361.10596   1.66468E-13
   4362.58057   1.89916E-13
   4364.05469   1.41736E-13
   4365.52881   7.13284E-14
   4367.00293   3.50816E-14
   4368.47705   2.00312E-14
   4369.95117   1.68788E-14
   4371.42578   1.45337E-14
   4372.89990   1.91112E-14
   4374.37402   1.90126E-14
   4375.84814   1.63562E-14
   4377.32227   1.75379E-14
   4378.79639   1.71577E-14
   4380.27051   1.66693E-14
   4381.74512   1.68999E-14
   4383.21924   1.75220E-14
   4384.69336   1.70864E-14
   4386.16748   2.49875E-14
   4387.64160   2.51322E-14
   4389.11572   2.08843E-14
   4390.59033   1.69786E-14
   4392.06445   1.53786E-14
   4393.53857   1.47450E-14
   4395.01270   1.68614E-14
   4396.48682   1.44898E-14
   4397.96094   1.87176E-14
   4399.43506   1.09093E-14
   4400.90967   1.43955E-14
   4402.38379   1.66900E-14
   4403.85791   1.63658E-14
   4405.33203   1.47166E-14
   4406.80615   1.65729E-14
   4408.28027   1.57482E-14
   4409.75488   1.64869E-14
   4411.22900   1.92081E-14
   4412.70312   2.56097E-14
   4414.17725   3.03279E-14
   4415.65137   3.26997E-14
   4417.12549   2.56392E-14
   4418.59961   1.95301E-14
   4420.07422   1.91457E-14
   4421.54834   1.46988E-14
   4423.02246   1.59603E-14
   4424.49658   1.58041E-14
   4425.97070   1.41870E-14
   4427.44482   1.36458E-14
   4428.91895   1.25229E-14
   4430.39355   1.45608E-14
   4431.86768   1.31786E-14
   4433.34180   1.53082E-14
   4434.81592   1.38327E-14
   4436.29004   1.54425E-14
   4437.76416   1.37105E-14
   4439.23877   1.45604E-14
   4440.71289   1.50522E-14
   4442.18701   1.43901E-14
   4443.66113   1.48123E-14
   4445.13525   1.61541E-14
   4446.60938   1.67187E-14
   4448.08350   1.68669E-14
   4449.55811   2.05152E-14
   4451.03223   1.94549E-14
   4452.50635   1.84860E-14
   4453.98047   1.46571E-14
   4455.45459   1.16982E-14
   4456.92871   2.20034E-14
   4458.40332   1.95027E-14
   4459.87744   1.77657E-14
   4461.35156   1.61090E-14
   4462.82568   1.47281E-14
   4464.29980   1.55534E-14
   4465.77393   1.63640E-14
   4467.24805   2.05919E-14
   4468.72266   3.47922E-14
   4470.19678   4.35373E-14
   4471.67090   4.42469E-14
   4473.14502   3.59955E-14
   4474.61914   2.48921E-14
   4476.09326   1.82978E-14
   4477.56787   1.71843E-14
   4479.04199   1.64453E-14
   4480.51611   1.31206E-14
   4481.99023   1.43772E-14
   4483.46436   1.52315E-14
   4484.93848   1.31449E-14
   4486.41260   1.52996E-14
   4487.88721   2.02420E-14
   4489.36133   2.35202E-14
   4490.83545   2.29398E-14
   4492.30957   1.89439E-14
   4493.78369   1.79467E-14
   4495.25781   1.49131E-14
   4496.73242   1.57119E-14
   4498.20654   1.60652E-14
   4499.68066   1.56047E-14
   4501.15479   1.62702E-14
   4502.62891   1.54432E-14
   4504.10303   1.39046E-14
   4505.57715   1.39228E-14
   4507.05176   1.47211E-14
   4508.52588   1.88269E-14
   4510.00000   2.02536E-14
   4511.47412   1.65419E-14
   4512.94824   1.86903E-14
   4514.42236   1.79692E-14
   4515.89648   2.16078E-14
   4517.37109   2.24840E-14
   4518.84521   2.19253E-14
   4520.31934   2.09533E-14
   4521.79346   1.88763E-14
   4523.26758   2.21071E-14
   4524.74170   1.67325E-14
   4526.21631   1.49804E-14
   4527.69043   1.57885E-14
   4529.16455   1.54004E-14
   4530.63867   1.70919E-14
   4532.11279   1.63248E-14
   4533.58691   1.58376E-14
   4535.06104   1.58894E-14
   4536.53564   1.62756E-14
   4538.00977   2.35090E-14
   4539.48389   3.72028E-14
   4540.95801   4.91656E-14
   4542.43213   4.58575E-14
   4543.90625   2.95786E-14
   4545.38086   1.98349E-14
   4546.85498   1.56011E-14
   4548.32910   1.84818E-14
   4549.80322   1.62992E-14
   4551.27734   1.70372E-14
   4552.75146   2.00165E-14
   4554.22559   2.13225E-14
   4555.70020   2.00853E-14
   4557.17432   1.86585E-14
   4558.64844   1.77530E-14
   4560.12256   1.72532E-14
   4561.59668   1.55380E-14
   4563.07080   1.65660E-14
   4564.54541   1.59232E-14
   4566.01953   1.57929E-14
   4567.49365   1.78207E-14
   4568.96777   1.69180E-14
   4570.44189   2.21347E-14
   4571.91602   2.37499E-14
   4573.39014   2.10466E-14
   4574.86475   2.14630E-14
   4576.33887   2.07960E-14
   4577.81299   1.64936E-14
   4579.28711   1.78779E-14
   4580.76123   2.16751E-14
   4582.23535   2.22822E-14
   4583.70996   2.30312E-14
   4585.18408   1.94344E-14
   4586.65820   1.71580E-14
   4588.13232   1.60968E-14
   4589.60645   1.24974E-14
   4591.08057   1.51527E-14
   4592.55469   1.44788E-14
   4594.02930   1.48144E-14
   4595.50342   1.70437E-14
   4596.97754   1.60251E-14
   4598.45166   1.38252E-14
   4599.92578   1.37045E-14
   4601.39990   1.40710E-14
   4602.87402   1.81885E-14
   4604.34863   1.91787E-14
   4605.82275   2.01591E-14
   4607.29688   1.86711E-14
   4608.77100   1.76062E-14
   4610.24512   1.52398E-14
   4611.71924   1.54835E-14
   4613.19385   1.69250E-14
   4614.66797   1.77291E-14
   4616.14209   1.47025E-14
   4617.61621   1.76434E-14
   4619.09033   1.59787E-14
   4620.56445   1.51139E-14
   4622.03857   1.75728E-14
   4623.51318   1.68737E-14
   4624.98730   1.73641E-14
   4626.46143   1.82327E-14
   4627.93555   2.28367E-14
   4629.40967   2.97819E-14
   4630.88379   2.96593E-14
   4632.35840   3.07989E-14
   4633.83252   3.33622E-14
   4635.30664   2.72313E-14
   4636.78076   2.47314E-14
   4638.25488   3.66544E-14
   4639.72900   4.77841E-14
   4641.20312   4.16974E-14
   4642.67773   3.34988E-14
   4644.15186   2.55039E-14
   4645.62598   2.22397E-14
   4647.10010   2.42995E-14
   4648.57422   2.44647E-14
   4650.04834   2.35973E-14
   4651.52295   2.56402E-14
   4652.99707   2.18095E-14
   4654.47119   2.41733E-14
   4655.94531   2.80016E-14
   4657.41943   3.23768E-14
   4658.89355   2.72773E-14
   4660.36768   2.07085E-14
   4661.84229   2.09312E-14
   4663.31641   2.03401E-14
   4664.79053   2.18150E-14
   4666.26465   2.37898E-14
   4667.73877   2.29963E-14
   4669.21289   2.39035E-14
   4670.68750   2.09737E-14
   4672.16162   2.26917E-14
   4673.63574   2.38943E-14
   4675.10986   2.63958E-14
   4676.58398   2.41163E-14
   4678.05811   2.78718E-14
   4679.53223   3.85854E-14
   4681.00684   8.91095E-14
   4682.48096   3.24008E-13
   4683.95508   6.94914E-13
   4685.42920   8.64870E-13
   4686.90332   6.73163E-13
   4688.37744   3.69026E-13
   4689.85156   1.48070E-13
   4691.32617   5.16109E-14
   4692.80029   2.79056E-14
   4694.27441   2.51073E-14
   4695.74854   2.81145E-14
   4697.22266   3.23195E-14
   4698.69678   4.03712E-14
   4700.17139   3.67253E-14
   4701.64551   3.10755E-14
   4703.11963   2.57995E-14
   4704.59375   2.56130E-14
   4706.06787   2.10139E-14
   4707.54199   2.08817E-14
   4709.01611   2.35730E-14
   4710.49072   3.10978E-14
   4711.96484   3.68228E-14
   4713.43896   4.61283E-14
   4714.91309   4.46335E-14
   4716.38721   3.32868E-14
   4717.86133   2.46581E-14
   4719.33594   1.87803E-14
   4720.81006   2.51644E-14
   4722.28418   3.91999E-14
   4723.75830   4.81457E-14
   4725.23242   4.28113E-14
   4726.70654   3.91903E-14
   4728.18066   3.12449E-14
   4729.65527   2.65502E-14
   4731.12939   2.22104E-14
   4732.60352   1.89697E-14
   4734.07764   2.01887E-14
   4735.55176   1.67725E-14
   4737.02588   1.76167E-14
   4738.50049   2.17761E-14
   4739.97461   2.10589E-14
   4741.44873   1.67843E-14
   4742.92285   1.94912E-14
   4744.39697   1.70703E-14
   4745.87109   1.33883E-14
   4747.34521   1.60967E-14
   4748.81982   1.59735E-14
   4750.29395   1.88954E-14
   4751.76807   1.88006E-14
   4753.24219   2.01284E-14
   4754.71631   1.82187E-14
   4756.19043   1.80313E-14
   4757.66504   1.50406E-14
   4759.13916   1.58109E-14
   4760.61328   1.25667E-14
   4762.08740   1.56607E-14
   4763.56152   1.55366E-14
   4765.03564   1.46372E-14
   4766.50977   1.63576E-14
   4767.98438   1.27948E-14
   4769.45850   1.48704E-14
   4770.93262   1.54327E-14
   4772.40674   1.61600E-14
   4773.88086   1.55623E-14
   4775.35498   1.78006E-14
   4776.82910   1.66114E-14
   4778.30371   1.66584E-14
   4779.77783   1.52908E-14
   4781.25195   1.42132E-14
   4782.72607   1.51388E-14
   4784.20020   1.41810E-14
   4785.67432   1.39315E-14
   4787.14893   1.51845E-14
   4788.62305   1.60885E-14
   4790.09717   1.69634E-14
   4791.57129   1.38696E-14
   4793.04541   1.49950E-14
   4794.51953   1.64594E-14
   4795.99365   1.67659E-14
   4797.46826   1.53072E-14
   4798.94238   1.72686E-14
   4800.41650   1.65588E-14
   4801.89062   1.67356E-14
   4803.36475   1.62655E-14
   4804.83887   1.63449E-14
   4806.31348   1.54186E-14
   4807.78760   1.59456E-14
   4809.26172   1.44521E-14
   4810.73584   1.58614E-14
   4812.20996   1.91203E-14
   4813.68408   1.97368E-14
   4815.15820   2.27601E-14
   4816.63281   1.68013E-14
   4818.10693   1.67535E-14
   4819.58105   1.51907E-14
   4821.05518   1.74804E-14
   4822.52930   1.57165E-14
   4824.00342   1.83590E-14
   4825.47803   1.72671E-14
   4826.95215   1.56163E-14
   4828.42627   1.57512E-14
   4829.90039   1.59198E-14
   4831.37451   1.74871E-14
   4832.84863   1.44577E-14
   4834.32275   1.68894E-14
   4835.79736   1.74364E-14
