-5.000000000000000000e-01 1.000091720561747222e+00
-4.989989989989990216e-01 1.000193554183776756e+00
-4.979979979979979876e-01 1.000328700965966933e+00
-4.969969969969970092e-01 1.000434145057828683e+00
-4.959959959959959752e-01 1.000458172558967407e+00
-4.949949949949949968e-01 1.000450271877923791e+00
-4.939939939939940183e-01 1.000420264258469860e+00
-4.929929929929929844e-01 1.000407369573203864e+00
-4.919919919919920059e-01 1.000425882150052681e+00
-4.909909909909909720e-01 1.000413984577395610e+00
-4.899899899899899935e-01 1.000417612084673502e+00
-4.889889889889890151e-01 1.000289124757982151e+00
-4.879879879879879812e-01 1.000279411578674393e+00
-4.869869869869870027e-01 1.000272678410344618e+00
-4.859859859859859688e-01 1.000312454513469396e+00
-4.849849849849849903e-01 1.000375672142092442e+00
-4.839839839839840119e-01 1.000427911234816225e+00
-4.829829829829829779e-01 1.000485343876942546e+00
-4.819819819819819995e-01 1.000486863217682876e+00
-4.809809809809809655e-01 1.000531964516328198e+00
-4.799799799799799871e-01 1.000580917346481025e+00
-4.789789789789790087e-01 1.000718998678266081e+00
-4.779779779779779747e-01 1.000746689229125908e+00
-4.769769769769769963e-01 1.000735170460145929e+00
-4.759759759759759623e-01 1.000773125043506795e+00
-4.749749749749749839e-01 1.000728866720413945e+00
-4.739739739739739499e-01 1.000602090213397632e+00
-4.729729729729729715e-01 1.000668267715744131e+00
-4.719719719719719930e-01 1.000706281940945575e+00
-4.709709709709709591e-01 1.000693425958669946e+00
-4.699699699699699806e-01 1.000664092317869791e+00
-4.689689689689689467e-01 1.000666500679562088e+00
-4.679679679679679682e-01 1.000760197967538012e+00
-4.669669669669669898e-01 1.000566063926960236e+00
-4.659659659659659559e-01 1.000702774591569311e+00
-4.649649649649649774e-01 1.000742690585141981e+00
-4.639639639639639435e-01 1.000739411638275511e+00
-4.629629629629629650e-01 1.000730841239570346e+00
-4.619619619619619311e-01 1.000644999835717419e+00
-4.609609609609609526e-01 1.000678804601337069e+00
-4.599599599599599742e-01 1.000628902587911817e+00
-4.589589589589589402e-01 1.000883633268061956e+00
-4.579579579579579618e-01 1.000879076197024098e+00
-4.569569569569569278e-01 1.000958051549883265e+00
-4.559559559559559494e-01 1.000889233616748752e+00
-4.549549549549549710e-01 1.000833334362611904e+00
-4.539539539539539370e-01 1.000833767778995353e+00
-4.529529529529529586e-01 1.000880162252039352e+00
-4.519519519519519246e-01 1.000863490324448879e+00
-4.509509509509509462e-01 1.000865055539524873e+00
-4.499499499499499677e-01 1.000876197104580090e+00
-4.489489489489489338e-01 1.000836129976829803e+00
-4.479479479479479553e-01 1.000717825252556370e+00
-4.469469469469469214e-01 1.000609621023935025e+00
-4.459459459459459429e-01 1.000571491256446732e+00
-4.449449449449449645e-01 1.000564046306318788e+00
-4.439439439439439306e-01 1.000647555554188939e+00
-4.429429429429429521e-01 1.000695435982484449e+00
