-4.999980558900167793e-01 1.001169085502624512e+00
-4.998913775681645966e-01 1.003658413887023926e+00
-4.998382169426816013e-01 1.000447988510131836e+00
-4.998168993359017875e-01 1.000643610954284668e+00
-4.997373715711908027e-01 9.992274045944213867e-01
-4.996768192799632136e-01 9.937404394149780273e-01
-4.996396202431574451e-01 1.000231027603149414e+00
-4.996262386909799957e-01 1.001044273376464844e+00
-4.995195498977520465e-01 1.000531911849975586e+00
-4.994663925134470439e-01 9.988155364990234375e-01
-4.994450805165202567e-01 1.001538395881652832e+00
-4.993655430280317109e-01 9.986542463302612305e-01
-4.993049931054791557e-01 9.984428286552429199e-01
-4.992678001769252916e-01 1.000697255134582520e+00
-4.992544213670395692e-01 9.964736104011535645e-01
-4.991477222272178160e-01 1.003486514091491699e+00
-4.990945682087515323e-01 1.002484679222106934e+00
-4.990732615722350829e-01 1.000240683555603027e+00
-4.989937146096550258e-01 1.000351190567016602e+00
-4.989331668062124692e-01 1.000779867172241211e+00
-4.988959801106931380e-01 9.987250566482543945e-01
-4.988826040435867526e-01 1.004619598388671875e+00
-4.987758945566834745e-01 1.002066612243652344e+00
-4.987227439041777011e-01 1.000072717666625977e+00
-4.987014427526093030e-01 1.001840710639953613e+00
-4.986218860664959340e-01 1.002807736396789551e+00
-4.985613406316065088e-01 9.970346689224243164e-01
-4.985241600445831089e-01 1.000347971916198730e+00
-4.985107867200113674e-01 1.001046657562255859e+00
-4.984040668859057721e-01 1.001729965209960938e+00
-4.983509194750648241e-01 1.001048445701599121e+00
-4.983296239331060917e-01 9.987241029739379883e-01
-4.982500576479974574e-01 1.002856135368347168e+00
-4.981895143323398223e-01 1.001791238784790039e+00
-4.981523399785943162e-01 1.004325032234191895e+00
-4.981389693964359822e-01 9.975857138633728027e-01
-4.980322392153714306e-01 1.000190019607543945e+00
-4.979790951703693125e-01 1.000793337821960449e+00
-4.979578049889417102e-01 1.001301288604736328e+00
-4.978782291048382547e-01 1.001356363296508789e+00
-4.978176881579772228e-01 1.004400134086608887e+00
-4.977805199123621627e-01 9.972406625747680664e-01
-4.977671520727398047e-01 1.001138329505920410e+00
-4.976604115450806720e-01 1.000544071197509766e+00
-4.976072708657954813e-01 1.002214193344116211e+00
-4.975859861695601793e-01 1.000234365463256836e+00
-4.975064006863398891e-01 9.963207840919494629e-01
-4.974458618587105363e-01 1.000945091247558594e+00
-4.974086998462521336e-01 9.997224211692810059e-01
-4.973953347490427390e-01 1.000428676605224609e+00
-4.972885838746681220e-01 1.001515150070190430e+00
-4.972354464364392435e-01 9.971908926963806152e-01
-4.972141673499352876e-01 1.002643346786499023e+00
